step,phase_0_adam_1_lbfgs,weighted_pde_residual
5.400000000000000000e+01,0.000000000000000000e+00,2.695700809109034812e-02
5.500000000000000000e+01,0.000000000000000000e+00,2.783999982935176157e-02
5.600000000000000000e+01,0.000000000000000000e+00,2.879466316850869817e-02
5.700000000000000000e+01,0.000000000000000000e+00,2.935729779810709872e-02
5.800000000000000000e+01,0.000000000000000000e+00,2.928745505469801044e-02
5.900000000000000000e+01,0.000000000000000000e+00,2.863885572650646735e-02
6.000000000000000000e+01,0.000000000000000000e+00,2.769062589120998424e-02
6.100000000000000000e+01,0.000000000000000000e+00,2.679427905749783706e-02
6.200000000000000000e+01,0.000000000000000000e+00,2.621958735255655246e-02
6.300000000000000000e+01,0.000000000000000000e+00,2.606290725678836115e-02
6.400000000000000000e+01,0.000000000000000000e+00,2.624193582563528679e-02
6.500000000000000000e+01,0.000000000000000000e+00,2.656202033111547400e-02
6.600000000000000000e+01,0.000000000000000000e+00,2.681391857904137990e-02
6.700000000000000000e+01,0.000000000000000000e+00,2.685829570542525718e-02
6.800000000000000000e+01,0.000000000000000000e+00,2.666659599251647306e-02
6.900000000000000000e+01,0.000000000000000000e+00,2.631132541982519890e-02
7.000000000000000000e+01,0.000000000000000000e+00,2.591946002226123633e-02
7.100000000000000000e+01,0.000000000000000000e+00,2.561348886859955015e-02
7.200000000000000000e+01,0.000000000000000000e+00,2.546436817696323685e-02
7.300000000000000000e+01,0.000000000000000000e+00,2.547211802642724426e-02
7.400000000000000000e+01,0.000000000000000000e+00,2.557716670333136377e-02
7.500000000000000000e+01,0.000000000000000000e+00,2.569343058291709975e-02
7.600000000000000000e+01,0.000000000000000000e+00,2.574675757077073135e-02
7.700000000000000000e+01,0.000000000000000000e+00,2.570238441340937097e-02
7.800000000000000000e+01,0.000000000000000000e+00,2.557193023467321455e-02
7.900000000000000000e+01,0.000000000000000000e+00,2.540039923328800062e-02
8.000000000000000000e+01,0.000000000000000000e+00,2.524183521054399609e-02
8.100000000000000000e+01,0.000000000000000000e+00,2.513544770978415333e-02
8.200000000000000000e+01,0.000000000000000000e+00,2.509184611466153125e-02
8.300000000000000000e+01,0.000000000000000000e+00,2.509335003545315121e-02
8.400000000000000000e+01,0.000000000000000000e+00,2.510601178191880153e-02
8.500000000000000000e+01,0.000000000000000000e+00,2.509656967693117691e-02
8.600000000000000000e+01,0.000000000000000000e+00,2.504652548557713410e-02
8.700000000000000000e+01,0.000000000000000000e+00,2.495785323188592572e-02
8.800000000000000000e+01,0.000000000000000000e+00,2.484910692949740540e-02
8.900000000000000000e+01,0.000000000000000000e+00,2.474490168654275637e-02
9.000000000000000000e+01,0.000000000000000000e+00,2.466418473000567269e-02
9.100000000000000000e+01,0.000000000000000000e+00,2.461259380493036747e-02
9.200000000000000000e+01,0.000000000000000000e+00,2.458182000481332063e-02
9.300000000000000000e+01,0.000000000000000000e+00,2.455543998054457444e-02
9.400000000000000000e+01,0.000000000000000000e+00,2.451775395421953649e-02
9.500000000000000000e+01,0.000000000000000000e+00,2.446109434648735537e-02
9.600000000000000000e+01,0.000000000000000000e+00,2.438827895493090453e-02
9.700000000000000000e+01,0.000000000000000000e+00,2.430962750503968400e-02
9.800000000000000000e+01,0.000000000000000000e+00,2.423672267555775778e-02
9.900000000000000000e+01,0.000000000000000000e+00,2.417645352227509176e-02
1.000000000000000000e+02,0.000000000000000000e+00,2.412828170485266377e-02
1.010000000000000000e+02,0.000000000000000000e+00,2.408565383609005683e-02
1.020000000000000000e+02,0.000000000000000000e+00,2.404025519174827347e-02
1.030000000000000000e+02,0.000000000000000000e+00,2.398652937269069030e-02
1.040000000000000000e+02,0.000000000000000000e+00,2.392410428719228543e-02
1.050000000000000000e+02,0.000000000000000000e+00,2.385716552546251340e-02
1.060000000000000000e+02,0.000000000000000000e+00,2.379153287373825948e-02
1.070000000000000000e+02,0.000000000000000000e+00,2.373129999345140878e-02
1.080000000000000000e+02,0.000000000000000000e+00,2.367688831993149459e-02
1.090000000000000000e+02,0.000000000000000000e+00,2.362537227317146327e-02
1.100000000000000000e+02,0.000000000000000000e+00,2.357258987713703804e-02
1.110000000000000000e+02,0.000000000000000000e+00,2.351563041666794932e-02
1.120000000000000000e+02,0.000000000000000000e+00,2.345426089357451754e-02
1.130000000000000000e+02,0.000000000000000000e+00,2.339063943448487295e-02
1.140000000000000000e+02,0.000000000000000000e+00,2.332772431363591345e-02
1.150000000000000000e+02,0.000000000000000000e+00,2.326747588062154370e-02
1.160000000000000000e+02,0.000000000000000000e+00,2.320991237930829926e-02
1.170000000000000000e+02,0.000000000000000000e+00,2.315343562356409965e-02
1.180000000000000000e+02,0.000000000000000000e+00,2.309604586695300499e-02
1.190000000000000000e+02,0.000000000000000000e+00,2.303660135405371373e-02
1.200000000000000000e+02,0.000000000000000000e+00,2.297537245327255923e-02
1.210000000000000000e+02,0.000000000000000000e+00,2.291366324340298258e-02
1.220000000000000000e+02,0.000000000000000000e+00,2.285286161249639944e-02
1.230000000000000000e+02,0.000000000000000000e+00,2.279357531276302029e-02
1.240000000000000000e+02,0.000000000000000000e+00,2.273537305349105503e-02
1.250000000000000000e+02,0.000000000000000000e+00,2.267720997488897189e-02
1.260000000000000000e+02,0.000000000000000000e+00,2.261817978117670186e-02
1.270000000000000000e+02,0.000000000000000000e+00,2.255807497707525144e-02
1.280000000000000000e+02,0.000000000000000000e+00,2.249742498632133214e-02
1.290000000000000000e+02,0.000000000000000000e+00,2.243706031806586704e-02
1.300000000000000000e+02,0.000000000000000000e+00,2.237755174518208864e-02
1.310000000000000000e+02,0.000000000000000000e+00,2.231890796781851524e-02
1.320000000000000000e+02,0.000000000000000000e+00,2.226069220155522249e-02
1.330000000000000000e+02,0.000000000000000000e+00,2.220241728705929507e-02
1.340000000000000000e+02,0.000000000000000000e+00,2.214391140193560509e-02
1.350000000000000000e+02,0.000000000000000000e+00,2.208540889180745509e-02
1.360000000000000000e+02,0.000000000000000000e+00,2.202734265423372459e-02
1.370000000000000000e+02,0.000000000000000000e+00,2.197002460799969692e-02
1.380000000000000000e+02,0.000000000000000000e+00,2.191345493117747081e-02
1.390000000000000000e+02,0.000000000000000000e+00,2.185737889014317120e-02
1.400000000000000000e+02,0.000000000000000000e+00,2.180151832985376126e-02
1.410000000000000000e+02,0.000000000000000000e+00,2.174578851722995879e-02
1.420000000000000000e+02,0.000000000000000000e+00,2.169034598334050601e-02
1.430000000000000000e+02,0.000000000000000000e+00,2.163545650486568134e-02
1.440000000000000000e+02,0.000000000000000000e+00,2.158130574552960534e-02
1.450000000000000000e+02,0.000000000000000000e+00,2.152790028964070290e-02
1.460000000000000000e+02,0.000000000000000000e+00,2.147511830346306855e-02
1.470000000000000000e+02,0.000000000000000000e+00,2.142284793157829548e-02
1.480000000000000000e+02,0.000000000000000000e+00,2.137109388441192984e-02
1.490000000000000000e+02,0.000000000000000000e+00,2.131997439758910942e-02
1.500000000000000000e+02,0.000000000000000000e+00,2.126962696287027638e-02
1.510000000000000000e+02,0.000000000000000000e+00,2.122011029684826508e-02
1.520000000000000000e+02,0.000000000000000000e+00,2.117138120952955296e-02
1.530000000000000000e+02,0.000000000000000000e+00,2.112335493124073774e-02
1.540000000000000000e+02,0.000000000000000000e+00,2.107598946976005361e-02
1.550000000000000000e+02,0.000000000000000000e+00,2.102932314153017554e-02
1.560000000000000000e+02,0.000000000000000000e+00,2.098344187496549440e-02
1.570000000000000000e+02,0.000000000000000000e+00,2.093841313026739356e-02
1.580000000000000000e+02,0.000000000000000000e+00,2.089424516527883108e-02
1.590000000000000000e+02,0.000000000000000000e+00,2.085090076588317839e-02
1.600000000000000000e+02,0.000000000000000000e+00,2.080834490960215000e-02
1.610000000000000000e+02,0.000000000000000000e+00,2.076658046669488389e-02
1.620000000000000000e+02,0.000000000000000000e+00,2.072564315061110191e-02
1.630000000000000000e+02,0.000000000000000000e+00,2.068556625238926819e-02
1.640000000000000000e+02,0.000000000000000000e+00,2.064635048647151319e-02
1.650000000000000000e+02,0.000000000000000000e+00,2.060796494063596093e-02
1.660000000000000000e+02,0.000000000000000000e+00,2.057037422394109721e-02
1.670000000000000000e+02,0.000000000000000000e+00,2.053356441684540956e-02
1.680000000000000000e+02,0.000000000000000000e+00,2.049754521137149565e-02
1.690000000000000000e+02,0.000000000000000000e+00,2.046232990270174801e-02
1.700000000000000000e+02,0.000000000000000000e+00,2.042791433550257205e-02
1.710000000000000000e+02,0.000000000000000000e+00,2.039427363388196870e-02
1.720000000000000000e+02,0.000000000000000000e+00,2.036137657696434830e-02
1.730000000000000000e+02,0.000000000000000000e+00,2.032920144984301861e-02
1.740000000000000000e+02,0.000000000000000000e+00,2.029773843145328896e-02
1.750000000000000000e+02,0.000000000000000000e+00,2.026697850961099376e-02
1.760000000000000000e+02,0.000000000000000000e+00,2.023690167309956378e-02
1.770000000000000000e+02,0.000000000000000000e+00,2.020747599860389307e-02
1.780000000000000000e+02,0.000000000000000000e+00,2.017866719680060789e-02
1.790000000000000000e+02,0.000000000000000000e+00,2.015044819844564322e-02
1.800000000000000000e+02,0.000000000000000000e+00,2.012279975797379508e-02
1.810000000000000000e+02,0.000000000000000000e+00,2.009570294049153882e-02
1.820000000000000000e+02,0.000000000000000000e+00,2.006913199568880271e-02
1.830000000000000000e+02,0.000000000000000000e+00,2.004305439870553499e-02
1.840000000000000000e+02,0.000000000000000000e+00,2.001743677763918525e-02
1.850000000000000000e+02,0.000000000000000000e+00,1.999224989511021178e-02
1.860000000000000000e+02,0.000000000000000000e+00,1.996746793396206310e-02
1.870000000000000000e+02,0.000000000000000000e+00,1.994306385314587732e-02
1.880000000000000000e+02,0.000000000000000000e+00,1.991900632688187178e-02
1.890000000000000000e+02,0.000000000000000000e+00,1.989526135662541412e-02
1.900000000000000000e+02,0.000000000000000000e+00,1.987179639615324622e-02
1.910000000000000000e+02,0.000000000000000000e+00,1.984858253391304575e-02
1.920000000000000000e+02,0.000000000000000000e+00,1.982559288602380246e-02
1.930000000000000000e+02,0.000000000000000000e+00,1.980279948479960264e-02
1.940000000000000000e+02,0.000000000000000000e+00,1.978017210711207480e-02
1.950000000000000000e+02,0.000000000000000000e+00,1.975767990626768611e-02
1.960000000000000000e+02,0.000000000000000000e+00,1.973529364541827535e-02
1.970000000000000000e+02,0.000000000000000000e+00,1.971298607589255097e-02
1.980000000000000000e+02,0.000000000000000000e+00,1.969073040176165523e-02
1.990000000000000000e+02,0.000000000000000000e+00,1.966849885902807737e-02
2.000000000000000000e+02,0.000000000000000000e+00,1.964626301085144883e-02
2.010000000000000000e+02,0.000000000000000000e+00,1.962399524647669147e-02
2.020000000000000000e+02,0.000000000000000000e+00,1.960166971518971513e-02
2.030000000000000000e+02,0.000000000000000000e+00,1.957926177991219097e-02
2.040000000000000000e+02,0.000000000000000000e+00,1.955674680282921615e-02
2.050000000000000000e+02,0.000000000000000000e+00,1.953409965557019456e-02
2.060000000000000000e+02,0.000000000000000000e+00,1.951129531290918609e-02
2.070000000000000000e+02,0.000000000000000000e+00,1.948830963134021849e-02
2.080000000000000000e+02,0.000000000000000000e+00,1.946511936609449100e-02
2.090000000000000000e+02,0.000000000000000000e+00,1.944170150687372228e-02
2.100000000000000000e+02,0.000000000000000000e+00,1.941803278546884448e-02
2.110000000000000000e+02,0.000000000000000000e+00,1.939408988263739697e-02
2.120000000000000000e+02,0.000000000000000000e+00,1.936984997189933680e-02
2.130000000000000000e+02,0.000000000000000000e+00,1.934529089194094928e-02
2.140000000000000000e+02,0.000000000000000000e+00,1.932039076021054708e-02
2.150000000000000000e+02,0.000000000000000000e+00,1.929512750098932861e-02
2.160000000000000000e+02,0.000000000000000000e+00,1.926947877616260948e-02
2.170000000000000000e+02,0.000000000000000000e+00,1.924342225727663364e-02
2.180000000000000000e+02,0.000000000000000000e+00,1.921693579299326576e-02
2.190000000000000000e+02,0.000000000000000000e+00,1.918999723252828860e-02
2.200000000000000000e+02,0.000000000000000000e+00,1.916258412426895610e-02
2.210000000000000000e+02,0.000000000000000000e+00,1.913467363009589695e-02
2.220000000000000000e+02,0.000000000000000000e+00,1.910624268317944255e-02
2.230000000000000000e+02,0.000000000000000000e+00,1.907726811341567408e-02
2.240000000000000000e+02,0.000000000000000000e+00,1.904772653986734621e-02
2.250000000000000000e+02,0.000000000000000000e+00,1.901759413873773188e-02
2.260000000000000000e+02,0.000000000000000000e+00,1.898684652757741398e-02
2.270000000000000000e+02,0.000000000000000000e+00,1.895545882657555248e-02
2.280000000000000000e+02,0.000000000000000000e+00,1.892340573465205525e-02
2.290000000000000000e+02,0.000000000000000000e+00,1.889066147376133528e-02
2.300000000000000000e+02,0.000000000000000000e+00,1.885719965143021343e-02
2.310000000000000000e+02,0.000000000000000000e+00,1.882299319267194404e-02
2.320000000000000000e+02,0.000000000000000000e+00,1.878801438353846359e-02
2.330000000000000000e+02,0.000000000000000000e+00,1.875223491999739728e-02
2.340000000000000000e+02,0.000000000000000000e+00,1.871562586511737319e-02
2.350000000000000000e+02,0.000000000000000000e+00,1.867815755137625100e-02
2.360000000000000000e+02,0.000000000000000000e+00,1.863979953329880646e-02
2.370000000000000000e+02,0.000000000000000000e+00,1.860052061967997633e-02
2.380000000000000000e+02,0.000000000000000000e+00,1.856028891409111647e-02
2.390000000000000000e+02,0.000000000000000000e+00,1.851907180152357474e-02
2.400000000000000000e+02,0.000000000000000000e+00,1.847683590830412337e-02
2.410000000000000000e+02,0.000000000000000000e+00,1.843354710074093794e-02
2.420000000000000000e+02,0.000000000000000000e+00,1.838917053185979908e-02
2.430000000000000000e+02,0.000000000000000000e+00,1.834367068540187357e-02
2.440000000000000000e+02,0.000000000000000000e+00,1.829701138538599933e-02
2.450000000000000000e+02,0.000000000000000000e+00,1.824915580146192762e-02
2.460000000000000000e+02,0.000000000000000000e+00,1.820006649418169642e-02
2.470000000000000000e+02,0.000000000000000000e+00,1.814970549720788112e-02
2.480000000000000000e+02,0.000000000000000000e+00,1.809803439816012188e-02
2.490000000000000000e+02,0.000000000000000000e+00,1.804501440278913002e-02
2.500000000000000000e+02,0.000000000000000000e+00,1.799060640763567795e-02
2.510000000000000000e+02,0.000000000000000000e+00,1.821833457802667089e-02
2.520000000000000000e+02,0.000000000000000000e+00,1.815721412899219678e-02
2.530000000000000000e+02,0.000000000000000000e+00,1.809340621295811580e-02
2.540000000000000000e+02,0.000000000000000000e+00,1.802777170604918239e-02
2.550000000000000000e+02,0.000000000000000000e+00,1.796038427643179697e-02
2.560000000000000000e+02,0.000000000000000000e+00,1.789130925148030987e-02
2.570000000000000000e+02,0.000000000000000000e+00,1.782110842566986264e-02
2.580000000000000000e+02,0.000000000000000000e+00,1.775024902812916486e-02
2.590000000000000000e+02,0.000000000000000000e+00,1.767843678091986226e-02
2.600000000000000000e+02,0.000000000000000000e+00,1.760494540038162053e-02
2.610000000000000000e+02,0.000000000000000000e+00,1.752939908345785280e-02
2.620000000000000000e+02,0.000000000000000000e+00,1.745186280341186683e-02
2.630000000000000000e+02,0.000000000000000000e+00,1.737231617220275082e-02
2.640000000000000000e+02,0.000000000000000000e+00,1.729050243490457342e-02
2.650000000000000000e+02,0.000000000000000000e+00,1.720636070438728502e-02
2.660000000000000000e+02,0.000000000000000000e+00,1.712024082025283625e-02
2.670000000000000000e+02,0.000000000000000000e+00,1.703252648377343026e-02
2.680000000000000000e+02,0.000000000000000000e+00,1.694328770633202544e-02
2.690000000000000000e+02,0.000000000000000000e+00,1.685245336835410751e-02
2.700000000000000000e+02,0.000000000000000000e+00,1.676009515171970887e-02
2.710000000000000000e+02,0.000000000000000000e+00,1.666632259402012900e-02
2.720000000000000000e+02,0.000000000000000000e+00,1.657104104753897786e-02
2.730000000000000000e+02,0.000000000000000000e+00,1.647404186758193861e-02
2.740000000000000000e+02,0.000000000000000000e+00,1.637527379351759113e-02
2.750000000000000000e+02,0.000000000000000000e+00,1.627484968982303298e-02
2.760000000000000000e+02,0.000000000000000000e+00,1.617284523370435961e-02
2.770000000000000000e+02,0.000000000000000000e+00,1.606928205988401165e-02
2.780000000000000000e+02,0.000000000000000000e+00,1.596429269239047627e-02
2.790000000000000000e+02,0.000000000000000000e+00,1.585812718808606719e-02
2.800000000000000000e+02,0.000000000000000000e+00,1.575098117683526935e-02
2.810000000000000000e+02,0.000000000000000000e+00,1.564295108202392801e-02
2.820000000000000000e+02,0.000000000000000000e+00,1.553415789948915833e-02
2.830000000000000000e+02,0.000000000000000000e+00,1.542477739296161526e-02
2.840000000000000000e+02,0.000000000000000000e+00,1.531493977848759694e-02
2.850000000000000000e+02,0.000000000000000000e+00,1.520472713300363016e-02
2.860000000000000000e+02,0.000000000000000000e+00,1.509428466726166380e-02
2.870000000000000000e+02,0.000000000000000000e+00,1.498383282762887764e-02
2.880000000000000000e+02,0.000000000000000000e+00,1.487357547408369243e-02
2.890000000000000000e+02,0.000000000000000000e+00,1.476369263531356751e-02
2.900000000000000000e+02,0.000000000000000000e+00,1.465440370232618146e-02
2.910000000000000000e+02,0.000000000000000000e+00,1.454594235264236243e-02
2.920000000000000000e+02,0.000000000000000000e+00,1.443848802457179878e-02
2.930000000000000000e+02,0.000000000000000000e+00,1.433219035905450300e-02
2.940000000000000000e+02,0.000000000000000000e+00,1.422721900238137563e-02
2.950000000000000000e+02,0.000000000000000000e+00,1.412373150305231209e-02
2.960000000000000000e+02,0.000000000000000000e+00,1.402184360714288716e-02
2.970000000000000000e+02,0.000000000000000000e+00,1.392167037679717910e-02
2.980000000000000000e+02,0.000000000000000000e+00,1.382334006474144478e-02
2.990000000000000000e+02,0.000000000000000000e+00,1.372695121617912781e-02
3.000000000000000000e+02,0.000000000000000000e+00,1.363257032823275011e-02
3.010000000000000000e+02,0.000000000000000000e+00,1.354025934862634721e-02
3.020000000000000000e+02,0.000000000000000000e+00,1.345005232098092293e-02
3.030000000000000000e+02,0.000000000000000000e+00,1.336192898951556879e-02
3.040000000000000000e+02,0.000000000000000000e+00,1.327583893035032964e-02
3.050000000000000000e+02,0.000000000000000000e+00,1.319171012875519980e-02
3.060000000000000000e+02,0.000000000000000000e+00,1.310942807579007496e-02
3.070000000000000000e+02,0.000000000000000000e+00,1.302884837330506133e-02
3.080000000000000000e+02,0.000000000000000000e+00,1.294981561399847353e-02
3.090000000000000000e+02,0.000000000000000000e+00,1.287214696315539322e-02
3.100000000000000000e+02,0.000000000000000000e+00,1.279563061716531246e-02
3.110000000000000000e+02,0.000000000000000000e+00,1.272004510191729505e-02
3.120000000000000000e+02,0.000000000000000000e+00,1.264515295587490679e-02
3.130000000000000000e+02,0.000000000000000000e+00,1.257069674609182820e-02
3.140000000000000000e+02,0.000000000000000000e+00,1.249641811756961943e-02
3.150000000000000000e+02,0.000000000000000000e+00,1.242205980172904865e-02
3.160000000000000000e+02,0.000000000000000000e+00,1.234736253754265337e-02
3.170000000000000000e+02,0.000000000000000000e+00,1.227208061243072537e-02
3.180000000000000000e+02,0.000000000000000000e+00,1.219598397322034511e-02
3.190000000000000000e+02,0.000000000000000000e+00,1.211885141717442341e-02
3.200000000000000000e+02,0.000000000000000000e+00,1.204047877882931730e-02
3.210000000000000000e+02,0.000000000000000000e+00,1.196067904341021476e-02
3.220000000000000000e+02,0.000000000000000000e+00,1.187927690824022373e-02
3.230000000000000000e+02,0.000000000000000000e+00,1.179611633270231073e-02
3.240000000000000000e+02,0.000000000000000000e+00,1.171106059590690945e-02
3.250000000000000000e+02,0.000000000000000000e+00,1.162398715458972873e-02
3.260000000000000000e+02,0.000000000000000000e+00,1.153479179469646919e-02
3.270000000000000000e+02,0.000000000000000000e+00,1.144338592072576856e-02
3.280000000000000000e+02,0.000000000000000000e+00,1.134969182855778691e-02
3.290000000000000000e+02,0.000000000000000000e+00,1.125364511295743122e-02
3.300000000000000000e+02,0.000000000000000000e+00,1.115519067302725084e-02
3.310000000000000000e+02,0.000000000000000000e+00,1.105427980188680194e-02
3.320000000000000000e+02,0.000000000000000000e+00,1.095087279666127553e-02
3.330000000000000000e+02,0.000000000000000000e+00,1.084493653327289753e-02
3.340000000000000000e+02,0.000000000000000000e+00,1.073644479896127685e-02
3.350000000000000000e+02,0.000000000000000000e+00,1.062538027023153878e-02
3.360000000000000000e+02,0.000000000000000000e+00,1.051173208598396233e-02
3.370000000000000000e+02,0.000000000000000000e+00,1.039549749345769145e-02
3.380000000000000000e+02,0.000000000000000000e+00,1.027668358105205196e-02
3.390000000000000000e+02,0.000000000000000000e+00,1.015530741974224500e-02
3.400000000000000000e+02,0.000000000000000000e+00,1.003139977968037569e-02
3.410000000000000000e+02,0.000000000000000000e+00,9.905006720265587677e-03
3.420000000000000000e+02,0.000000000000000000e+00,9.776191621953651822e-03
3.430000000000000000e+02,0.000000000000000000e+00,9.645039051244509720e-03
3.440000000000000000e+02,0.000000000000000000e+00,9.511656011221791135e-03
3.450000000000000000e+02,0.000000000000000000e+00,9.376174631442862548e-03
3.460000000000000000e+02,0.000000000000000000e+00,9.238754513370710589e-03
3.470000000000000000e+02,0.000000000000000000e+00,9.099584470081171009e-03
3.480000000000000000e+02,0.000000000000000000e+00,8.958885949454598041e-03
3.490000000000000000e+02,0.000000000000000000e+00,8.816914185913351035e-03
3.500000000000000000e+02,0.000000000000000000e+00,8.673959068130027844e-03
3.510000000000000000e+02,0.000000000000000000e+00,8.530345453702029013e-03
3.520000000000000000e+02,0.000000000000000000e+00,8.386432371432188046e-03
3.530000000000000000e+02,0.000000000000000000e+00,8.242612690136669890e-03
3.540000000000000000e+02,0.000000000000000000e+00,8.099310296633294506e-03
3.550000000000000000e+02,0.000000000000000000e+00,7.956976432823979067e-03
3.560000000000000000e+02,0.000000000000000000e+00,7.816085179965109181e-03
3.570000000000000000e+02,0.000000000000000000e+00,7.677128083273941639e-03
3.580000000000000000e+02,0.000000000000000000e+00,7.540608118187088448e-03
3.590000000000000000e+02,0.000000000000000000e+00,7.407031048071048562e-03
3.600000000000000000e+02,0.000000000000000000e+00,7.276896315700042209e-03
3.610000000000000000e+02,0.000000000000000000e+00,7.150687429395128150e-03
3.620000000000000000e+02,0.000000000000000000e+00,7.028862487727950345e-03
3.630000000000000000e+02,0.000000000000000000e+00,6.911843698775752519e-03
3.640000000000000000e+02,0.000000000000000000e+00,6.800005991507965600e-03
3.650000000000000000e+02,0.000000000000000000e+00,6.693666568859193283e-03
3.660000000000000000e+02,0.000000000000000000e+00,6.593075604600477646e-03
3.670000000000000000e+02,0.000000000000000000e+00,6.498408433551559893e-03
3.680000000000000000e+02,0.000000000000000000e+00,6.409758469848468067e-03
3.690000000000000000e+02,0.000000000000000000e+00,6.327132671894091648e-03
3.700000000000000000e+02,0.000000000000000000e+00,6.250449817207413654e-03
3.710000000000000000e+02,0.000000000000000000e+00,6.179541763685654845e-03
3.720000000000000000e+02,0.000000000000000000e+00,6.114156868704933440e-03
3.730000000000000000e+02,0.000000000000000000e+00,6.053966415915234579e-03
3.740000000000000000e+02,0.000000000000000000e+00,5.998574149765347266e-03
3.750000000000000000e+02,0.000000000000000000e+00,5.947528429946972658e-03
3.760000000000000000e+02,0.000000000000000000e+00,5.900335942131297931e-03
3.770000000000000000e+02,0.000000000000000000e+00,5.856476814116992786e-03
3.780000000000000000e+02,0.000000000000000000e+00,5.815420722713818442e-03
3.790000000000000000e+02,0.000000000000000000e+00,5.776643133442492008e-03
3.800000000000000000e+02,0.000000000000000000e+00,5.739640568371964791e-03
3.810000000000000000e+02,0.000000000000000000e+00,5.703944375282122073e-03
3.820000000000000000e+02,0.000000000000000000e+00,5.669132454618962605e-03
3.830000000000000000e+02,0.000000000000000000e+00,5.634838418291815768e-03
3.840000000000000000e+02,0.000000000000000000e+00,5.600757682474041300e-03
3.850000000000000000e+02,0.000000000000000000e+00,5.566650529744844589e-03
3.860000000000000000e+02,0.000000000000000000e+00,5.532342222117252531e-03
3.870000000000000000e+02,0.000000000000000000e+00,5.497720402616981632e-03
