# total,frequency_equation,frequency_initial,physical_equation,physical_initial
1.304223346710205078e+01,4.153250902891159058e-02,1.262690871953964233e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.396821880340576172e+01,4.019745439291000366e-02,1.356624364852905273e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.312579250335693359e+01,3.827037662267684937e-02,1.274308860301971436e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.306085205078125000e+01,3.755532205104827881e-02,1.268529891967773438e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.234046649932861328e+01,3.615573793649673462e-02,1.197890937328338623e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.279160308837890625e+01,3.389617055654525757e-02,1.245264112949371338e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.266949272155761719e+01,3.172086924314498901e-02,1.235228404402732849e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.160627460479736328e+01,2.976944856345653534e-02,1.130858063697814941e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.133873081207275391e+01,2.664507180452346802e-02,1.107228025794029236e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.213056945800781250e+01,2.478636056184768677e-02,1.188270524144172668e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.147868347167968750e+01,2.343025617301464081e-02,1.124438047409057617e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.902587890625000000e+00,2.288210391998291016e-02,9.673767536878585815e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.038192462921142578e+01,2.061322331428527832e-02,1.017579287290573120e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.665037155151367188e+00,1.898337155580520630e-02,9.475203603506088257e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.616874694824218750e+00,1.705787330865859985e-02,9.446296095848083496e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.815630912780761719e+00,1.653532497584819794e-02,9.650278091430664062e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.952030181884765625e+00,1.599523797631263733e-02,8.792077749967575073e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.087210655212402344e+00,1.580211706459522247e-02,7.929189503192901611e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.829193592071533203e+00,1.661596074700355530e-02,7.663033902645111084e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.165502548217773438e+00,1.520225685089826584e-02,8.013480156660079956e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.760673046112060547e+00,1.679993793368339539e-02,7.592673599720001221e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.029015064239501953e+00,1.879037730395793915e-02,6.841111183166503906e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.095358848571777344e+00,2.029320225119590759e-02,6.892427057027816772e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.618142604827880859e+00,2.271074056625366211e-02,6.391035020351409912e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.468220233917236328e+00,2.612405829131603241e-02,6.206979602575302124e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.835825920104980469e+00,2.636076509952545166e-02,5.572218447923660278e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.748769760131835938e+00,2.644627913832664490e-02,5.484306812286376953e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.483482837677001953e+00,3.009108826518058777e-02,5.182572081685066223e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.002777099609375000e+00,3.141131252050399780e-02,4.688664153218269348e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.861855030059814453e+00,3.226662054657936096e-02,4.539188742637634277e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.765861034393310547e+00,3.479155153036117554e-02,4.417945444583892822e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.635619640350341797e+00,3.511781617999076843e-02,4.284441471099853516e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.328529357910156250e+00,3.488392010331153870e-02,3.979690372943878174e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.762110471725463867e+00,3.375430405139923096e-02,3.424567356705665588e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.839552164077758789e+00,2.909817919135093689e-02,3.548570349812507629e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.779719352722167969e+00,3.020119667053222656e-02,3.477707505226135254e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.809045791625976562e+00,2.798711135983467102e-02,3.529174625873565674e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.555982589721679688e+00,2.467354573309421539e-02,3.309246897697448730e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.445193290710449219e+00,2.539406903088092804e-02,3.191252797842025757e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.285418748855590820e+00,2.462966367602348328e-02,3.039122000336647034e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.254382133483886719e+00,2.122191153466701508e-02,3.042163141071796417e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.066200256347656250e+00,2.077218145132064819e-02,2.858478575944900513e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.851179122924804688e+00,2.443226799368858337e-02,2.606856450438499451e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.789960145950317383e+00,2.035156637430191040e-02,2.586444467306137085e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.901481628417968750e+00,2.339251711964607239e-02,2.667556516826152802e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.682891368865966797e+00,2.190580591559410095e-02,2.463833428919315338e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.594615936279296875e+00,2.084772661328315735e-02,2.386138588190078735e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.433381080627441406e+00,2.005812525749206543e-02,2.232799679040908813e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.329252243041992188e+00,1.654866524040699005e-02,2.163765765726566315e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.192469120025634766e+00,1.903606578707695007e-02,2.002108469605445862e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.280486822128295898e+00,1.705392263829708099e-02,2.109947800636291504e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.049532175064086914e+00,1.748532429337501526e-02,1.874678954482078552e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.963505864143371582e+00,1.500583626329898834e-02,1.813447475433349609e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.101933479309082031e+00,1.779178902506828308e-02,1.924015581607818604e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.990578889846801758e+00,1.586391218006610870e-02,1.831939816474914551e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.839257955551147461e+00,1.229687221348285675e-02,1.716289296746253967e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.870008587837219238e+00,1.371313724666833878e-02,1.732877269387245178e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.813608169555664062e+00,1.464332081377506256e-02,1.667174883186817169e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.853690028190612793e+00,1.473311986774206161e-02,1.706358790397644043e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.874063014984130859e+00,1.454936526715755463e-02,1.728569343686103821e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.797603249549865723e+00,1.177383773028850555e-02,1.679864898324012756e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.780295133590698242e+00,1.875085756182670593e-02,1.592786610126495361e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.885748147964477539e+00,1.730762049555778503e-02,1.712672039866447449e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.790989279747009277e+00,1.338206883519887924e-02,1.657168567180633545e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.742064833641052246e+00,1.950626820325851440e-02,1.547002233564853668e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.763588547706604004e+00,1.589287444949150085e-02,1.604659855365753174e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.782487511634826660e+00,2.096878364682197571e-02,1.572799682617187500e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.709742426872253418e+00,1.239002030342817307e-02,1.585842296481132507e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.866754531860351562e+00,1.738004200160503387e-02,1.692954078316688538e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.777356147766113281e+00,1.754143461585044861e-02,1.601941883563995361e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.890739679336547852e+00,1.764561608433723450e-02,1.714283600449562073e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.694206237792968750e+00,1.229585707187652588e-02,1.571247726678848267e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.788550019264221191e+00,1.485444139689207077e-02,1.640005595982074738e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.856411933898925781e+00,1.687559671700000763e-02,1.687655970454216003e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.833236098289489746e+00,1.283946074545383453e-02,1.704841479659080505e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.867466211318969727e+00,1.712819561362266541e-02,1.696184277534484863e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.742359995841979980e+00,1.203824393451213837e-02,1.621977612376213074e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.663792729377746582e+00,1.190968323498964310e-02,1.544695813208818436e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.682861208915710449e+00,1.563746854662895203e-02,1.526486501097679138e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.618310689926147461e+00,1.122128963470458984e-02,1.506097801029682159e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.754394769668579102e+00,1.794324815273284912e-02,1.574962213635444641e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.740697860717773438e+00,1.669210381805896759e-02,1.573776826262474060e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.678960919380187988e+00,1.449428405612707138e-02,1.534018013626337051e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.673822164535522461e+00,1.455077342689037323e-02,1.528314501047134399e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.715946078300476074e+00,1.311387028545141220e-02,1.584807410836219788e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.613179922103881836e+00,1.421240158379077911e-02,1.471055857837200165e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.650600910186767578e+00,1.098435837775468826e-02,1.540757250040769577e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.611529588699340820e+00,1.493461336940526962e-02,1.462183427065610886e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.666360378265380859e+00,1.564452797174453735e-02,1.509915105998516083e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.632093906402587891e+00,1.401675119996070862e-02,1.491926424205303192e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.623698234558105469e+00,1.125863846391439438e-02,1.511111855506896973e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.592352151870727539e+00,1.242376118898391724e-02,1.468114461749792099e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.516595125198364258e+00,1.046826690435409546e-02,1.411912404000759125e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.477339148521423340e+00,9.016582742333412170e-03,1.387173309922218323e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.579395651817321777e+00,1.474401075392961502e-02,1.431955583393573761e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.446177005767822266e+00,1.267425343394279480e-02,1.319434493780136108e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.627018332481384277e+00,1.341305021196603775e-02,1.492887828499078751e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.521093130111694336e+00,1.237078942358493805e-02,1.397385261952877045e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.549910902976989746e+00,1.355746667832136154e-02,1.414336264133453369e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.488011240959167480e+00,9.931911714375019073e-03,1.388692110776901245e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.346051812171936035e+00,7.139583583921194077e-03,1.274655945599079132e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.356669783592224121e+00,8.932499215006828308e-03,1.267344877123832703e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.362492680549621582e+00,8.868578821420669556e-03,1.273806951940059662e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.366961359977722168e+00,9.773074649274349213e-03,1.269230619072914124e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.427837610244750977e+00,1.173389516770839691e-02,1.310498546808958054e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.417543292045593262e+00,8.707366883754730225e-03,1.330469548702239990e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.306923985481262207e+00,9.844248183071613312e-03,1.208481565117835999e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.379987597465515137e+00,1.067432202398777008e-02,1.273244433104991913e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.292760491371154785e+00,1.004782132804393768e-02,1.192282326519489288e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.322530984878540039e+00,8.452769368886947632e-03,1.238003280013799667e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.329572200775146484e+00,9.439557790756225586e-03,1.235176622867584229e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.209968328475952148e+00,5.799232516437768936e-03,1.151975989341735840e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.273308515548706055e+00,1.053031906485557556e-02,1.168005354702472687e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.275023460388183594e+00,1.033032312989234924e-02,1.171720214188098907e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.171833276748657227e+00,9.157798252999782562e-03,1.080255210399627686e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.154584646224975586e+00,7.471433840692043304e-03,1.079870294779539108e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.171031117439270020e+00,9.817024692893028259e-03,1.072860788553953171e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.185503005981445312e+00,7.807750720530748367e-03,1.107425428926944733e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.157213926315307617e+00,6.758767180144786835e-03,1.089626364409923553e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.138206839561462402e+00,8.240331895649433136e-03,1.055803522467613220e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.063218832015991211e+00,5.215487442910671234e-03,1.011063903570175171e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.071517348289489746e+00,5.776255391538143158e-03,1.013754867017269135e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.038800239562988281e+00,6.038902793079614639e-03,9.784112684428691864e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.913438558578491211e-01,7.491528987884521484e-03,9.164285846054553986e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.013823986053466797e+00,6.885792128741741180e-03,9.449660778045654297e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.176133871078491211e-01,8.794917725026607513e-03,8.296642452478408813e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.779933691024780273e-01,7.835197262465953827e-03,8.996414020657539368e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.341619610786437988e-01,5.100442096590995789e-03,8.831575512886047363e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.880657553672790527e-01,5.348615814000368118e-03,8.345795795321464539e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.605708479881286621e-01,5.181219894438982010e-03,8.087586611509323120e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.167814016342163086e-01,6.130406633019447327e-03,7.554773241281509399e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.765106201171875000e-01,8.773256093263626099e-03,7.887780666351318359e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.659474611282348633e-01,4.957774654030799866e-03,7.163696922361850739e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.227250337600708008e-01,6.419683806598186493e-03,6.585282273590564728e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.066354751586914062e-01,6.847898475825786591e-03,6.381564773619174957e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.723360419273376465e-01,6.170700304210186005e-03,6.106290034949779510e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.173625588417053223e-01,4.875412210822105408e-03,5.686084739863872528e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.735979080200195312e-01,6.492767482995986938e-03,5.086702294647693634e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.092532277107238770e-01,5.941830575466156006e-03,5.498349200934171677e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.609160661697387695e-01,6.193235516548156738e-03,4.989837296307086945e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.565597414970397949e-01,6.367539055645465851e-03,4.928843583911657333e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.669218361377716064e-01,7.102271076291799545e-03,3.958991263061761856e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.778023064136505127e-01,7.005238905549049377e-03,4.077499266713857651e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.699331223964691162e-01,7.944135926663875580e-03,3.904917510226368904e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.617793262004852295e-01,7.652658037841320038e-03,3.852527355775237083e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.099450409412384033e-01,6.978810764849185944e-03,3.401569323614239693e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.661075234413146973e-01,7.665893528610467911e-03,2.894485834985971451e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.380180299282073975e-01,6.931107491254806519e-03,2.687069587409496307e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.351160883903503418e-01,8.531378582119941711e-03,2.498022979125380516e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.126602768898010254e-01,7.044589146971702576e-03,2.422143705189228058e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.167214989662170410e-01,8.306073956191539764e-03,2.336607780307531357e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.620024085044860840e-01,7.865232415497303009e-03,1.833500922657549381e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.816151976585388184e-01,9.433401748538017273e-03,1.872811932116746902e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.414775639772415161e-01,8.460400626063346863e-03,1.568735577166080475e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.368013113737106323e-01,8.794955909252166748e-03,1.488517504185438156e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.368954718112945557e-01,9.310370311141014099e-03,1.437917584553360939e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.189150005578994751e-01,9.565694257616996765e-03,1.232580514624714851e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.170086950063705444e-01,1.032366789877414703e-02,1.137720188125967979e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.045278251171112061e-01,1.054966636002063751e-02,9.903116151690483093e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.943742483854293823e-01,9.552905336022377014e-03,9.884519968181848526e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.901714503765106201e-01,9.019371122121810913e-03,9.997773449867963791e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.056518793106079102e-01,1.055556070059537888e-02,1.000962802208960056e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.833240985870361328e-01,9.259255602955818176e-03,9.073154069483280182e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.705709844827651978e-01,9.547939524054527283e-03,7.509158458560705185e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.739646196365356445e-01,9.360425174236297607e-03,8.036036742851138115e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.889458745718002319e-01,9.822599589824676514e-03,9.071987587958574295e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.756359338760375977e-01,9.394499473273754120e-03,8.169094799086451530e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.519358456134796143e-01,8.873822167515754700e-03,6.319763488136231899e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.838191002607345581e-01,1.078712567687034607e-02,7.594784256070852280e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.650062501430511475e-01,8.955135941505432129e-03,7.545489352196455002e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.594606488943099976e-01,9.096756577491760254e-03,6.849308265373110771e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.514105796813964844e-01,9.125699289143085480e-03,6.015358376316726208e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.460637450218200684e-01,8.108936250209808350e-03,6.497438298538327217e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.491215825080871582e-01,8.069924078881740570e-03,6.842234870418906212e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.324068754911422729e-01,7.284826599061489105e-03,5.955860251560807228e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.374433934688568115e-01,8.687093853950500488e-03,5.057245725765824318e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.315950304269790649e-01,7.985381409525871277e-03,5.174120888113975525e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.423008441925048828e-01,8.699668571352958679e-03,5.530415801331400871e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.244262829422950745e-01,7.389705162495374680e-03,5.052923224866390228e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.250448226928710938e-01,7.642847020179033279e-03,4.861635097768157721e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.205556988716125488e-01,7.138352841138839722e-03,4.917216720059514046e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.284365653991699219e-01,8.162352256476879120e-03,4.681304853875190020e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.113829314708709717e-01,6.888062693178653717e-03,4.250230267643928528e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.196946799755096436e-01,7.623927667737007141e-03,4.345540364738553762e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.112856566905975342e-01,6.822441704571247101e-03,4.306124174036085606e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.669862687587738037e-02,5.410994403064250946e-03,4.258868284523487091e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.049082875251770020e-01,5.884927697479724884e-03,4.605901194736361504e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.463664889335632324e-02,6.108124740421772003e-03,3.355540684424340725e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.898446500301361084e-02,5.883590783923864365e-03,4.014855076093226671e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.368867427110671997e-02,5.391635000705718994e-03,3.977232263423502445e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.967134147882461548e-02,5.505213513970375061e-03,4.461920470930635929e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.652262926101684570e-02,6.222243420779705048e-03,3.430019714869558811e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.879808336496353149e-02,5.410291254520416260e-03,3.469517105259001255e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.035508289933204651e-01,6.532636471092700958e-03,3.822446451522409916e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.011605560779571533e-01,7.139398716390132904e-03,2.976656251121312380e-04,0.000000000000000000e+00,0.000000000000000000e+00
