step,phase_0_adam_1_lbfgs,weighted_pde_residual
1.230000000000000000e+02,0.000000000000000000e+00,2.284668874566485319e-01
1.240000000000000000e+02,0.000000000000000000e+00,2.280873926851040845e-01
1.250000000000000000e+02,0.000000000000000000e+00,2.277065594007724458e-01
1.260000000000000000e+02,0.000000000000000000e+00,2.273211367327240828e-01
1.270000000000000000e+02,0.000000000000000000e+00,2.269296878912271387e-01
1.280000000000000000e+02,0.000000000000000000e+00,2.265333051469894110e-01
1.290000000000000000e+02,0.000000000000000000e+00,2.261336948616159970e-01
1.300000000000000000e+02,0.000000000000000000e+00,2.257308035021743930e-01
1.310000000000000000e+02,0.000000000000000000e+00,2.253224005034125399e-01
1.320000000000000000e+02,0.000000000000000000e+00,2.249058493198641262e-01
1.330000000000000000e+02,0.000000000000000000e+00,2.244800506352639946e-01
1.340000000000000000e+02,0.000000000000000000e+00,2.240455499456993627e-01
1.350000000000000000e+02,0.000000000000000000e+00,2.236029033080025319e-01
1.360000000000000000e+02,0.000000000000000000e+00,2.231512076839483605e-01
1.370000000000000000e+02,0.000000000000000000e+00,2.226883112537030862e-01
1.380000000000000000e+02,0.000000000000000000e+00,2.222122401257015378e-01
1.390000000000000000e+02,0.000000000000000000e+00,2.217221102390891652e-01
1.400000000000000000e+02,0.000000000000000000e+00,2.212175649551837431e-01
1.410000000000000000e+02,0.000000000000000000e+00,2.206975467289639115e-01
1.420000000000000000e+02,0.000000000000000000e+00,2.201598938134995409e-01
1.430000000000000000e+02,0.000000000000000000e+00,2.196021532877547033e-01
1.440000000000000000e+02,0.000000000000000000e+00,2.190225344268391938e-01
1.450000000000000000e+02,0.000000000000000000e+00,2.184198567101356403e-01
1.460000000000000000e+02,0.000000000000000000e+00,2.177926599374908623e-01
1.470000000000000000e+02,0.000000000000000000e+00,2.171386398568337373e-01
1.480000000000000000e+02,0.000000000000000000e+00,2.164550470407225757e-01
1.490000000000000000e+02,0.000000000000000000e+00,2.157394141638862284e-01
1.500000000000000000e+02,0.000000000000000000e+00,2.149896274995219125e-01
1.510000000000000000e+02,0.000000000000000000e+00,2.142033123846540932e-01
1.520000000000000000e+02,0.000000000000000000e+00,2.133774179784752589e-01
1.530000000000000000e+02,0.000000000000000000e+00,2.125085433669026136e-01
1.540000000000000000e+02,0.000000000000000000e+00,2.115934830873291705e-01
1.550000000000000000e+02,0.000000000000000000e+00,2.106291986667984117e-01
1.560000000000000000e+02,0.000000000000000000e+00,2.096122911721481352e-01
1.570000000000000000e+02,0.000000000000000000e+00,2.085387595240600911e-01
1.580000000000000000e+02,0.000000000000000000e+00,2.074043509718361822e-01
1.590000000000000000e+02,0.000000000000000000e+00,2.062049081990813548e-01
1.600000000000000000e+02,0.000000000000000000e+00,2.049361779105755843e-01
1.610000000000000000e+02,0.000000000000000000e+00,2.035934373309515599e-01
1.620000000000000000e+02,0.000000000000000000e+00,2.021715742287631123e-01
1.630000000000000000e+02,0.000000000000000000e+00,2.006654801274476707e-01
1.640000000000000000e+02,0.000000000000000000e+00,1.990700975891022961e-01
1.650000000000000000e+02,0.000000000000000000e+00,1.973800962689931104e-01
1.660000000000000000e+02,0.000000000000000000e+00,1.955898374799014405e-01
1.670000000000000000e+02,0.000000000000000000e+00,1.936937928793506791e-01
1.680000000000000000e+02,0.000000000000000000e+00,1.916867994203079184e-01
1.690000000000000000e+02,0.000000000000000000e+00,1.895639303947614929e-01
1.700000000000000000e+02,0.000000000000000000e+00,1.873205827777010835e-01
1.710000000000000000e+02,0.000000000000000000e+00,1.849529750917393855e-01
1.720000000000000000e+02,0.000000000000000000e+00,1.824584263332021394e-01
1.730000000000000000e+02,0.000000000000000000e+00,1.798353448547025391e-01
1.740000000000000000e+02,0.000000000000000000e+00,1.770836527434857532e-01
1.750000000000000000e+02,0.000000000000000000e+00,1.742055170213978599e-01
1.760000000000000000e+02,0.000000000000000000e+00,1.712055813232161716e-01
1.770000000000000000e+02,0.000000000000000000e+00,1.680910433371867740e-01
1.780000000000000000e+02,0.000000000000000000e+00,1.648720861112692726e-01
1.790000000000000000e+02,0.000000000000000000e+00,1.615618826279929809e-01
1.800000000000000000e+02,0.000000000000000000e+00,1.581762388136927489e-01
1.810000000000000000e+02,0.000000000000000000e+00,1.547336108683329547e-01
1.820000000000000000e+02,0.000000000000000000e+00,1.512544026241065542e-01
1.830000000000000000e+02,0.000000000000000000e+00,1.477595500338345080e-01
1.840000000000000000e+02,0.000000000000000000e+00,1.442694469318124839e-01
1.850000000000000000e+02,0.000000000000000000e+00,1.408022318146783247e-01
1.860000000000000000e+02,0.000000000000000000e+00,1.373722978704257081e-01
1.870000000000000000e+02,0.000000000000000000e+00,1.339887597949524223e-01
1.880000000000000000e+02,0.000000000000000000e+00,1.306534494673021740e-01
1.890000000000000000e+02,0.000000000000000000e+00,1.273601625916530589e-01
1.900000000000000000e+02,0.000000000000000000e+00,1.240942006339430942e-01
1.910000000000000000e+02,0.000000000000000000e+00,1.208339009621780535e-01
1.920000000000000000e+02,0.000000000000000000e+00,1.175530070066812399e-01
1.930000000000000000e+02,0.000000000000000000e+00,1.142249679050968414e-01
1.940000000000000000e+02,0.000000000000000000e+00,1.108271283260781059e-01
1.950000000000000000e+02,0.000000000000000000e+00,1.073452128121164251e-01
1.960000000000000000e+02,0.000000000000000000e+00,1.037765854637692220e-01
1.970000000000000000e+02,0.000000000000000000e+00,1.001323817553969042e-01
1.980000000000000000e+02,0.000000000000000000e+00,9.643788162119298901e-02
1.990000000000000000e+02,0.000000000000000000e+00,9.273018430120893996e-02
2.000000000000000000e+02,0.000000000000000000e+00,8.905438333616973179e-02
2.010000000000000000e+02,0.000000000000000000e+00,8.545988804275170270e-02
2.020000000000000000e+02,0.000000000000000000e+00,8.199645598655813661e-02
2.030000000000000000e+02,0.000000000000000000e+00,7.871051477162266385e-02
2.040000000000000000e+02,0.000000000000000000e+00,7.564196637251385802e-02
2.050000000000000000e+02,0.000000000000000000e+00,7.282087532961716014e-02
2.060000000000000000e+02,0.000000000000000000e+00,7.026706999210602378e-02
2.070000000000000000e+02,0.000000000000000000e+00,6.798935939125809458e-02
2.080000000000000000e+02,0.000000000000000000e+00,6.598550860477471469e-02
2.090000000000000000e+02,0.000000000000000000e+00,6.424202885199409296e-02
2.100000000000000000e+02,0.000000000000000000e+00,6.273486442880249481e-02
2.110000000000000000e+02,0.000000000000000000e+00,6.143013909201769374e-02
2.120000000000000000e+02,0.000000000000000000e+00,6.028421130306896303e-02
2.130000000000000000e+02,0.000000000000000000e+00,5.924585342690222994e-02
2.140000000000000000e+02,0.000000000000000000e+00,5.825833692791158175e-02
2.150000000000000000e+02,0.000000000000000000e+00,5.727381089719588148e-02
2.160000000000000000e+02,0.000000000000000000e+00,5.628522984174667843e-02
2.170000000000000000e+02,0.000000000000000000e+00,5.556055548970746660e-02
2.180000000000000000e+02,0.000000000000000000e+00,5.659379291301176035e-02
2.190000000000000000e+02,0.000000000000000000e+00,5.898029331391920621e-02
2.200000000000000000e+02,0.000000000000000000e+00,5.488387317173294699e-02
2.210000000000000000e+02,0.000000000000000000e+00,5.104452287710561920e-02
2.220000000000000000e+02,0.000000000000000000e+00,5.378196757608258438e-02
2.230000000000000000e+02,0.000000000000000000e+00,4.923025157410036712e-02
2.240000000000000000e+02,0.000000000000000000e+00,4.938947145706606978e-02
2.250000000000000000e+02,0.000000000000000000e+00,4.855898880252643157e-02
2.260000000000000000e+02,0.000000000000000000e+00,4.592679034410697414e-02
2.270000000000000000e+02,0.000000000000000000e+00,4.699804099076528019e-02
2.280000000000000000e+02,0.000000000000000000e+00,4.388628233128109846e-02
2.290000000000000000e+02,0.000000000000000000e+00,4.482239276313961657e-02
2.300000000000000000e+02,0.000000000000000000e+00,4.260181360122018007e-02
2.310000000000000000e+02,0.000000000000000000e+00,4.258672645032691995e-02
2.320000000000000000e+02,0.000000000000000000e+00,4.153704254279652619e-02
2.330000000000000000e+02,0.000000000000000000e+00,4.058272032401847446e-02
2.340000000000000000e+02,0.000000000000000000e+00,4.039504269254667185e-02
2.350000000000000000e+02,0.000000000000000000e+00,3.889279536942380489e-02
2.360000000000000000e+02,0.000000000000000000e+00,3.906868387470560644e-02
2.370000000000000000e+02,0.000000000000000000e+00,3.751986432031177710e-02
2.380000000000000000e+02,0.000000000000000000e+00,3.756826575374770660e-02
2.390000000000000000e+02,0.000000000000000000e+00,3.637859756490065266e-02
2.400000000000000000e+02,0.000000000000000000e+00,3.598382177178853503e-02
2.410000000000000000e+02,0.000000000000000000e+00,3.534022540541113810e-02
2.420000000000000000e+02,0.000000000000000000e+00,3.449011525485837226e-02
2.430000000000000000e+02,0.000000000000000000e+00,3.425817089126392823e-02
2.440000000000000000e+02,0.000000000000000000e+00,3.324329595182978769e-02
2.450000000000000000e+02,0.000000000000000000e+00,3.305734774788997993e-02
2.460000000000000000e+02,0.000000000000000000e+00,3.226555878845135256e-02
2.470000000000000000e+02,0.000000000000000000e+00,3.180839586370830252e-02
2.480000000000000000e+02,0.000000000000000000e+00,3.140746990449693604e-02
2.490000000000000000e+02,0.000000000000000000e+00,3.070346334357760762e-02
2.500000000000000000e+02,0.000000000000000000e+00,3.048095774904726815e-02
2.510000000000000000e+02,0.000000000000000000e+00,3.719535898414961378e-02
2.520000000000000000e+02,0.000000000000000000e+00,3.685617553299638804e-02
2.530000000000000000e+02,0.000000000000000000e+00,3.630653186220438033e-02
2.540000000000000000e+02,0.000000000000000000e+00,3.571755340817069080e-02
2.550000000000000000e+02,0.000000000000000000e+00,3.541155219023638112e-02
2.560000000000000000e+02,0.000000000000000000e+00,3.473934007699330806e-02
2.570000000000000000e+02,0.000000000000000000e+00,3.436466215677695668e-02
2.580000000000000000e+02,0.000000000000000000e+00,3.394694327005564477e-02
2.590000000000000000e+02,0.000000000000000000e+00,3.337937023085019855e-02
2.600000000000000000e+02,0.000000000000000000e+00,3.308044322335572385e-02
2.610000000000000000e+02,0.000000000000000000e+00,3.259248387888850906e-02
2.620000000000000000e+02,0.000000000000000000e+00,3.215052034889628874e-02
2.630000000000000000e+02,0.000000000000000000e+00,3.183328554492709239e-02
2.640000000000000000e+02,0.000000000000000000e+00,3.136272292533423545e-02
2.650000000000000000e+02,0.000000000000000000e+00,3.100427528629654331e-02
2.660000000000000000e+02,0.000000000000000000e+00,3.064856623947546238e-02
2.670000000000000000e+02,0.000000000000000000e+00,3.022840874821643847e-02
2.680000000000000000e+02,0.000000000000000000e+00,2.991826640032228465e-02
2.690000000000000000e+02,0.000000000000000000e+00,2.955603718115522652e-02
2.700000000000000000e+02,0.000000000000000000e+00,2.918409970851879379e-02
2.710000000000000000e+02,0.000000000000000000e+00,2.889416347659265819e-02
2.720000000000000000e+02,0.000000000000000000e+00,2.854653136508426142e-02
2.730000000000000000e+02,0.000000000000000000e+00,2.821375410038286929e-02
2.740000000000000000e+02,0.000000000000000000e+00,2.793098988234159544e-02
2.750000000000000000e+02,0.000000000000000000e+00,2.760018442792615267e-02
2.760000000000000000e+02,0.000000000000000000e+00,2.729280664747159302e-02
2.770000000000000000e+02,0.000000000000000000e+00,2.701591866979725920e-02
2.780000000000000000e+02,0.000000000000000000e+00,2.670050033466542933e-02
2.790000000000000000e+02,0.000000000000000000e+00,2.640664318960975893e-02
2.800000000000000000e+02,0.000000000000000000e+00,2.613469806731836403e-02
2.810000000000000000e+02,0.000000000000000000e+00,2.583560812410554824e-02
2.820000000000000000e+02,0.000000000000000000e+00,2.555226994184836217e-02
2.830000000000000000e+02,0.000000000000000000e+00,2.528471273075453066e-02
2.840000000000000000e+02,0.000000000000000000e+00,2.499956046753704433e-02
2.850000000000000000e+02,0.000000000000000000e+00,2.472596109904703215e-02
2.860000000000000000e+02,0.000000000000000000e+00,2.446399257329202187e-02
2.870000000000000000e+02,0.000000000000000000e+00,2.418988776540756391e-02
2.880000000000000000e+02,0.000000000000000000e+00,2.392432278358088554e-02
2.890000000000000000e+02,0.000000000000000000e+00,2.366925317887421526e-02
2.900000000000000000e+02,0.000000000000000000e+00,2.340597968964416159e-02
2.910000000000000000e+02,0.000000000000000000e+00,2.314769788490452992e-02
2.920000000000000000e+02,0.000000000000000000e+00,2.289950403853784761e-02
2.930000000000000000e+02,0.000000000000000000e+00,2.264705891050104031e-02
2.940000000000000000e+02,0.000000000000000000e+00,2.239686036322256074e-02
2.950000000000000000e+02,0.000000000000000000e+00,2.215550098196686357e-02
2.960000000000000000e+02,0.000000000000000000e+00,2.191311748803926804e-02
2.970000000000000000e+02,0.000000000000000000e+00,2.167144446431477911e-02
2.980000000000000000e+02,0.000000000000000000e+00,2.143712012016705387e-02
2.990000000000000000e+02,0.000000000000000000e+00,2.120392039109509838e-02
3.000000000000000000e+02,0.000000000000000000e+00,2.097055040683349844e-02
3.010000000000000000e+02,0.000000000000000000e+00,2.074301822240418730e-02
3.020000000000000000e+02,0.000000000000000000e+00,2.051834592419413128e-02
3.030000000000000000e+02,0.000000000000000000e+00,2.029326034618289532e-02
3.040000000000000000e+02,0.000000000000000000e+00,2.007228056947996109e-02
3.050000000000000000e+02,0.000000000000000000e+00,1.985540623932490617e-02
3.060000000000000000e+02,0.000000000000000000e+00,1.963888982203552264e-02
3.070000000000000000e+02,0.000000000000000000e+00,1.942482930650783063e-02
3.080000000000000000e+02,0.000000000000000000e+00,1.921505633353595005e-02
3.090000000000000000e+02,0.000000000000000000e+00,1.900689518187458071e-02
3.100000000000000000e+02,0.000000000000000000e+00,1.880021858093021414e-02
3.110000000000000000e+02,0.000000000000000000e+00,1.859707925078456225e-02
3.120000000000000000e+02,0.000000000000000000e+00,1.839655244546600787e-02
3.130000000000000000e+02,0.000000000000000000e+00,1.819742474582847214e-02
3.140000000000000000e+02,0.000000000000000000e+00,1.800084039582146300e-02
3.150000000000000000e+02,0.000000000000000000e+00,1.780721341393437171e-02
3.160000000000000000e+02,0.000000000000000000e+00,1.761543002475965750e-02
3.170000000000000000e+02,0.000000000000000000e+00,1.742551147750582771e-02
3.180000000000000000e+02,0.000000000000000000e+00,1.723827656268905884e-02
3.190000000000000000e+02,0.000000000000000000e+00,1.705336929505151672e-02
3.200000000000000000e+02,0.000000000000000000e+00,1.687020339344724729e-02
3.210000000000000000e+02,0.000000000000000000e+00,1.668919400475794151e-02
3.220000000000000000e+02,0.000000000000000000e+00,1.651062558906462793e-02
3.230000000000000000e+02,0.000000000000000000e+00,1.633406687883363906e-02
3.240000000000000000e+02,0.000000000000000000e+00,1.615932057188296245e-02
3.250000000000000000e+02,0.000000000000000000e+00,1.598670840423008221e-02
3.260000000000000000e+02,0.000000000000000000e+00,1.581630750683810094e-02
3.270000000000000000e+02,0.000000000000000000e+00,1.564775185334522575e-02
3.280000000000000000e+02,0.000000000000000000e+00,1.548098570045258054e-02
3.290000000000000000e+02,0.000000000000000000e+00,1.531630559374954834e-02
3.300000000000000000e+02,0.000000000000000000e+00,1.515361266613568167e-02
3.310000000000000000e+02,0.000000000000000000e+00,1.499263844792053657e-02
3.320000000000000000e+02,0.000000000000000000e+00,1.483347345796054081e-02
3.330000000000000000e+02,0.000000000000000000e+00,1.467622814090075584e-02
3.340000000000000000e+02,0.000000000000000000e+00,1.452079644106889916e-02
3.350000000000000000e+02,0.000000000000000000e+00,1.436706071463612032e-02
3.360000000000000000e+02,0.000000000000000000e+00,1.421503320239239816e-02
3.370000000000000000e+02,0.000000000000000000e+00,1.406479096555848622e-02
3.380000000000000000e+02,0.000000000000000000e+00,1.391627635779073627e-02
3.390000000000000000e+02,0.000000000000000000e+00,1.376937296885976519e-02
3.400000000000000000e+02,0.000000000000000000e+00,1.362411003239704169e-02
3.410000000000000000e+02,0.000000000000000000e+00,1.348053288073054398e-02
3.420000000000000000e+02,0.000000000000000000e+00,1.333858396583814318e-02
3.430000000000000000e+02,0.000000000000000000e+00,1.319819900563321338e-02
3.440000000000000000e+02,0.000000000000000000e+00,1.305937864799900337e-02
3.450000000000000000e+02,0.000000000000000000e+00,1.292215019703274806e-02
3.460000000000000000e+02,0.000000000000000000e+00,1.278648550870275374e-02
3.470000000000000000e+02,0.000000000000000000e+00,1.265233268756214835e-02
3.480000000000000000e+02,0.000000000000000000e+00,1.251968280823423374e-02
3.490000000000000000e+02,0.000000000000000000e+00,1.238854421190316996e-02
3.500000000000000000e+02,0.000000000000000000e+00,1.225890868691540889e-02
3.510000000000000000e+02,0.000000000000000000e+00,1.213074053461764799e-02
3.520000000000000000e+02,0.000000000000000000e+00,1.200401532715600697e-02
3.530000000000000000e+02,0.000000000000000000e+00,1.187874184603187472e-02
3.540000000000000000e+02,0.000000000000000000e+00,1.175491069789937927e-02
3.550000000000000000e+02,0.000000000000000000e+00,1.163249802239070194e-02
3.560000000000000000e+02,0.000000000000000000e+00,1.151148695514087050e-02
3.570000000000000000e+02,0.000000000000000000e+00,1.139186470772382206e-02
3.580000000000000000e+02,0.000000000000000000e+00,1.127363144863712495e-02
3.590000000000000000e+02,0.000000000000000000e+00,1.115677421264647112e-02
3.600000000000000000e+02,0.000000000000000000e+00,1.104126975220909995e-02
3.610000000000000000e+02,0.000000000000000000e+00,1.092710837839112360e-02
3.620000000000000000e+02,0.000000000000000000e+00,1.081428168786814463e-02
3.630000000000000000e+02,0.000000000000000000e+00,1.070278252370034794e-02
3.640000000000000000e+02,0.000000000000000000e+00,1.059259804260072151e-02
3.650000000000000000e+02,0.000000000000000000e+00,1.048371045244917560e-02
3.660000000000000000e+02,0.000000000000000000e+00,1.037611017702740751e-02
3.670000000000000000e+02,0.000000000000000000e+00,1.026978824207091905e-02
3.680000000000000000e+02,0.000000000000000000e+00,1.016473588513989827e-02
3.690000000000000000e+02,0.000000000000000000e+00,1.006094043335858251e-02
3.700000000000000000e+02,0.000000000000000000e+00,9.958387411688033458e-03
3.710000000000000000e+02,0.000000000000000000e+00,9.857067780161486367e-03
3.720000000000000000e+02,0.000000000000000000e+00,9.756971051726123084e-03
3.730000000000000000e+02,0.000000000000000000e+00,9.658088237145194543e-03
3.740000000000000000e+02,0.000000000000000000e+00,9.560407840866296664e-03
3.750000000000000000e+02,0.000000000000000000e+00,9.463916763664662057e-03
3.760000000000000000e+02,0.000000000000000000e+00,9.368606212122553706e-03
3.770000000000000000e+02,0.000000000000000000e+00,9.274465344478932324e-03
3.780000000000000000e+02,0.000000000000000000e+00,9.181485024965784295e-03
3.790000000000000000e+02,0.000000000000000000e+00,9.089655083590591350e-03
3.800000000000000000e+02,0.000000000000000000e+00,8.998963862890743681e-03
3.810000000000000000e+02,0.000000000000000000e+00,8.909402220550937182e-03
3.820000000000000000e+02,0.000000000000000000e+00,8.820959565832883764e-03
3.830000000000000000e+02,0.000000000000000000e+00,8.733626928853056512e-03
3.840000000000000000e+02,0.000000000000000000e+00,8.647394580303034012e-03
3.850000000000000000e+02,0.000000000000000000e+00,8.562252239127595560e-03
3.860000000000000000e+02,0.000000000000000000e+00,8.478190564155572984e-03
3.870000000000000000e+02,0.000000000000000000e+00,8.395199241172017143e-03
