example,alpha,status,u1_mae,u1_rmse,u1_max_abs,u1_relative_l2,u2_mae,u2_rmse,u2_max_abs,u2_relative_l2,total_mae,total_rmse,total_max_abs,total_relative_l2,u1_t1_mae,u1_t1_rmse,u1_t1_max_abs,u1_t1_relative_l2,u2_t1_mae,u2_t1_rmse,u2_t1_max_abs,u2_t1_relative_l2,total_t1_mae,total_t1_rmse,total_t1_max_abs,total_t1_relative_l2,metrics_file
3,0.4,completed,0.018315801074107487,0.033024443641649116,0.39617225527763367,0.04795020123855741,0.0014071762357711977,0.002210083710758542,0.03139003366231918,0.002258842336801109,0.018016705563590852,0.032780103300034016,0.39617225527763367,0.021107822061085288,0.005180506110191345,0.006393760637076259,0.013162553310394287,0.015252444714601309,0.0028687913715839384,0.0034110669830954565,0.015282511711120605,0.0021129561671066393,0.004008618593215943,0.005302276175418541,0.01569664478302002,0.0026088411899438586,other/alpha_0_4/metrics.json
3,0.8,completed,0.006880177719357573,0.01390483317932563,0.26163530349731445,0.022661791477991706,0.0032767357525180733,0.004686510383294989,0.037846654653549194,0.005450193694206896,0.009468454717669958,0.015323282906158244,0.26163530349731445,0.011131362191415094,0.0014963969588279724,0.001583659939701582,0.0024010837078094482,0.003996254194702106,0.005335623994469642,0.006557674015115181,0.037846654653549194,0.004653584466830161,0.006680288761854172,0.007766254821101286,0.03833645582199097,0.004310824297023272,other/alpha_0_8/metrics.json
3,1.2,completed,0.0023341678542855345,0.0061888696296804714,0.15461574494838715,0.012764875831356695,0.0010903533115053483,0.0014841518589354952,0.02205558866262436,0.002138170830824143,0.0030536827003514325,0.006428806891478844,0.15461574494838715,0.0058443724500556035,0.00020797625184059142,0.00028835571496088543,0.0006591379642486572,0.0008857059691156009,0.0018407085654325783,0.002328143204926328,0.015399694442749023,0.0020712544072573834,0.0018880438059568406,0.0023877831806366832,0.015551328659057617,0.0016586493565071195,other/alpha_1_2/metrics.json
3,1.6,completed,0.0013460896895439536,0.003156055030027735,0.08480986207723618,0.009033023328208559,0.002688778253641094,0.0035256218691994082,0.023866787552833557,0.00675428382697395,0.003458012961954982,0.0048082082782308685,0.08480986207723618,0.005938879804675164,0.0008898293972015381,0.000987539266012467,0.0014750808477401733,0.004080490358950752,0.004377161411102861,0.005292592247769767,0.023866787552833557,0.006366470675482346,0.004897473752498627,0.005611923822806281,0.022779174149036407,0.005296454217198945,other/alpha_1_6/metrics.json
3,2.0,completed,0.0013382341022844667,0.002181314137040515,0.053788721561431885,0.009323438029726043,0.0013784372127594435,0.0016721932361848557,0.006247714161872864,0.004543646250815694,0.0017258399105228393,0.0026409389396844273,0.053788721561431885,0.004744552609418781,0.0011095637828111649,0.0011922653281734663,0.002359151840209961,0.007150341485844848,0.002111943867057562,0.002400566348727181,0.006247714161872864,0.004172062923608667,0.0019258815422654152,0.0024896512072213025,0.008606866002082825,0.0034176501665554595,other/alpha_2_0/metrics.json
