# total,u2_scaled,g_scaled,u2_mse,u2_mae,total_mae,u2_initial,u2_boundary,total_initial_mse,total_boundary_mse
2.218620777130126953e-01,8.656559139490127563e-02,1.273192644119262695e+00,6.783659955544862896e-06,1.934610772877931595e-03,1.954946666955947876e-03,0.000000000000000000e+00,7.977222651243209839e-02,1.714097720650897827e-06,6.242228664632420987e-06
2.198292464017868042e-01,8.573993295431137085e-02,1.264299035072326660e+00,6.718957592966035008e-06,1.910686958581209183e-03,1.930829370394349098e-03,0.000000000000000000e+00,7.659415900707244873e-02,1.714097720650897827e-06,5.987282747810240835e-06
2.183830142021179199e-01,8.533332496881484985e-02,1.254620552062988281e+00,6.687093900836771354e-06,1.892499276436865330e-03,1.912464271299540997e-03,0.000000000000000000e+00,7.587645947933197021e-02,1.714097720650897827e-06,5.925350251345662400e-06
2.176399230957031250e-01,8.540094643831253052e-02,1.245250105857849121e+00,6.692392616969300434e-06,1.882376265712082386e-03,1.902175252325832844e-03,0.000000000000000000e+00,7.713972032070159912e-02,1.714097720650897827e-06,6.019310148985823616e-06
2.174416184425354004e-01,8.580470830202102661e-02,1.236916065216064453e+00,6.724033937643980607e-06,1.879544113762676716e-03,1.899164984934031963e-03,0.000000000000000000e+00,7.945305109024047852e-02,1.714097720650897827e-06,6.196519734658068046e-06
2.174556404352188110e-01,8.627615869045257568e-02,1.229992508888244629e+00,6.760978521924698725e-06,1.880358089692890644e-03,1.899862545542418957e-03,0.000000000000000000e+00,8.180233836174011230e-02,1.714097720650897827e-06,6.377705176419112831e-06
2.173417359590530396e-01,8.654174953699111938e-02,1.224601030349731445e+00,6.781791398680070415e-06,1.880335737951099873e-03,1.899772905744612217e-03,0.000000000000000000e+00,8.339881151914596558e-02,1.714097720650897827e-06,6.501128609670558944e-06
2.168539911508560181e-01,8.640742301940917969e-02,1.220664381980895996e+00,6.771265361749101430e-06,1.876757480204105377e-03,1.896210247650742531e-03,0.000000000000000000e+00,8.380136638879776001e-02,1.714097720650897827e-06,6.532220595545368269e-06
2.159231752157211304e-01,8.582238852977752686e-02,1.218051791191101074e+00,6.725419098074780777e-06,1.869118423201143742e-03,1.888673054054379463e-03,0.000000000000000000e+00,8.295609056949615479e-02,1.714097720650897827e-06,6.466678314609453082e-06
2.146383970975875854e-01,8.486803621053695679e-02,1.216566681861877441e+00,6.650631803495343775e-06,1.859216485172510147e-03,1.878932584077119827e-03,0.000000000000000000e+00,8.113699406385421753e-02,1.714097720650897827e-06,6.325842150545213372e-06
2.131993174552917480e-01,8.372609317302703857e-02,1.215895056724548340e+00,6.561144346051150933e-06,1.849521650001406670e-03,1.869380823336541653e-03,0.000000000000000000e+00,7.883730530738830566e-02,1.714097720650897827e-06,6.148169177322415635e-06
2.118143886327743530e-01,8.258464187383651733e-02,1.215705037117004395e+00,6.471694632637081668e-06,1.841952791437506676e-03,1.861918834038078785e-03,0.000000000000000000e+00,7.659244537353515625e-02,1.714097720650897827e-06,5.975397471047472209e-06
2.106306850910186768e-01,8.159104734659194946e-02,1.215518355369567871e+00,6.393832336470950395e-06,1.837554271332919598e-03,1.857606228440999985e-03,0.000000000000000000e+00,7.487798482179641724e-02,1.714097720650897827e-06,5.844506176799768582e-06
2.096755802631378174e-01,8.080366253852844238e-02,1.214779853820800781e+00,6.332129942165920511e-06,1.836009323596954346e-03,1.856142655014991760e-03,0.000000000000000000e+00,7.393928617238998413e-02,1.714097720650897827e-06,5.774437795480480418e-06
2.088623791933059692e-01,8.018486201763153076e-02,1.213015198707580566e+00,6.283638413151493296e-06,1.835855771787464619e-03,1.856065005995333195e-03,0.000000000000000000e+00,7.376005500555038452e-02,1.714097720650897827e-06,5.763602530350908637e-06
2.080521583557128906e-01,7.965734601020812988e-02,1.209864258766174316e+00,6.242299605219159275e-06,1.835354836657643318e-03,1.855645212344825268e-03,0.000000000000000000e+00,7.408383488655090332e-02,1.714097720650897827e-06,5.791643616248620674e-06
2.071192264556884766e-01,7.915123552083969116e-02,1.205147504806518555e+00,6.202638360264245421e-06,1.832976704463362694e-03,1.853340421803295612e-03,0.000000000000000000e+00,7.453238219022750854e-02,1.714097720650897827e-06,5.828700068377656862e-06
2.060177475214004517e-01,7.863835990428924561e-02,1.199030399322509766e+00,6.162447334645548835e-06,1.827840460464358330e-03,1.848256448283791542e-03,0.000000000000000000e+00,7.476345449686050415e-02,1.714097720650897827e-06,5.847834927408257499e-06
2.047679424285888672e-01,7.812584191560745239e-02,1.191823601722717285e+00,6.122284503362607211e-06,1.819984870962798595e-03,1.840444514527916908e-03,0.000000000000000000e+00,7.459734380245208740e-02,1.714097720650897827e-06,5.834943294757977128e-06
2.034238874912261963e-01,7.762047648429870605e-02,1.183978080749511719e+00,6.082681466068606824e-06,1.809573965147137642e-03,1.830054214224219322e-03,0.000000000000000000e+00,7.405611127614974976e-02,1.714097720650897827e-06,5.791837793367449194e-06
2.020264267921447754e-01,7.710862904787063599e-02,1.175858736038208008e+00,6.042570930731017143e-06,1.797217410057783127e-03,1.817692071199417114e-03,0.000000000000000000e+00,7.331924140453338623e-02,1.714097720650897827e-06,5.732745194109156728e-06
2.005804181098937988e-01,7.653636485338211060e-02,1.167823553085327148e+00,5.997725565975997597e-06,1.782948733307421207e-03,1.803379505872726440e-03,0.000000000000000000e+00,7.261689752340316772e-02,1.714097720650897827e-06,5.675919965142384171e-06
1.990529298782348633e-01,7.583399862051010132e-02,1.160064339637756348e+00,5.942684310866752639e-06,1.767129520885646343e-03,1.787492074072360992e-03,0.000000000000000000e+00,7.212493568658828735e-02,1.714097720650897827e-06,5.635371053358539939e-06
1.974061429500579834e-01,7.495667040348052979e-02,1.152586460113525391e+00,5.873933787370333448e-06,1.750243711285293102e-03,1.770509523339569569e-03,0.000000000000000000e+00,7.190831005573272705e-02,1.714097720650897827e-06,5.616428552457364276e-06
1.956165134906768799e-01,7.389425486326217651e-02,1.145317912101745605e+00,5.790678187622688711e-06,1.733016804791986942e-03,1.753165270201861858e-03,0.000000000000000000e+00,7.190471887588500977e-02,1.714097720650897827e-06,5.614427664113463834e-06
1.936836987733840942e-01,7.268715649843215942e-02,1.137989521026611328e+00,5.696085281670093536e-06,1.715897698886692524e-03,1.735951984301209450e-03,0.000000000000000000e+00,7.197593152523040771e-02,1.714097720650897827e-06,5.618683644570410252e-06
1.915925145149230957e-01,7.137744128704071045e-02,1.130193471908569336e+00,5.593450168817071244e-06,1.699170446954667568e-03,1.719144172966480255e-03,0.000000000000000000e+00,7.195724546909332275e-02,1.714097720650897827e-06,5.616413545794785023e-06
1.893116235733032227e-01,6.998873502016067505e-02,1.121503591537475586e+00,5.484624125529080629e-06,1.682251226156949997e-03,1.702210283838212490e-03,0.000000000000000000e+00,7.172517478466033936e-02,1.714097720650897827e-06,5.597991730610374361e-06
1.867790967226028442e-01,6.851767003536224365e-02,1.111381053924560547e+00,5.369346126826712862e-06,1.664342475123703480e-03,1.684344606474041939e-03,0.000000000000000000e+00,7.123319804668426514e-02,1.714097720650897827e-06,5.559755663853138685e-06
1.839251965284347534e-01,6.693293154239654541e-02,1.099414110183715820e+00,5.245158263278426602e-06,1.644095988012850285e-03,1.664184848777949810e-03,0.000000000000000000e+00,7.050856947898864746e-02,1.714097720650897827e-06,5.503781267179874703e-06
1.807244420051574707e-01,6.522233784198760986e-02,1.085392594337463379e+00,5.111108748678816482e-06,1.620543655008077621e-03,1.640725764445960522e-03,0.000000000000000000e+00,6.962838768959045410e-02,1.714097720650897827e-06,5.435999355540843681e-06
1.771914213895797729e-01,6.338751316070556641e-02,1.069363355636596680e+00,4.967323548044078052e-06,1.593409106135368347e-03,1.613701577298343182e-03,0.000000000000000000e+00,6.867571175098419189e-02,1.714097720650897827e-06,5.362799129216000438e-06
1.733579337596893311e-01,6.143145635724067688e-02,1.051561474800109863e+00,4.814038220501970500e-06,1.562915160320699215e-03,1.583320903591811657e-03,0.000000000000000000e+00,6.770324707031250000e-02,1.714097720650897827e-06,5.288182364893145859e-06
1.692281216382980347e-01,5.931801348924636841e-02,1.032374262809753418e+00,4.648419690056471154e-06,1.529320026747882366e-03,1.549827517010271549e-03,0.000000000000000000e+00,6.672686338424682617e-02,1.714097720650897827e-06,5.213273652771022171e-06
1.647164225578308105e-01,5.692363157868385315e-02,1.012208223342895508e+00,4.460785930859856308e-06,1.491780625656247139e-03,1.512384274974465370e-03,0.000000000000000000e+00,6.571962684392929077e-02,1.714097720650897827e-06,5.135872925166040659e-06
1.597187221050262451e-01,5.413259938359260559e-02,9.912322163581848145e-01,4.242067916493397206e-06,1.448946190066635609e-03,1.469629118219017982e-03,0.000000000000000000e+00,6.462897360324859619e-02,1.714097720650897827e-06,5.051795142207993194e-06
1.542069613933563232e-01,5.091969668865203857e-02,9.694790244102478027e-01,3.990290679212193936e-06,1.400493900291621685e-03,1.421240391209721565e-03,0.000000000000000000e+00,6.339374184608459473e-02,1.714097720650897827e-06,4.956196789862588048e-06
1.482775360345840454e-01,4.741523042321205139e-02,9.466858506202697754e-01,3.715666252901428379e-06,1.347587094642221928e-03,1.368384924717247486e-03,0.000000000000000000e+00,6.193706393241882324e-02,1.714097720650897827e-06,4.842955149797489867e-06
1.420701146125793457e-01,4.379908367991447449e-02,9.225130081176757812e-01,3.432288167459773831e-06,1.290417276322841644e-03,1.311175175942480564e-03,0.000000000000000000e+00,6.019727885723114014e-02,1.714097720650897827e-06,4.707117113866843283e-06
1.356662809848785400e-01,4.016317054629325867e-02,8.968715667724609375e-01,3.147362349409377202e-06,1.226711785420775414e-03,1.247357926331460476e-03,0.000000000000000000e+00,5.815952271223068237e-02,1.714097720650897827e-06,4.547407570498762652e-06
1.291828304529190063e-01,3.655955195426940918e-02,8.703082799911499023e-01,2.864967200366663747e-06,1.153758727014064789e-03,1.174147590063512325e-03,0.000000000000000000e+00,5.592455714941024780e-02,1.714097720650897827e-06,4.371742761577479541e-06
1.228488683700561523e-01,3.306302055716514587e-02,8.442002534866333008e-01,2.590963276816182770e-06,1.074310857802629471e-03,1.094568753615021706e-03,0.000000000000000000e+00,5.365815013647079468e-02,1.714097720650897827e-06,4.193415861664107069e-06
1.168416216969490051e-01,2.970078773796558380e-02,8.200142383575439453e-01,2.327484253328293562e-06,9.974173735827207565e-04,1.017648726701736450e-03,0.000000000000000000e+00,5.139409378170967102e-02,1.714097720650897827e-06,4.015593276562867686e-06
1.112507432699203491e-01,2.650386095046997070e-02,7.985194921493530273e-01,2.076958935504080728e-06,9.384483564645051956e-04,9.588323300704360008e-04,0.000000000000000000e+00,4.894934967160224915e-02,1.714097720650897827e-06,3.824502073257463053e-06
1.063296124339103699e-01,2.374147996306419373e-02,7.796466350555419922e-01,1.860486463556298986e-06,9.006667532958090305e-04,9.208917035721242428e-04,0.000000000000000000e+00,4.623465612530708313e-02,1.714097720650897827e-06,3.613143917391425930e-06
1.021468192338943481e-01,2.152385935187339783e-02,7.628117799758911133e-01,1.686704194980848115e-06,8.692328119650483131e-04,8.894816855899989605e-04,0.000000000000000000e+00,4.341777414083480835e-02,1.714097720650897827e-06,3.394124860278679989e-06
9.869575500488281250e-02,1.984133198857307434e-02,7.478938698768615723e-01,1.554853838570124935e-06,8.435602067038416862e-04,8.640654268674552441e-04,0.000000000000000000e+00,4.065034165978431702e-02,1.714097720650897827e-06,3.179046871082391590e-06
9.597247093915939331e-02,1.864966936409473419e-02,7.353473305702209473e-01,1.461469878449861426e-06,8.347691618837416172e-04,8.551120990887284279e-04,0.000000000000000000e+00,3.788065537810325623e-02,1.714097720650897827e-06,2.964561190310632810e-06
9.377213567495346069e-02,1.777235977351665497e-02,7.247502803802490234e-01,1.392720150761306286e-06,8.373547461815178394e-04,8.573658415116369724e-04,0.000000000000000000e+00,3.524745255708694458e-02,1.714097720650897827e-06,2.762025815172819421e-06
9.193608909845352173e-02,1.722936332225799561e-02,7.139519453048706055e-01,1.350168531644158065e-06,8.379734354093670845e-04,8.577383123338222504e-04,0.000000000000000000e+00,3.311530873179435730e-02,1.714097720650897827e-06,2.598776973172789440e-06
9.018159657716751099e-02,1.691480726003646851e-02,7.013089060783386230e-01,1.325518496742006391e-06,8.313641883432865143e-04,8.509301114827394485e-04,0.000000000000000000e+00,3.135899454355239868e-02,1.714097720650897827e-06,2.463994178469874896e-06
8.836034685373306274e-02,1.655295118689537048e-02,6.880696415901184082e-01,1.297161929869616870e-06,8.256654255092144012e-04,8.451049216091632843e-04,0.000000000000000000e+00,3.000427410006523132e-02,1.714097720650897827e-06,2.360748567298287526e-06
8.631820976734161377e-02,1.598799042403697968e-02,6.742699146270751953e-01,1.252889205716201104e-06,8.190393564291298389e-04,8.385198889300227165e-04,0.000000000000000000e+00,2.903226017951965332e-02,1.714097720650897827e-06,2.287433744641020894e-06
8.395569771528244019e-02,1.544291060417890549e-02,6.572579145431518555e-01,1.210174332300084643e-06,8.014070335775613785e-04,8.208774379454553127e-04,0.000000000000000000e+00,2.786996774375438690e-02,1.714097720650897827e-06,2.197236881329445168e-06
8.135218918323516846e-02,1.478937454521656036e-02,6.387414932250976562e-01,1.158960230895900168e-06,7.802932523190975189e-04,7.994038751348853111e-04,0.000000000000000000e+00,2.688664942979812622e-02,1.714097720650897827e-06,2.120431645380449481e-06
7.851368188858032227e-02,1.379250828176736832e-02,6.209747791290283203e-01,1.080841343537031207e-06,7.604368147440254688e-04,7.796696736477315426e-04,0.000000000000000000e+00,2.623695507645606995e-02,1.714097720650897827e-06,2.070661594189004973e-06
7.555283606052398682e-02,1.283679623156785965e-02,6.015694737434387207e-01,1.005947638077486772e-06,7.310613873414695263e-04,7.505727116949856281e-04,0.000000000000000000e+00,2.559084817767143250e-02,1.714097720650897827e-06,2.019778548856265843e-06
7.258568704128265381e-02,1.191770844161510468e-02,5.815805196762084961e-01,9.339238999928056728e-07,6.980366888456046581e-04,7.179830572567880154e-04,0.000000000000000000e+00,2.509925886988639832e-02,1.714097720650897827e-06,1.980556362468632869e-06
6.963273882865905762e-02,1.083647925406694412e-02,5.634511113166809082e-01,8.491941798638436012e-07,6.682237144559621811e-04,6.884178146719932556e-04,0.000000000000000000e+00,2.451147884130477905e-02,1.714097720650897827e-06,1.935755335580324754e-06
6.681305170059204102e-02,9.890140965580940247e-03,5.453244447708129883e-01,7.750348913759808056e-07,6.346390000544488430e-04,6.548592355102300644e-04,0.000000000000000000e+00,2.390463277697563171e-02,1.714097720650897827e-06,1.889107579700066708e-06
6.415648013353347778e-02,9.080908261239528656e-03,5.274583101272583008e-01,7.116198617040936369e-07,5.966388271190226078e-04,6.171104032546281815e-04,0.000000000000000000e+00,2.329742163419723511e-02,1.714097720650897827e-06,1.841331595642259344e-06
6.169092282652854919e-02,8.256928063929080963e-03,5.117309093475341797e-01,6.470490916399285197e-07,5.625882185995578766e-04,5.833088653162121773e-04,0.000000000000000000e+00,2.260903082787990570e-02,1.714097720650897827e-06,1.788416398085246328e-06
5.946241691708564758e-02,7.606300991028547287e-03,4.966257512569427490e-01,5.960631597190513276e-07,5.263999337330460548e-04,5.471449112519621849e-04,0.000000000000000000e+00,2.193541824817657471e-02,1.714097720650897827e-06,1.736040417199546937e-06
5.747139081358909607e-02,7.124372292309999466e-03,4.821842610836029053e-01,5.582971311923756730e-07,4.889799747616052628e-04,5.098760011605918407e-04,0.000000000000000000e+00,2.128595300018787384e-02,1.714097720650897827e-06,1.684288008618750609e-06
