# total,frequency_equation,frequency_initial,physical_equation,physical_initial
7.219446563720703125e+01,5.148346424102783203e-01,6.704611778259277344e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.018780517578125000e+01,4.645603895187377930e-01,6.554219722747802734e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.907254028320312500e+01,4.314747750759124756e-01,6.475778818130493164e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.005256652832031250e+01,3.618213534355163574e-01,6.643434762954711914e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.985588073730468750e+01,2.999331951141357422e-01,6.685655117034912109e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.859614562988281250e+01,2.776410877704620361e-01,6.581973433494567871e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.709582519531250000e+01,2.314122021198272705e-01,6.478170156478881836e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.581109619140625000e+01,1.933025270700454712e-01,6.387807130813598633e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.556478118896484375e+01,1.568957567214965820e-01,6.399582624435424805e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.308451843261718750e+01,1.285923719406127930e-01,6.179859638214111328e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.425788116455078125e+01,9.954515099525451660e-02,6.326242685317993164e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.232066345214843750e+01,7.916422188282012939e-02,6.152902245521545410e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.144253921508789062e+01,5.924496799707412720e-02,6.085008978843688965e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.234394836425781250e+01,4.229970276355743408e-02,6.192095279693603516e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.065972137451171875e+01,3.290364146232604980e-02,6.033068299293518066e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.110604095458984375e+01,2.878463640809059143e-02,6.081819534301757812e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.248143768310546875e+01,3.056046739220619202e-02,6.217583417892456055e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.797271347045898438e+01,4.249444603919982910e-02,5.754776597023010254e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.713265991210937500e+01,5.631694942712783813e-02,5.656949281692504883e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.804036331176757812e+01,8.354830741882324219e-02,5.720487833023071289e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.810162353515625000e+01,1.132888942956924438e-01,5.696873664855957031e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.913937759399414062e+01,1.561368256807327271e-01,5.757800936698913574e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.750938415527343750e+01,1.796896755695343018e-01,5.571248531341552734e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.529253768920898438e+01,2.239833027124404907e-01,5.305270552635192871e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.703717422485351562e+01,2.778402566909790039e-01,5.425876975059509277e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.789371490478515625e+01,3.022095859050750732e-01,5.487161874771118164e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.750654602050781250e+01,3.170698285102844238e-01,5.433584451675415039e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.477624130249023438e+01,3.330768942832946777e-01,5.144547224044799805e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.533383560180664062e+01,3.483004570007324219e-01,5.185083150863647461e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.705664062500000000e+01,2.995607852935791016e-01,5.406103134155273438e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.578981018066406250e+01,3.231026828289031982e-01,5.255878567695617676e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.327462005615234375e+01,3.026959598064422607e-01,5.024766325950622559e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.456107330322265625e+01,3.017706274986267090e-01,5.154336690902709961e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.205929946899414062e+01,2.350612133741378784e-01,4.970868527889251709e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.383818054199218750e+01,2.587595880031585693e-01,5.125058293342590332e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.397431945800781250e+01,2.230973243713378906e-01,5.174334645271301270e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.344538497924804688e+01,2.363242805004119873e-01,5.108214020729064941e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.969887542724609375e+01,2.105453610420227051e-01,4.759342372417449951e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.062639999389648438e+01,2.201535850763320923e-01,4.842486381530761719e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.195203399658203125e+01,2.068041861057281494e-01,4.988399147987365723e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.173834609985351562e+01,2.058018445968627930e-01,4.968032836914062500e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.998505401611328125e+01,2.010088115930557251e-01,4.797496497631072998e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.904283523559570312e+01,2.502746582031250000e-01,4.654008746147155762e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.851977157592773438e+01,2.408794611692428589e-01,4.611097574234008789e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.788713073730468750e+01,2.144234180450439453e-01,4.574289619922637939e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.605945968627929688e+01,3.079944849014282227e-01,4.297951459884643555e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.616349411010742188e+01,2.940516471862792969e-01,4.322297573089599609e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.553404998779296875e+01,3.061953783035278320e-01,4.247209727764129639e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.504247665405273438e+01,3.917325139045715332e-01,4.112515449523925781e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.432791519165039062e+01,3.433684408664703369e-01,4.089422821998596191e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.371991348266601562e+01,3.879674673080444336e-01,3.984023928642272949e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.234291839599609375e+01,4.332967996597290039e-01,3.800995349884033203e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.097156906127929688e+01,3.986894190311431885e-01,3.698467612266540527e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.127505874633789062e+01,4.449535906314849854e-01,3.682552278041839600e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.019902801513671875e+01,4.565714001655578613e-01,3.563331365585327148e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.954935073852539062e+01,5.628020763397216797e-01,3.392133116722106934e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.806744003295898438e+01,5.033516287803649902e-01,3.303392231464385986e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.866389846801757812e+01,5.895053744316101074e-01,3.276884555816650391e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.757007980346679688e+01,5.808792710304260254e-01,3.176128864288330078e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.627111434936523438e+01,6.166987419128417969e-01,3.010412752628326416e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.544147872924804688e+01,6.123579740524291992e-01,2.931789755821228027e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.491643142700195312e+01,6.439411640167236328e-01,2.847701907157897949e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.515277862548828125e+01,7.532808184623718262e-01,2.761996984481811523e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.435248565673828125e+01,7.254920005798339844e-01,2.709756493568420410e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.323513031005859375e+01,8.150143623352050781e-01,2.508498728275299072e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.420219421386718750e+01,8.392527103424072266e-01,2.580966949462890625e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.363218688964843750e+01,8.227624893188476562e-01,2.540456354618072510e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.299890518188476562e+01,7.703870534896850586e-01,2.529503405094146729e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.197683143615722656e+01,7.430251836776733398e-01,2.454657852649688721e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.334690093994140625e+01,8.842276334762573242e-01,2.450462579727172852e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.098655700683593750e+01,8.334119915962219238e-01,2.265243679285049438e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.155538368225097656e+01,8.488460779190063477e-01,2.306692302227020264e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.119089889526367188e+01,7.434787154197692871e-01,2.375611066818237305e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.953446960449218750e+01,7.668442726135253906e-01,2.186602652072906494e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.999485015869140625e+01,7.545137405395507812e-01,2.244971245527267456e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.952157974243164062e+01,7.172662615776062012e-01,2.234891653060913086e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.878350257873535156e+01,7.337118387222290039e-01,2.144638448953628540e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.853121948242187500e+01,6.631357073783874512e-01,2.189986258745193481e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.853668975830078125e+01,7.652102708816528320e-01,2.088458687067031860e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.957573127746582031e+01,8.496299982070922852e-01,2.107943147420883179e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.819665527343750000e+01,7.815867662429809570e-01,2.038078904151916504e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.920836830139160156e+01,7.735214829444885254e-01,2.147315442562103271e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.748765563964843750e+01,6.914173364639282227e-01,2.057348191738128662e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.662987136840820312e+01,6.784864664077758789e-01,1.984500735998153687e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.758858871459960938e+01,7.861046791076660156e-01,1.972754299640655518e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.458031463623046875e+01,6.205165386199951172e-01,1.837514936923980713e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.722134017944335938e+01,8.045524358749389648e-01,1.917581558227539062e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.507412147521972656e+01,6.940209865570068359e-01,1.813391149044036865e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.581015586853027344e+01,6.991083025932312012e-01,1.881907284259796143e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.613233184814453125e+01,8.124760389328002930e-01,1.800757050514221191e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.447540473937988281e+01,6.322860717773437500e-01,1.815254390239715576e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.454580688476562500e+01,6.353595256805419922e-01,1.819221079349517822e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.441511535644531250e+01,6.490156650543212891e-01,1.792495846748352051e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.435929298400878906e+01,7.458552718162536621e-01,1.690073907375335693e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.374826049804687500e+01,6.962866783142089844e-01,1.678539216518402100e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.349197387695312500e+01,7.212653160095214844e-01,1.627932190895080566e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.356541824340820312e+01,7.614678740501403809e-01,1.595073938369750977e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.295487022399902344e+01,6.621429324150085449e-01,1.633344143629074097e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.229156875610351562e+01,6.680807471275329590e-01,1.561076045036315918e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.207747268676757812e+01,6.470198631286621094e-01,1.560727506875991821e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.252154159545898438e+01,7.179461717605590820e-01,1.534208059310913086e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.037697410583496094e+01,6.043580770492553711e-01,1.433339267969131470e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.092644119262695312e+01,6.221566200256347656e-01,1.470487564802169800e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.142187309265136719e+01,7.067694067955017090e-01,1.435417979955673218e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.884415817260742188e+01,5.877225399017333984e-01,1.296693235635757446e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.109682083129882812e+01,7.812553644180297852e-01,1.328426748514175415e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.003766059875488281e+01,7.355123162269592285e-01,1.268253773450851440e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.003913307189941406e+01,8.025008440017700195e-01,1.201412528753280640e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.950200653076171875e+01,7.187845706939697266e-01,1.231416165828704834e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.849776649475097656e+01,6.716855168342590332e-01,1.178091168403625488e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.785106658935546875e+01,5.998718738555908203e-01,1.185234859585762024e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.789449310302734375e+01,6.183341741561889648e-01,1.171115040779113770e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.799843978881835938e+01,6.843295097351074219e-01,1.115514338016510010e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.645315170288085938e+01,5.814884901046752930e-01,1.063826754689216614e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.711027336120605469e+01,6.767677664756774902e-01,1.034259498119354248e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.672750854492187500e+01,7.059395313262939453e-01,9.668113291263580322e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.557665157318115234e+01,6.330062150955200195e-01,9.246589243412017822e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.631972885131835938e+01,7.321940660476684570e-01,8.997789025306701660e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.585688209533691406e+01,7.270246148109436035e-01,8.586635440587997437e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.484208965301513672e+01,6.666818857192993164e-01,8.175271004438400269e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.490232658386230469e+01,6.836463809013366699e-01,8.065862953662872314e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.444431972503662109e+01,6.694351434707641602e-01,7.749968767166137695e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.450105094909667969e+01,6.883049011230468750e-01,7.618002593517303467e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.477089214324951172e+01,7.311545610427856445e-01,7.459346950054168701e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.404594993591308594e+01,6.967195272445678711e-01,7.078754901885986328e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.353584480285644531e+01,6.838865876197814941e-01,6.696978956460952759e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.332987308502197266e+01,6.856795549392700195e-01,6.473077833652496338e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.391404724121093750e+01,7.761590480804443359e-01,6.152456253767013550e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.349736881256103516e+01,7.362604141235351562e-01,6.134764850139617920e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.370232009887695312e+01,7.797287702560424805e-01,5.905032157897949219e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.242786979675292969e+01,6.757003664970397949e-01,5.670865625143051147e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.164797782897949219e+01,6.186732053756713867e-01,5.461245402693748474e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.339513683319091797e+01,7.952287197113037109e-01,5.442849546670913696e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.196146297454833984e+01,6.853343248367309570e-01,5.108119919896125793e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.249048805236816406e+01,7.546986341476440430e-01,4.943500831723213196e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.189672088623046875e+01,6.939001083374023438e-01,4.957719519734382629e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.232960891723632812e+01,7.295116186141967773e-01,5.034491792321205139e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.201101970672607422e+01,7.022281885147094727e-01,4.988738149404525757e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.179604148864746094e+01,6.876912117004394531e-01,4.919128865003585815e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.144558238983154297e+01,6.753976345062255859e-01,4.691606014966964722e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.081957054138183594e+01,6.497206687927246094e-01,4.322364181280136108e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.095728874206542969e+01,6.685453057289123535e-01,4.271835833787918091e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.059596824645996094e+01,6.323904991149902344e-01,4.272063821554183960e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.061898422241210938e+01,6.343959569931030273e-01,4.275023937225341797e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.100522232055664062e+01,6.752069592475891113e-01,4.253153502941131592e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.094754123687744141e+01,6.757059693336486816e-01,4.190481454133987427e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.026969337463378906e+01,6.226929426193237305e-01,4.042764380574226379e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.469948768615722656e+00,5.489987730979919434e-01,3.979960829019546509e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.476774215698242188e+00,5.672485828399658203e-01,3.804288804531097412e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.254494667053222656e+00,5.767725706100463867e-01,3.486768528819084167e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.054385566711425781e+01,7.285506725311279297e-01,3.258349001407623291e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.673516273498535156e+00,6.347970962524414062e-01,3.325545042753219604e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.080149650573730469e+00,5.899146199226379395e-01,3.181003779172897339e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.982084274291992188e+00,6.916784048080444336e-01,3.065299615263938904e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.994318962097167969e+00,7.028636336326599121e-01,2.965682744979858398e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.652994155883789062e+00,5.723491907119750977e-01,2.929502911865711212e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.054335403442382812e+01,7.551609873771667480e-01,2.991743944585323334e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.964249610900878906e+00,5.849767923355102539e-01,3.114481829106807709e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.863017082214355469e+00,5.728353261947631836e-01,3.134663403034210205e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.063684463500976562e+00,5.955379009246826172e-01,3.108305670320987701e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.053765296936035156e+00,6.044544577598571777e-01,3.009220398962497711e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.081075668334960938e+00,5.175997614860534668e-01,2.905077859759330750e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.258159637451171875e+00,5.425568819046020508e-01,2.832591533660888672e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.532252311706542969e+00,5.774713754653930664e-01,2.757539041340351105e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.697505950927734375e+00,4.982884526252746582e-01,2.714621275663375854e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.818950653076171875e+00,5.239348411560058594e-01,2.579602040350437164e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.948312759399414062e+00,5.600044727325439453e-01,2.348268032073974609e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.532912254333496094e+00,5.448725223541259766e-01,2.084187231957912445e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.107084274291992188e+00,6.103751063346862793e-01,2.003333345055580139e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.110862255096435547e+00,5.201497077941894531e-01,1.909365132451057434e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.933309555053710938e+00,6.033607721328735352e-01,1.899702288210391998e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.498578071594238281e+00,4.588552415370941162e-01,1.910025812685489655e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.710611343383789062e+00,5.743047595024108887e-01,1.967563480138778687e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.590907573699951172e+00,4.830035567283630371e-01,1.760871894657611847e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.309763431549072266e+00,4.708569049835205078e-01,1.601194217801094055e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.153045654296875000e+00,5.648867487907409668e-01,1.504178065806627274e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.386635303497314453e+00,4.808944761753082275e-01,1.577690616250038147e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.077691078186035156e+00,5.618320703506469727e-01,1.459370646625757217e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.412591934204101562e+00,4.773224592208862305e-01,1.639366894960403442e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.988959312438964844e+00,4.203558266162872314e-01,1.785400882363319397e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.235944271087646484e+00,4.609104990959167480e-01,1.626839116215705872e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.144921302795410156e+00,4.590929150581359863e-01,1.553992182016372681e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.848719596862792969e+00,4.393776059150695801e-01,1.454943604767322540e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.249561309814453125e+00,4.743603467941284180e-01,1.505957450717687607e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.026435375213623047e+00,4.597939252853393555e-01,1.428495999425649643e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.710178375244140625e+00,4.344077706336975098e-01,1.366100832819938660e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.240669727325439453e+00,4.908245205879211426e-01,1.332424767315387726e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.076808452606201172e+00,4.607672691345214844e-01,1.469135843217372894e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.633606910705566406e+00,5.281448364257812500e-01,1.352158375084400177e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.245411872863769531e+00,4.050878286361694336e-01,1.194533146917819977e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.702601432800292969e+00,4.641746282577514648e-01,1.060854736715555191e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.369381904602050781e+00,4.341968297958374023e-01,1.027413085103034973e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.577159881591796875e+00,4.608318507671356201e-01,9.688417427241802216e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.335218906402587891e+00,4.321065545082092285e-01,1.014153566211462021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.235202312469482422e+00,4.202212095260620117e-01,1.032989937812089920e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.181253910064697266e+00,4.137769341468811035e-01,1.043484732508659363e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.524306297302246094e+00,3.537250757217407227e-01,9.870556183159351349e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.566285610198974609e+00,4.618981182575225830e-01,9.473043493926525116e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.022565841674804688e+00,4.054971933364868164e-01,9.675942361354827881e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.455359458923339844e+00,4.554809927940368652e-01,9.005494415760040283e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.147619247436523438e+00,4.217579066753387451e-01,9.300403296947479248e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.126741409301757812e+00,4.150066971778869629e-01,9.766748175024986267e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.270608901977539062e+00,4.361246526241302490e-01,9.093623608350753784e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.932505130767822266e+00,4.075688719749450684e-01,8.568163029849529266e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.169591903686523438e+00,3.293905556201934814e-01,8.756864815950393677e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.738295555114746094e+00,3.943802118301391602e-01,7.944936864078044891e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.443928718566894531e+00,3.664202690124511719e-01,7.797258440405130386e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.050048828125000000e+00,4.362747371196746826e-01,6.873016711324453354e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.782454490661621094e+00,4.196346998214721680e-01,5.861072335392236710e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.635768413543701172e+00,4.019441604614257812e-01,6.163267884403467178e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.318636417388916016e+00,3.696790039539337158e-01,6.218464579433202744e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.524050712585449219e+00,3.838073909282684326e-01,6.859766319394111633e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.018988609313964844e+00,3.330924510955810547e-01,6.880642846226692200e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.109078884124755859e+00,3.383333683013916016e-01,7.257452234625816345e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.533593177795410156e+00,3.912148773670196533e-01,6.214444059878587723e-03,0.000000000000000000e+00,0.000000000000000000e+00
