example,alpha,status,u1_mae,u1_rmse,u1_max_abs,u1_relative_l2,u2_mae,u2_rmse,u2_max_abs,u2_relative_l2,total_mae,total_rmse,total_max_abs,total_relative_l2,u1_t1_mae,u1_t1_rmse,u1_t1_max_abs,u1_t1_relative_l2,u2_t1_mae,u2_t1_rmse,u2_t1_max_abs,u2_t1_relative_l2,total_t1_mae,total_t1_rmse,total_t1_max_abs,total_t1_relative_l2,metrics_file
2,0.4,completed,0.0004043944752124865,0.0005734064832056755,0.0019189526792615652,0.12148663154507425,2.659658427631939e-05,3.57879100598199e-05,0.00019799929577857256,0.002862170522733877,0.0004068055936761056,0.0005722858592791119,0.0019189526792615652,0.04114593702741528,6.91881836974062e-05,7.879199739520096e-05,0.00014670565724372864,0.12848300306345828,3.512805735226721e-05,4.520207521139064e-05,0.00019799929577857256,0.0025405716928536635,5.936663375237572e-05,7.615691484626486e-05,0.00016003412312670662,0.004183843932418906,other/alpha_0_4/metrics.json
2,0.8,completed,0.00019638058140212915,0.0003843623984267652,0.0019181899260729551,0.08934211447461972,0.00011436686610091646,0.0001451638660568022,0.00032948143780231476,0.012015599230148395,0.0002823200000000735,0.0004191375451844258,0.0019181899260729551,0.030134952245207906,5.151404475327581e-06,6.417787603904185e-06,1.4583813026547432e-05,0.005950974323588971,0.0001589578498328592,0.00018978870436031213,0.00032948143780231476,0.01087616799515039,0.00016281881722122194,0.00019434853000978598,0.0003357063978910446,0.01067695454440874,other/alpha_0_8/metrics.json
2,1.2,completed,8.958959441669483e-05,0.00025928713828768276,0.0019218532834202051,0.06613932201687635,5.675016269945247e-06,7.092894367343549e-06,0.00010326429037377238,0.0005963964263178198,9.183636173886277e-05,0.00025950253928704465,0.0019218532834202051,0.018657590375217605,5.991500511299819e-06,7.399155102601788e-06,1.2298580259084702e-05,0.0054932602055995676,7.669397400604793e-06,9.162780486265081e-06,3.446114715188742e-05,0.0005324981651865077,8.703863357055751e-06,1.0975744231865165e-05,3.5472542606385105e-05,0.0006029761184650075,other/alpha_1_2/metrics.json
2,1.6,completed,5.0040266224015376e-05,0.00018818369455822037,0.0019233727362006903,0.052178661075859306,7.463967056493301e-05,8.732985070851759e-05,0.00018128938972949982,0.007330601399238188,0.00010932169628121253,0.00020410883818206755,0.0019233727362006903,0.014674920350394858,1.1132194777019322e-05,1.3018935138628747e-05,1.8455786630511284e-05,0.008767856014922372,8.995590856102354e-05,0.00010345247921108494,0.00018128938972949982,0.006056834025957459,9.02807643028325e-05,0.00010190897354009637,0.0001694168895483017,0.0055985886700566975,other/alpha_1_6/metrics.json
2,2.0,completed,3.823067527694103e-05,0.00015852249166154264,0.00198012450709939,0.04727459062207929,9.056177723849147e-05,0.00010291514373769393,0.00020078755915164948,0.008584080475156113,0.00011190158691469074,0.00019162669082291772,0.00198012450709939,0.013777484845255086,1.7512718332000078e-05,1.7660293183985634e-05,2.0035426132380962e-05,0.011301737446562777,0.00010182254860865215,0.00011578404442109857,0.00020056962966918945,0.006805245352403702,0.00010276850518224023,0.00012093795761250382,0.00021923519670963287,0.0066439868418727765,other/alpha_2_0/metrics.json
