step,phase_0_adam_1_lbfgs,weighted_pde_residual
8.500000000000000000e+01,0.000000000000000000e+00,1.404617331048246542e-01
8.600000000000000000e+01,0.000000000000000000e+00,1.402745435738781965e-01
8.700000000000000000e+01,0.000000000000000000e+00,1.400517986554018490e-01
8.800000000000000000e+01,0.000000000000000000e+00,1.398266246725838324e-01
8.900000000000000000e+01,0.000000000000000000e+00,1.396289315004096421e-01
9.000000000000000000e+01,0.000000000000000000e+00,1.394713234797973211e-01
9.100000000000000000e+01,0.000000000000000000e+00,1.393450379151685292e-01
9.200000000000000000e+01,0.000000000000000000e+00,1.392270135017421306e-01
9.300000000000000000e+01,0.000000000000000000e+00,1.390934784544570757e-01
9.400000000000000000e+01,0.000000000000000000e+00,1.389323414855203609e-01
9.500000000000000000e+01,0.000000000000000000e+00,1.387478843273772799e-01
9.600000000000000000e+01,0.000000000000000000e+00,1.385560349825159521e-01
9.700000000000000000e+01,0.000000000000000000e+00,1.383739099006436324e-01
9.800000000000000000e+01,0.000000000000000000e+00,1.382101331639343234e-01
9.900000000000000000e+01,0.000000000000000000e+00,1.380612517365523428e-01
1.000000000000000000e+02,0.000000000000000000e+00,1.379154717587685319e-01
1.010000000000000000e+02,0.000000000000000000e+00,1.377606272987738911e-01
1.020000000000000000e+02,0.000000000000000000e+00,1.375912615119110061e-01
1.030000000000000000e+02,0.000000000000000000e+00,1.374108451047508783e-01
1.040000000000000000e+02,0.000000000000000000e+00,1.372284540866434976e-01
1.050000000000000000e+02,0.000000000000000000e+00,1.370525501453203621e-01
1.060000000000000000e+02,0.000000000000000000e+00,1.368859336214419131e-01
1.070000000000000000e+02,0.000000000000000000e+00,1.367248027792279386e-01
1.080000000000000000e+02,0.000000000000000000e+00,1.365620292278503234e-01
1.090000000000000000e+02,0.000000000000000000e+00,1.363921055458398035e-01
1.100000000000000000e+02,0.000000000000000000e+00,1.362144176905467075e-01
1.110000000000000000e+02,0.000000000000000000e+00,1.360329402456591230e-01
1.120000000000000000e+02,0.000000000000000000e+00,1.358530084825895212e-01
1.130000000000000000e+02,0.000000000000000000e+00,1.356776693530569455e-01
1.140000000000000000e+02,0.000000000000000000e+00,1.355060800700953749e-01
1.150000000000000000e+02,0.000000000000000000e+00,1.353347393903724383e-01
1.160000000000000000e+02,0.000000000000000000e+00,1.351603303931315780e-01
1.170000000000000000e+02,0.000000000000000000e+00,1.349820173504238108e-01
1.180000000000000000e+02,0.000000000000000000e+00,1.348016833282819626e-01
1.190000000000000000e+02,0.000000000000000000e+00,1.346222049029344447e-01
1.200000000000000000e+02,0.000000000000000000e+00,1.344452288193463407e-01
1.210000000000000000e+02,0.000000000000000000e+00,1.342701116698004904e-01
1.220000000000000000e+02,0.000000000000000000e+00,1.340946677588645830e-01
1.230000000000000000e+02,0.000000000000000000e+00,1.339169723513403965e-01
1.240000000000000000e+02,0.000000000000000000e+00,1.337367533500867234e-01
1.250000000000000000e+02,0.000000000000000000e+00,1.335553670492464207e-01
1.260000000000000000e+02,0.000000000000000000e+00,1.333745466441216276e-01
1.270000000000000000e+02,0.000000000000000000e+00,1.331950417190045366e-01
1.280000000000000000e+02,0.000000000000000000e+00,1.330162213554041961e-01
1.290000000000000000e+02,0.000000000000000000e+00,1.328368215608367597e-01
1.300000000000000000e+02,0.000000000000000000e+00,1.326560790902859832e-01
1.310000000000000000e+02,0.000000000000000000e+00,1.324742725701372192e-01
1.320000000000000000e+02,0.000000000000000000e+00,1.322922970397825138e-01
1.330000000000000000e+02,0.000000000000000000e+00,1.321107496250025770e-01
1.340000000000000000e+02,0.000000000000000000e+00,1.319293667961330407e-01
1.350000000000000000e+02,0.000000000000000000e+00,1.317472625628599847e-01
1.360000000000000000e+02,0.000000000000000000e+00,1.315636730346152194e-01
1.370000000000000000e+02,0.000000000000000000e+00,1.313784977717960545e-01
1.380000000000000000e+02,0.000000000000000000e+00,1.311921844791106573e-01
1.390000000000000000e+02,0.000000000000000000e+00,1.310051416037162353e-01
1.400000000000000000e+02,0.000000000000000000e+00,1.308172667850423521e-01
1.410000000000000000e+02,0.000000000000000000e+00,1.306279999684389348e-01
1.420000000000000000e+02,0.000000000000000000e+00,1.304367738913535801e-01
1.430000000000000000e+02,0.000000000000000000e+00,1.302433800524949170e-01
1.440000000000000000e+02,0.000000000000000000e+00,1.300479102440768031e-01
1.450000000000000000e+02,0.000000000000000000e+00,1.298503846894288327e-01
1.460000000000000000e+02,0.000000000000000000e+00,1.296504713022307853e-01
1.470000000000000000e+02,0.000000000000000000e+00,1.294475655836350714e-01
1.480000000000000000e+02,0.000000000000000000e+00,1.292411116505057800e-01
1.490000000000000000e+02,0.000000000000000000e+00,1.290308153109168132e-01
1.500000000000000000e+02,0.000000000000000000e+00,1.288165478646168538e-01
1.510000000000000000e+02,0.000000000000000000e+00,1.285980772354812229e-01
1.520000000000000000e+02,0.000000000000000000e+00,1.283749229677798309e-01
1.530000000000000000e+02,0.000000000000000000e+00,1.281464646176210254e-01
1.540000000000000000e+02,0.000000000000000000e+00,1.279121492604188837e-01
1.550000000000000000e+02,0.000000000000000000e+00,1.276715579974957993e-01
1.560000000000000000e+02,0.000000000000000000e+00,1.274242753544460593e-01
1.570000000000000000e+02,0.000000000000000000e+00,1.271697306916333425e-01
1.580000000000000000e+02,0.000000000000000000e+00,1.269071936379237431e-01
1.590000000000000000e+02,0.000000000000000000e+00,1.266359115834405358e-01
1.600000000000000000e+02,0.000000000000000000e+00,1.263552157505248852e-01
1.610000000000000000e+02,0.000000000000000000e+00,1.260644762256903084e-01
1.620000000000000000e+02,0.000000000000000000e+00,1.257629736918068619e-01
1.630000000000000000e+02,0.000000000000000000e+00,1.254498442187028107e-01
1.640000000000000000e+02,0.000000000000000000e+00,1.251241475189512342e-01
1.650000000000000000e+02,0.000000000000000000e+00,1.247849545192735998e-01
1.660000000000000000e+02,0.000000000000000000e+00,1.244313396405495598e-01
1.670000000000000000e+02,0.000000000000000000e+00,1.240622959635717393e-01
1.680000000000000000e+02,0.000000000000000000e+00,1.236766878457947749e-01
1.690000000000000000e+02,0.000000000000000000e+00,1.232732958840128401e-01
1.700000000000000000e+02,0.000000000000000000e+00,1.228508831525563783e-01
1.710000000000000000e+02,0.000000000000000000e+00,1.224081895645570267e-01
1.720000000000000000e+02,0.000000000000000000e+00,1.219438645889091566e-01
1.730000000000000000e+02,0.000000000000000000e+00,1.214564293956199581e-01
1.740000000000000000e+02,0.000000000000000000e+00,1.209443099008795930e-01
1.750000000000000000e+02,0.000000000000000000e+00,1.204058807290092903e-01
1.760000000000000000e+02,0.000000000000000000e+00,1.198394527413449567e-01
1.770000000000000000e+02,0.000000000000000000e+00,1.192432267223803855e-01
1.780000000000000000e+02,0.000000000000000000e+00,1.186152853304408977e-01
1.790000000000000000e+02,0.000000000000000000e+00,1.179536335094752975e-01
1.800000000000000000e+02,0.000000000000000000e+00,1.172562240684716511e-01
1.810000000000000000e+02,0.000000000000000000e+00,1.165209342602485515e-01
1.820000000000000000e+02,0.000000000000000000e+00,1.157455416406800996e-01
1.830000000000000000e+02,0.000000000000000000e+00,1.149277505016929046e-01
1.840000000000000000e+02,0.000000000000000000e+00,1.140652422136594901e-01
1.850000000000000000e+02,0.000000000000000000e+00,1.131556953442737212e-01
1.860000000000000000e+02,0.000000000000000000e+00,1.121967882754045520e-01
1.870000000000000000e+02,0.000000000000000000e+00,1.111862391356459312e-01
1.880000000000000000e+02,0.000000000000000000e+00,1.101218812397645741e-01
1.890000000000000000e+02,0.000000000000000000e+00,1.090017229956651984e-01
1.900000000000000000e+02,0.000000000000000000e+00,1.078239940581179751e-01
1.910000000000000000e+02,0.000000000000000000e+00,1.065872348694039962e-01
1.920000000000000000e+02,0.000000000000000000e+00,1.052904338159331155e-01
1.930000000000000000e+02,0.000000000000000000e+00,1.039331553922176188e-01
1.940000000000000000e+02,0.000000000000000000e+00,1.025156546795467916e-01
1.950000000000000000e+02,0.000000000000000000e+00,1.010390258717041023e-01
1.960000000000000000e+02,0.000000000000000000e+00,9.950536879813198787e-02
1.970000000000000000e+02,0.000000000000000000e+00,9.791792064587637179e-02
1.980000000000000000e+02,0.000000000000000000e+00,9.628117774847155808e-02
1.990000000000000000e+02,0.000000000000000000e+00,9.460102701514094825e-02
2.000000000000000000e+02,0.000000000000000000e+00,9.288480053747283360e-02
2.010000000000000000e+02,0.000000000000000000e+00,9.114121072678944835e-02
2.020000000000000000e+02,0.000000000000000000e+00,8.938021015403582736e-02
2.030000000000000000e+02,0.000000000000000000e+00,8.761273248388903867e-02
2.040000000000000000e+02,0.000000000000000000e+00,8.585027895677840859e-02
2.050000000000000000e+02,0.000000000000000000e+00,8.410440587803169610e-02
2.060000000000000000e+02,0.000000000000000000e+00,8.238604806137210523e-02
2.070000000000000000e+02,0.000000000000000000e+00,8.070467538667427942e-02
2.080000000000000000e+02,0.000000000000000000e+00,7.906742491323820454e-02
2.090000000000000000e+02,0.000000000000000000e+00,7.747821426123541189e-02
2.100000000000000000e+02,0.000000000000000000e+00,7.593697098832610792e-02
2.110000000000000000e+02,0.000000000000000000e+00,7.443910490048552542e-02
2.120000000000000000e+02,0.000000000000000000e+00,7.297534842324385207e-02
2.130000000000000000e+02,0.000000000000000000e+00,7.153219842079636126e-02
2.140000000000000000e+02,0.000000000000000000e+00,7.009289518625255733e-02
2.150000000000000000e+02,0.000000000000000000e+00,6.863893322832895216e-02
2.160000000000000000e+02,0.000000000000000000e+00,6.715184668351306674e-02
2.170000000000000000e+02,0.000000000000000000e+00,6.561509149556908616e-02
2.180000000000000000e+02,0.000000000000000000e+00,6.401568212314664996e-02
2.190000000000000000e+02,0.000000000000000000e+00,6.234546615615364079e-02
2.200000000000000000e+02,0.000000000000000000e+00,6.060183988602711735e-02
2.210000000000000000e+02,0.000000000000000000e+00,5.878784355925924243e-02
2.220000000000000000e+02,0.000000000000000000e+00,5.691160880041627734e-02
2.230000000000000000e+02,0.000000000000000000e+00,5.498537342503542757e-02
2.240000000000000000e+02,0.000000000000000000e+00,5.302425759907375413e-02
2.250000000000000000e+02,0.000000000000000000e+00,5.104501924102079757e-02
2.260000000000000000e+02,0.000000000000000000e+00,4.906496751328352779e-02
2.270000000000000000e+02,0.000000000000000000e+00,4.710104057156919155e-02
2.280000000000000000e+02,0.000000000000000000e+00,4.516921356718366087e-02
2.290000000000000000e+02,0.000000000000000000e+00,4.328427549079995329e-02
2.300000000000000000e+02,0.000000000000000000e+00,4.145980432258972170e-02
2.310000000000000000e+02,0.000000000000000000e+00,3.970837409207321478e-02
2.320000000000000000e+02,0.000000000000000000e+00,3.804178850847891868e-02
2.330000000000000000e+02,0.000000000000000000e+00,3.647123606958500852e-02
2.340000000000000000e+02,0.000000000000000000e+00,3.500744152516059582e-02
2.350000000000000000e+02,0.000000000000000000e+00,3.366024297731574216e-02
2.360000000000000000e+02,0.000000000000000000e+00,3.243785805149150547e-02
2.370000000000000000e+02,0.000000000000000000e+00,3.134553439955574394e-02
2.380000000000000000e+02,0.000000000000000000e+00,3.038395628665906470e-02
2.390000000000000000e+02,0.000000000000000000e+00,2.954738577377799894e-02
2.400000000000000000e+02,0.000000000000000000e+00,2.882211512692092401e-02
2.410000000000000000e+02,0.000000000000000000e+00,2.818597616455531529e-02
2.420000000000000000e+02,0.000000000000000000e+00,2.760969888810397427e-02
2.430000000000000000e+02,0.000000000000000000e+00,2.706019329691886077e-02
2.440000000000000000e+02,0.000000000000000000e+00,2.650555320697519507e-02
2.450000000000000000e+02,0.000000000000000000e+00,2.592023830420169678e-02
2.460000000000000000e+02,0.000000000000000000e+00,2.529133566294581442e-02
2.470000000000000000e+02,0.000000000000000000e+00,2.462691946757191233e-02
2.480000000000000000e+02,0.000000000000000000e+00,2.404382414540319479e-02
2.490000000000000000e+02,0.000000000000000000e+00,2.444734707815428287e-02
2.500000000000000000e+02,0.000000000000000000e+00,2.859007418491661678e-02
2.510000000000000000e+02,0.000000000000000000e+00,3.269798300798040097e-02
2.520000000000000000e+02,0.000000000000000000e+00,2.479323028439333471e-02
2.530000000000000000e+02,0.000000000000000000e+00,2.961317786890398790e-02
2.540000000000000000e+02,0.000000000000000000e+00,2.574586648024999869e-02
2.550000000000000000e+02,0.000000000000000000e+00,2.558973263912557583e-02
2.560000000000000000e+02,0.000000000000000000e+00,2.596738219478420678e-02
2.570000000000000000e+02,0.000000000000000000e+00,2.331221639224072273e-02
2.580000000000000000e+02,0.000000000000000000e+00,2.529206017775556189e-02
2.590000000000000000e+02,0.000000000000000000e+00,2.207515527499156333e-02
2.600000000000000000e+02,0.000000000000000000e+00,2.424595572746486571e-02
2.610000000000000000e+02,0.000000000000000000e+00,2.131568701987020947e-02
2.620000000000000000e+02,0.000000000000000000e+00,2.318366963263151365e-02
2.630000000000000000e+02,0.000000000000000000e+00,2.071224576377903026e-02
2.640000000000000000e+02,0.000000000000000000e+00,2.216011887673588129e-02
2.650000000000000000e+02,0.000000000000000000e+00,2.019500093242366720e-02
2.660000000000000000e+02,0.000000000000000000e+00,2.124596831066522667e-02
2.670000000000000000e+02,0.000000000000000000e+00,1.971189962314016594e-02
2.680000000000000000e+02,0.000000000000000000e+00,2.039257318117532539e-02
2.690000000000000000e+02,0.000000000000000000e+00,1.926391071830250989e-02
2.700000000000000000e+02,0.000000000000000000e+00,1.963613646498074683e-02
2.710000000000000000e+02,0.000000000000000000e+00,1.885612774751747531e-02
2.720000000000000000e+02,0.000000000000000000e+00,1.894144018590446579e-02
2.730000000000000000e+02,0.000000000000000000e+00,1.848064746054272137e-02
2.740000000000000000e+02,0.000000000000000000e+00,1.832895815194219430e-02
2.750000000000000000e+02,0.000000000000000000e+00,1.814241149430381728e-02
2.760000000000000000e+02,0.000000000000000000e+00,1.779451995805625408e-02
2.770000000000000000e+02,0.000000000000000000e+00,1.782105920084948655e-02
2.780000000000000000e+02,0.000000000000000000e+00,1.734511131099942399e-02
2.790000000000000000e+02,0.000000000000000000e+00,1.749962960568967468e-02
2.800000000000000000e+02,0.000000000000000000e+00,1.698393756305282762e-02
2.810000000000000000e+02,0.000000000000000000e+00,1.716742472728697427e-02
2.820000000000000000e+02,0.000000000000000000e+00,1.669960132694871952e-02
2.830000000000000000e+02,0.000000000000000000e+00,1.681531846072516906e-02
2.840000000000000000e+02,0.000000000000000000e+00,1.647351223714560442e-02
2.850000000000000000e+02,0.000000000000000000e+00,1.646316568662509541e-02
2.860000000000000000e+02,0.000000000000000000e+00,1.627516654191054138e-02
2.870000000000000000e+02,0.000000000000000000e+00,1.612834156722543766e-02
2.880000000000000000e+02,0.000000000000000000e+00,1.607172048087625663e-02
2.890000000000000000e+02,0.000000000000000000e+00,1.583664966627362433e-02
2.900000000000000000e+02,0.000000000000000000e+00,1.584202612542728872e-02
2.910000000000000000e+02,0.000000000000000000e+00,1.559313864097343696e-02
2.920000000000000000e+02,0.000000000000000000e+00,1.558379561649071363e-02
2.930000000000000000e+02,0.000000000000000000e+00,1.538787496958812784e-02
2.940000000000000000e+02,0.000000000000000000e+00,1.531281367773023455e-02
2.950000000000000000e+02,0.000000000000000000e+00,1.519413617382926913e-02
2.960000000000000000e+02,0.000000000000000000e+00,1.505184892100298356e-02
2.970000000000000000e+02,0.000000000000000000e+00,1.498887004756566110e-02
2.980000000000000000e+02,0.000000000000000000e+00,1.481729210259960343e-02
2.990000000000000000e+02,0.000000000000000000e+00,1.476218050698372732e-02
3.000000000000000000e+02,0.000000000000000000e+00,1.460784538539713906e-02
3.010000000000000000e+02,0.000000000000000000e+00,1.452210919247461617e-02
3.020000000000000000e+02,0.000000000000000000e+00,1.440910753682528300e-02
3.030000000000000000e+02,0.000000000000000000e+00,1.428656120936852569e-02
3.040000000000000000e+02,0.000000000000000000e+00,1.420499599799261714e-02
3.050000000000000000e+02,0.000000000000000000e+00,1.406825944958178115e-02
3.060000000000000000e+02,0.000000000000000000e+00,1.398935913704472782e-02
3.070000000000000000e+02,0.000000000000000000e+00,1.386730741612374022e-02
3.080000000000000000e+02,0.000000000000000000e+00,1.376973453031280978e-02
3.090000000000000000e+02,0.000000000000000000e+00,1.367231550880957346e-02
3.100000000000000000e+02,0.000000000000000000e+00,1.355793349236962542e-02
3.110000000000000000e+02,0.000000000000000000e+00,1.347369446803959800e-02
3.120000000000000000e+02,0.000000000000000000e+00,1.335978055645718407e-02
3.130000000000000000e+02,0.000000000000000000e+00,1.327022031277439069e-02
3.140000000000000000e+02,0.000000000000000000e+00,1.317063654635907896e-02
3.150000000000000000e+02,0.000000000000000000e+00,1.306958759180474640e-02
3.160000000000000000e+02,0.000000000000000000e+00,1.298188685720930852e-02
3.170000000000000000e+02,0.000000000000000000e+00,1.287785774100380816e-02
3.180000000000000000e+02,0.000000000000000000e+00,1.279041756067708993e-02
3.190000000000000000e+02,0.000000000000000000e+00,1.269399978981104390e-02
3.200000000000000000e+02,0.000000000000000000e+00,1.260000119175005637e-02
3.210000000000000000e+02,0.000000000000000000e+00,1.251236783660710297e-02
3.220000000000000000e+02,0.000000000000000000e+00,1.241574972272975128e-02
3.230000000000000000e+02,0.000000000000000000e+00,1.232951551694493574e-02
3.240000000000000000e+02,0.000000000000000000e+00,1.223776725439209428e-02
3.250000000000000000e+02,0.000000000000000000e+00,1.214789601782123238e-02
3.260000000000000000e+02,0.000000000000000000e+00,1.206197675744234178e-02
3.270000000000000000e+02,0.000000000000000000e+00,1.197095442072238988e-02
3.280000000000000000e+02,0.000000000000000000e+00,1.188622370964013616e-02
3.290000000000000000e+02,0.000000000000000000e+00,1.179876638223194274e-02
3.300000000000000000e+02,0.000000000000000000e+00,1.171204551493684742e-02
3.310000000000000000e+02,0.000000000000000000e+00,1.162857886159858641e-02
3.320000000000000000e+02,0.000000000000000000e+00,1.154196362231654782e-02
3.330000000000000000e+02,0.000000000000000000e+00,1.145903992962881042e-02
3.340000000000000000e+02,0.000000000000000000e+00,1.137557382543460602e-02
3.350000000000000000e+02,0.000000000000000000e+00,1.129180116104907747e-02
3.360000000000000000e+02,0.000000000000000000e+00,1.121081133635402211e-02
3.370000000000000000e+02,0.000000000000000000e+00,1.112821954799889622e-02
3.380000000000000000e+02,0.000000000000000000e+00,1.104741323579742224e-02
3.390000000000000000e+02,0.000000000000000000e+00,1.096737673715125240e-02
3.400000000000000000e+02,0.000000000000000000e+00,1.088668001646536307e-02
3.410000000000000000e+02,0.000000000000000000e+00,1.080803970851917060e-02
3.420000000000000000e+02,0.000000000000000000e+00,1.072901078820241022e-02
3.430000000000000000e+02,0.000000000000000000e+00,1.065051260551326540e-02
3.440000000000000000e+02,0.000000000000000000e+00,1.057334439828701636e-02
3.450000000000000000e+02,0.000000000000000000e+00,1.049569317783724184e-02
3.460000000000000000e+02,0.000000000000000000e+00,1.041916111307572904e-02
3.470000000000000000e+02,0.000000000000000000e+00,1.034319187689648756e-02
3.480000000000000000e+02,0.000000000000000000e+00,1.026714179244764269e-02
3.490000000000000000e+02,0.000000000000000000e+00,1.019221829084757461e-02
3.500000000000000000e+02,0.000000000000000000e+00,1.011744200868374723e-02
3.510000000000000000e+02,0.000000000000000000e+00,1.004299417007464314e-02
3.520000000000000000e+02,0.000000000000000000e+00,9.969413954152085353e-03
3.530000000000000000e+02,0.000000000000000000e+00,9.895889223778341071e-03
3.540000000000000000e+02,0.000000000000000000e+00,9.822925766783357007e-03
3.550000000000000000e+02,0.000000000000000000e+00,9.750555395689423227e-03
3.560000000000000000e+02,0.000000000000000000e+00,9.678310940909838622e-03
3.570000000000000000e+02,0.000000000000000000e+00,9.606693212199934190e-03
3.580000000000000000e+02,0.000000000000000000e+00,9.535482357544491916e-03
3.590000000000000000e+02,0.000000000000000000e+00,9.464504875138720491e-03
3.600000000000000000e+02,0.000000000000000000e+00,9.394125812080635074e-03
3.610000000000000000e+02,0.000000000000000000e+00,9.324061445985290172e-03
3.620000000000000000e+02,0.000000000000000000e+00,9.254317375818952099e-03
3.630000000000000000e+02,0.000000000000000000e+00,9.185111510658197295e-03
3.640000000000000000e+02,0.000000000000000000e+00,9.116190481653317634e-03
3.650000000000000000e+02,0.000000000000000000e+00,9.047641755546283887e-03
3.660000000000000000e+02,0.000000000000000000e+00,8.979574134511177086e-03
3.670000000000000000e+02,0.000000000000000000e+00,8.911793583181556316e-03
3.680000000000000000e+02,0.000000000000000000e+00,8.844408936274599300e-03
3.690000000000000000e+02,0.000000000000000000e+00,8.777462921550377439e-03
3.700000000000000000e+02,0.000000000000000000e+00,8.710818468157396910e-03
3.710000000000000000e+02,0.000000000000000000e+00,8.644576388294279712e-03
3.720000000000000000e+02,0.000000000000000000e+00,8.578745550282705287e-03
3.730000000000000000e+02,0.000000000000000000e+00,8.513232791076684111e-03
3.740000000000000000e+02,0.000000000000000000e+00,8.448120932251383663e-03
3.750000000000000000e+02,0.000000000000000000e+00,8.383404446636388146e-03
3.760000000000000000e+02,0.000000000000000000e+00,8.319020330897240051e-03
3.770000000000000000e+02,0.000000000000000000e+00,8.255033051103876501e-03
3.780000000000000000e+02,0.000000000000000000e+00,8.191433500493035605e-03
3.790000000000000000e+02,0.000000000000000000e+00,8.128178048995985880e-03
3.800000000000000000e+02,0.000000000000000000e+00,8.065315354704779421e-03
3.810000000000000000e+02,0.000000000000000000e+00,8.002837484674996810e-03
3.820000000000000000e+02,0.000000000000000000e+00,7.940712978755875770e-03
3.830000000000000000e+02,0.000000000000000000e+00,7.878978032038729332e-03
3.840000000000000000e+02,0.000000000000000000e+00,7.817627759087623224e-03
3.850000000000000000e+02,0.000000000000000000e+00,7.756638720504872506e-03
3.860000000000000000e+02,0.000000000000000000e+00,7.696037585700168243e-03
3.870000000000000000e+02,0.000000000000000000e+00,7.635822532222619717e-03
