# total,frequency_equation,frequency_initial,physical_equation,physical_initial
8.187303924560546875e+01,6.401605606079101562e-01,7.547143697738647461e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.599528503417968750e+01,5.461720824241638184e-01,7.053356170654296875e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.852072906494140625e+01,5.623518228530883789e-01,7.289720773696899414e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.851611328125000000e+01,5.487065315246582031e-01,7.302904725074768066e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.871107482910156250e+01,4.681041836738586426e-01,7.403003573417663574e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.460127258300781250e+01,4.838391244411468506e-01,6.976287961006164551e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.766067504882812500e+01,4.469064176082611084e-01,7.319161295890808105e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.554528808593750000e+01,4.280189275741577148e-01,7.126509547233581543e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.293715667724609375e+01,3.814923763275146484e-01,6.912223100662231445e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.466860961914062500e+01,3.862800300121307373e-01,7.080581188201904297e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.291685485839843750e+01,3.437692821025848389e-01,6.947916746139526367e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.309593200683593750e+01,3.291979432106018066e-01,6.980395317077636719e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.007634735107421875e+01,3.147137463092803955e-01,6.692920923233032227e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.114025878906250000e+01,2.845728397369384766e-01,6.829453110694885254e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.096210479736328125e+01,2.615999281406402588e-01,6.834610700607299805e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.985983276367187500e+01,2.598342299461364746e-01,6.726149320602416992e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.984074401855468750e+01,2.452022284269332886e-01,6.738872528076171875e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.877381134033203125e+01,2.086314111948013306e-01,6.668750047683715820e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.708428192138671875e+01,1.917177736759185791e-01,6.516710519790649414e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.617784881591796875e+01,1.798220574855804443e-01,6.437963247299194336e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.752291107177734375e+01,1.547954827547073364e-01,6.597495079040527344e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.765927124023437500e+01,1.326625347137451172e-01,6.633265018463134766e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.651736450195312500e+01,1.235704123973846436e-01,6.528165936470031738e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.529738616943359375e+01,1.080181449651718140e-01,6.421719789505004883e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.425629425048828125e+01,9.464500844478607178e-02,6.330984234809875488e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.417524719238281250e+01,8.085591346025466919e-02,6.336668729782104492e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.188013076782226562e+01,7.130105793476104736e-02,6.116712093353271484e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.311954498291015625e+01,6.015095114707946777e-02,6.251803636550903320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.133747863769531250e+01,5.299574509263038635e-02,6.080752015113830566e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.053993606567382812e+01,4.575880616903305054e-02,6.008234620094299316e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.143624877929687500e+01,3.886942565441131592e-02,6.104755401611328125e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.976642227172851562e+01,3.509015217423439026e-02,5.941551923751831055e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.015958404541015625e+01,3.328587114810943604e-02,5.982672572135925293e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.136969757080078125e+01,3.328008204698562622e-02,6.103689670562744141e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.692627716064453125e+01,3.733585029840469360e-02,5.655291676521301270e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.596126937866210938e+01,4.041249677538871765e-02,5.555714368820190430e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.654262924194335938e+01,4.990887269377708435e-02,5.604354143142700195e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.629536819458007812e+01,6.026640534400939941e-02,5.569270253181457520e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.691040420532226562e+01,7.730269432067871094e-02,5.613737702369689941e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.514778137207031250e+01,8.917687833309173584e-02,5.425601005554199219e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.279878997802734375e+01,1.112575232982635498e-01,5.168621540069580078e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.385046386718750000e+01,1.457514166831970215e-01,5.239294767379760742e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.441265106201171875e+01,1.737940460443496704e-01,5.267471075057983398e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.378196716308593750e+01,2.029314935207366943e-01,5.175265073776245117e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.121078109741210938e+01,2.467716932296752930e-01,4.874306619167327881e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.145932388305664062e+01,2.952789962291717529e-01,4.850653409957885742e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.331304931640625000e+01,3.011188805103302002e-01,5.030186176300048828e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.220173645019531250e+01,3.668457269668579102e-01,4.853327870368957520e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.930207824707031250e+01,3.938196897506713867e-01,4.536387920379638672e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.073287963867187500e+01,4.390704035758972168e-01,4.634217619895935059e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.839109039306640625e+01,3.924818634986877441e-01,4.446627199649810791e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.033581542968750000e+01,4.553545713424682617e-01,4.578226804733276367e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.988703918457031250e+01,4.312841594219207764e-01,4.557420015335083008e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.919534683227539062e+01,4.660910069942474365e-01,4.453443586826324463e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.601088714599609375e+01,4.343938827514648438e-01,4.166694879531860352e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.705273437500000000e+01,4.481783807277679443e-01,4.257094860076904297e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.797161102294921875e+01,4.102843701839447021e-01,4.386876821517944336e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.749196624755859375e+01,3.938564658164978027e-01,4.355340301990509033e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.509008026123046875e+01,3.639285564422607422e-01,4.145079255104064941e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.467758560180664062e+01,3.912203609943389893e-01,4.076538085937500000e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.408771133422851562e+01,3.516488075256347656e-01,4.057122468948364258e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.364153671264648438e+01,2.896476984024047852e-01,4.074506163597106934e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.179496383666992188e+01,3.539689183235168457e-01,3.825527429580688477e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.164957427978515625e+01,3.073822259902954102e-01,3.857575356960296631e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.105622863769531250e+01,2.945609092712402344e-01,3.811061680316925049e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.029486846923828125e+01,3.341914415359497070e-01,3.695295453071594238e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.935543823242187500e+01,2.755486369132995605e-01,3.659995198249816895e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.883135986328125000e+01,2.915228009223937988e-01,3.591612875461578369e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.738381195068359375e+01,3.105554580688476562e-01,3.427825868129730225e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.619775390625000000e+01,2.831357717514038086e-01,3.336639702320098877e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.599228668212890625e+01,3.055132031440734863e-01,3.293715715408325195e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.503062057495117188e+01,3.110432028770446777e-01,3.192018866539001465e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.380544662475585938e+01,3.734934926033020020e-01,3.007051348686218262e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.277412796020507812e+01,3.556491136550903320e-01,2.921763658523559570e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.308606719970703125e+01,4.289905428886413574e-01,2.879616022109985352e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.199594306945800781e+01,4.298220276832580566e-01,2.769772410392761230e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.060387229919433594e+01,4.696897268295288086e-01,2.590697407722473145e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.990544128417968750e+01,4.778662919998168945e-01,2.512677907943725586e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.920128250122070312e+01,5.171462297439575195e-01,2.402982115745544434e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.944854736328125000e+01,6.338437795639038086e-01,2.311010956764221191e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.882208633422851562e+01,6.265937089920043945e-01,2.255614995956420898e-01,0.000000000000000000e+00,0.000000000000000000e+00
