# total,u2_scaled,g_scaled,u2_mse,u2_mae,total_mae,u2_initial,u2_boundary,total_initial_mse,total_boundary_mse
2.445239871740341187e-01,1.271854043006896973e-01,9.539718627929687500e-01,1.095676543627632782e-05,2.509382087737321854e-03,2.473249565809965134e-03,0.000000000000000000e+00,2.194139957427978516e-01,1.702631720945646521e-06,1.917038207466248423e-05
2.374159991741180420e-01,1.237228065729141235e-01,9.314588308334350586e-01,1.065846936398884282e-05,2.475224668160080910e-03,2.443807199597358704e-03,0.000000000000000000e+00,2.054729908704757690e-01,1.702631720945646521e-06,1.796339165593963116e-05
2.321695834398269653e-01,1.218123510479927063e-01,9.127699136734008789e-01,1.049388629326131195e-05,2.445324091240763664e-03,2.418047515675425529e-03,0.000000000000000000e+00,1.908024251461029053e-01,1.702631720945646521e-06,1.669159064476843923e-05
2.292706668376922607e-01,1.213584989309310913e-01,8.989619612693786621e-01,1.045478893502149731e-05,2.430540742352604866e-03,2.407894236966967583e-03,0.000000000000000000e+00,1.801598370075225830e-01,1.702631720945646521e-06,1.576561408000998199e-05
2.284129261970520020e-01,1.217648908495903015e-01,8.899338841438293457e-01,1.048979993356624618e-05,2.436609007418155670e-03,2.415344817563891411e-03,0.000000000000000000e+00,1.765464842319488525e-01,1.702631720945646521e-06,1.544481347082182765e-05
2.288479804992675781e-01,1.223345994949340820e-01,8.849220275878906250e-01,1.053887808666331694e-05,2.454223111271858215e-03,2.432166598737239838e-03,0.000000000000000000e+00,1.802116185426712036e-01,1.702631720945646521e-06,1.575156966282520443e-05
2.295804023742675781e-01,1.224426180124282837e-01,8.829355835914611816e-01,1.054818312695715576e-05,2.472434658557176590e-03,2.449825173243880272e-03,0.000000000000000000e+00,1.884422302246093750e-01,1.702631720945646521e-06,1.645306292630266398e-05
2.296511232852935791e-01,1.216975301504135132e-01,8.829039931297302246e-01,1.048399553837953135e-05,2.482893643900752068e-03,2.459024079144001007e-03,0.000000000000000000e+00,1.966318041086196899e-01,1.702631720945646521e-06,1.715324651740957052e-05
2.284002900123596191e-01,1.199511811137199402e-01,8.840572237968444824e-01,1.033355147228576243e-05,2.480721566826105118e-03,2.454331843182444572e-03,0.000000000000000000e+00,2.004338502883911133e-01,1.702631720945646521e-06,1.747818896546959877e-05
2.258072495460510254e-01,1.174447387456893921e-01,8.857902288436889648e-01,1.011762742564314976e-05,2.464949386194348335e-03,2.436162205412983894e-03,0.000000000000000000e+00,1.978349089622497559e-01,1.702631720945646521e-06,1.725458059809170663e-05
2.224404513835906982e-01,1.146637648344039917e-01,8.878079056739807129e-01,9.878051059786230326e-06,2.439388772472739220e-03,2.408245578408241272e-03,0.000000000000000000e+00,1.899589300155639648e-01,1.702631720945646521e-06,1.657898428675252944e-05
2.191745489835739136e-01,1.121659204363822937e-01,8.899393677711486816e-01,9.662867341830860823e-06,2.410438610240817070e-03,2.376171993091702461e-03,0.000000000000000000e+00,1.801468729972839355e-01,1.702631720945646521e-06,1.573857662151567638e-05
2.167545557022094727e-01,1.103734597563743591e-01,8.917962908744812012e-01,9.508449693385045975e-06,2.383043756708502769e-03,2.345780143514275551e-03,0.000000000000000000e+00,1.720147430896759033e-01,1.702631720945646521e-06,1.504411557107232511e-05
2.154774963855743408e-01,1.093871220946311951e-01,8.929342627525329590e-01,9.423478331882506609e-06,2.360024955123662949e-03,2.320852829143404961e-03,0.000000000000000000e+00,1.679694056510925293e-01,1.702631720945646521e-06,1.470207917009247467e-05
2.151363641023635864e-01,1.090230867266654968e-01,8.927438259124755859e-01,9.392118954565376043e-06,2.343512605875730515e-03,2.302018227055668831e-03,0.000000000000000000e+00,1.683889031410217285e-01,1.702631720945646521e-06,1.474426881031831726e-05
2.152029275894165039e-01,1.089393198490142822e-01,8.907359242439270020e-01,9.384903023601509631e-06,2.333501353859901428e-03,2.289701718837022781e-03,0.000000000000000000e+00,1.719001382589340210e-01,1.702631720945646521e-06,1.505174896010430530e-05
2.151108533143997192e-01,1.088157221674919128e-01,8.867592215538024902e-01,9.374255569127853960e-06,2.325458917766809464e-03,2.280368935316801071e-03,0.000000000000000000e+00,1.761920899152755737e-01,1.702631720945646521e-06,1.542493555461987853e-05
2.144906222820281982e-01,1.084795892238616943e-01,8.810573220252990723e-01,9.345297257823403925e-06,2.316701225936412811e-03,2.271462697535753250e-03,0.000000000000000000e+00,1.790529489517211914e-01,1.702631720945646521e-06,1.567304025229532272e-05
2.132688015699386597e-01,1.079297065734863281e-01,8.742522597312927246e-01,9.297926226281560957e-06,2.307049697265028954e-03,2.262796973809599876e-03,0.000000000000000000e+00,1.791386157274246216e-01,1.702631720945646521e-06,1.568015977682080120e-05
2.116203308105468750e-01,1.072737574577331543e-01,8.671250343322753906e-01,9.241417501471005380e-06,2.297637751325964928e-03,2.254881430417299271e-03,0.000000000000000000e+00,1.763406693935394287e-01,1.702631720945646521e-06,1.543708640383556485e-05
2.098378837108612061e-01,1.066413149237632751e-01,8.603677749633789062e-01,9.186934221361298114e-06,2.289908938109874725e-03,2.249180804938077927e-03,0.000000000000000000e+00,1.715979427099227905e-01,1.702631720945646521e-06,1.502491704741260037e-05
2.082124501466751099e-01,1.061174646019935608e-01,8.544907569885253906e-01,9.141805094259325415e-06,2.285777125507593155e-03,2.246835036203265190e-03,0.000000000000000000e+00,1.664590686559677124e-01,1.702631720945646521e-06,1.457739654142642394e-05
2.069385349750518799e-01,1.057122498750686646e-01,8.497772812843322754e-01,9.106895049626473337e-06,2.285427879542112350e-03,2.247945172712206841e-03,0.000000000000000000e+00,1.624854952096939087e-01,1.702631720945646521e-06,1.422946843376848847e-05
2.060623615980148315e-01,1.053705066442489624e-01,8.462216258049011230e-01,9.077455615624785423e-06,2.287967596203088760e-03,2.251373836770653725e-03,0.000000000000000000e+00,1.606969684362411499e-01,1.702631720945646521e-06,1.406947285431670025e-05
2.054733037948608398e-01,1.049918159842491150e-01,8.436445593833923340e-01,9.044833859661594033e-06,2.291074488312005997e-03,2.254703314974904060e-03,0.000000000000000000e+00,1.611704230308532715e-01,1.702631720945646521e-06,1.410454387951176614e-05
2.049584686756134033e-01,1.044823229312896729e-01,8.417551517486572266e-01,9.000940735859330744e-06,2.292439807206392288e-03,2.255682600662112236e-03,0.000000000000000000e+00,1.630061417818069458e-01,1.702631720945646521e-06,1.425768459739629179e-05
2.042851448059082031e-01,1.037928834557533264e-01,8.402269482612609863e-01,8.941547093854751438e-06,2.290032571181654930e-03,2.252448583021759987e-03,0.000000000000000000e+00,1.646957248449325562e-01,1.702631720945646521e-06,1.439940388081595302e-05
2.033047527074813843e-01,1.029394119977951050e-01,8.388181924819946289e-01,8.868022632668726146e-06,2.283463720232248306e-03,2.244486939162015915e-03,0.000000000000000000e+00,1.648353338241577148e-01,1.702631720945646521e-06,1.440903542970772833e-05
2.020260095596313477e-01,1.019982323050498962e-01,8.373960256576538086e-01,8.786941180005669594e-06,2.273539546877145767e-03,2.232879400253295898e-03,0.000000000000000000e+00,1.628816872835159302e-01,1.702631720945646521e-06,1.423987305315677077e-05
2.006092816591262817e-01,1.010915562510490417e-01,8.357599377632141113e-01,8.708832865522708744e-06,2.262140857055783272e-03,2.219891641288995743e-03,0.000000000000000000e+00,1.594172418117523193e-01,1.702631720945646521e-06,1.394190439896192402e-05
1.992581486701965332e-01,1.002953574061393738e-01,8.338578343391418457e-01,8.640241503599099815e-06,2.251087222248315811e-03,2.207323443144559860e-03,0.000000000000000000e+00,1.557700484991073608e-01,1.702631720945646521e-06,1.362921466352418065e-05
1.981341838836669922e-01,9.964407980442047119e-02,8.315922021865844727e-01,8.584135684941429645e-06,2.241860609501600266e-03,2.196929650381207466e-03,0.000000000000000000e+00,1.533088386058807373e-01,1.702631720945646521e-06,1.341917504760203883e-05
1.972602307796478271e-01,9.911044687032699585e-02,8.288709521293640137e-01,8.538164365745615214e-06,2.234688960015773773e-03,2.188965911045670509e-03,0.000000000000000000e+00,1.526269167661666870e-01,1.702631720945646521e-06,1.336233799520414323e-05
1.965071558952331543e-01,9.863114356994628906e-02,8.255553245544433594e-01,8.496873306285124272e-06,2.228599274531006813e-03,2.182848751544952393e-03,0.000000000000000000e+00,1.532047390937805176e-01,1.702631720945646521e-06,1.341336883342592046e-05
1.956631094217300415e-01,9.812877327203750610e-02,8.216097950935363770e-01,8.453595000901259482e-06,2.222171984612941742e-03,2.176604932174086571e-03,0.000000000000000000e+00,1.537336558103561401e-01,1.702631720945646521e-06,1.345907367067411542e-05
1.945666968822479248e-01,9.755460172891616821e-02,8.170784711837768555e-01,8.404131222050637007e-06,2.214416163042187691e-03,2.169139916077256203e-03,0.000000000000000000e+00,1.530424058437347412e-01,1.702631720945646521e-06,1.339832942903740332e-05
1.932029128074645996e-01,9.690137207508087158e-02,8.121147751808166504e-01,8.347856237378437072e-06,2.205212134867906570e-03,2.160303294658660889e-03,0.000000000000000000e+00,1.509006172418594360e-01,1.702631720945646521e-06,1.321126819675555453e-05
1.916979849338531494e-01,9.619780629873275757e-02,8.068651556968688965e-01,8.287245691462885588e-06,2.195172244682908058e-03,2.150609856471419334e-03,0.000000000000000000e+00,1.481365412473678589e-01,1.702631720945646521e-06,1.296952268603490666e-05
1.902305483818054199e-01,9.547799825668334961e-02,8.015492558479309082e-01,8.225236342696007341e-06,2.185262739658355713e-03,2.140847267583012581e-03,0.000000000000000000e+00,1.459763050079345703e-01,1.702631720945646521e-06,1.277915362152270973e-05
1.888919174671173096e-01,9.474570304155349731e-02,7.963377833366394043e-01,8.162150152202229947e-06,2.175938338041305542e-03,2.131535205990076065e-03,0.000000000000000000e+00,1.451243907213211060e-01,1.702631720945646521e-06,1.270138909603701904e-05
1.876308917999267578e-01,9.398218989372253418e-02,7.912297248840332031e-01,8.096374585875310004e-06,2.167029073461890221e-03,2.122858539223670959e-03,0.000000000000000000e+00,1.452571898698806763e-01,1.702631720945646521e-06,1.270894881599815562e-05
1.862868964672088623e-01,9.314075857400894165e-02,7.861922979354858398e-01,8.023887858144007623e-06,2.157728187739849091e-03,2.113632624968886375e-03,0.000000000000000000e+00,1.452689766883850098e-01,1.702631720945646521e-06,1.270703887712443247e-05
1.847144216299057007e-01,9.219183772802352905e-02,7.810916900634765625e-01,7.942140655359253287e-06,2.147108083590865135e-03,2.102673286572098732e-03,0.000000000000000000e+00,1.441342234611511230e-01,1.702631720945646521e-06,1.260758563148556277e-05
1.828724443912506104e-01,9.112104773521423340e-02,7.758322954177856445e-01,7.849893336242530495e-06,2.134686335921287537e-03,2.089412650093436241e-03,0.000000000000000000e+00,1.416817307472229004e-01,1.702631720945646521e-06,1.239588436874328181e-05
1.808471232652664185e-01,8.994991332292556763e-02,7.703135609626770020e-01,7.749003088974859565e-06,2.120834542438387871e-03,2.074111718684434891e-03,0.000000000000000000e+00,1.386584043502807617e-01,1.702631720945646521e-06,1.213599898619577289e-05
1.787548363208770752e-01,8.870227634906768799e-02,7.644873857498168945e-01,7.641520824108738452e-06,2.105976687744259834e-03,2.057712525129318237e-03,0.000000000000000000e+00,1.360382437705993652e-01,1.702631720945646521e-06,1.191137471323600039e-05
1.766280531883239746e-01,8.737735450267791748e-02,7.583008408546447754e-01,7.527382422267692164e-06,2.090403577312827110e-03,2.040517982095479965e-03,0.000000000000000000e+00,1.342061161994934082e-01,1.702631720945646521e-06,1.175458328361855820e-05
1.743835806846618652e-01,8.594686537981033325e-02,7.516967058181762695e-01,7.404148618661565706e-06,2.074349904432892799e-03,2.022715983912348747e-03,0.000000000000000000e+00,1.326703280210494995e-01,1.702631720945646521e-06,1.162268381449393928e-05
1.718792021274566650e-01,8.437442779541015625e-02,7.444829940795898438e-01,7.268685749295400456e-06,2.057239878922700882e-03,2.003962174057960510e-03,0.000000000000000000e+00,1.305647194385528564e-01,1.702631720945646521e-06,1.144069301517447457e-05
1.690395027399063110e-01,8.264187723398208618e-02,7.364600896835327148e-01,7.119430392776848748e-06,2.038222737610340118e-03,1.983548514544963837e-03,0.000000000000000000e+00,1.275161951780319214e-01,1.702631720945646521e-06,1.117645933845778927e-05
1.658879816532135010e-01,8.075760304927825928e-02,7.273607254028320312e-01,6.957104233151767403e-06,2.016793237999081612e-03,1.960784895345568657e-03,0.000000000000000000e+00,1.239430233836174011e-01,1.702631720945646521e-06,1.086633801605785266e-05
1.624727547168731689e-01,7.872976362705230713e-02,7.169386148452758789e-01,6.782409400329925120e-06,1.992298755794763565e-03,1.934874802827835083e-03,0.000000000000000000e+00,1.204913705587387085e-01,1.702631720945646521e-06,1.056665132637135684e-05
1.587856560945510864e-01,7.655038684606552124e-02,7.051401734352111816e-01,6.594660135306185111e-06,1.964602852240204811e-03,1.905854092910885811e-03,0.000000000000000000e+00,1.172125265002250671e-01,1.702631720945646521e-06,1.028243150358321145e-05
1.547392904758453369e-01,7.419372349977493286e-02,6.920077800750732422e-01,6.391638635250274092e-06,1.934073050506412983e-03,1.874314853921532631e-03,0.000000000000000000e+00,1.134478896856307983e-01,1.702631720945646521e-06,9.957373549696058035e-06
1.502580642700195312e-01,7.161675393581390381e-02,6.777937412261962891e-01,6.169638709252467379e-06,1.901288866065442562e-03,1.840689452365040779e-03,0.000000000000000000e+00,1.086193770170211792e-01,1.702631720945646521e-06,9.541750841890461743e-06
1.453505158424377441e-01,6.879555433988571167e-02,6.626303791999816895e-01,5.926597623329143971e-06,1.866313978098332882e-03,1.804957515560090542e-03,0.000000000000000000e+00,1.029192358255386353e-01,1.702631720945646521e-06,9.051879715116228908e-06
1.400593817234039307e-01,6.570627540349960327e-02,6.465776562690734863e-01,5.660462647938402370e-06,1.828484353609383106e-03,1.766098313964903355e-03,0.000000000000000000e+00,9.695339947938919067e-02,1.702631720945646521e-06,8.539472219126764685e-06
1.343774795532226562e-01,6.232097744941711426e-02,6.295825839042663574e-01,5.368826350604649633e-06,1.785482163541018963e-03,1.722068642266094685e-03,0.000000000000000000e+00,9.098225831985473633e-02,1.702631720945646521e-06,8.026486284506972879e-06
1.282427012920379639e-01,5.860443413257598877e-02,6.117407679557800293e-01,5.048653292760718614e-06,1.736113335937261581e-03,1.671590376645326614e-03,0.000000000000000000e+00,8.464184403419494629e-02,1.702631720945646521e-06,7.480941349058412015e-06
1.217137873172760010e-01,5.460958555340766907e-02,5.932266116142272949e-01,4.704505499830702320e-06,1.681227819062769413e-03,1.615496701560914516e-03,0.000000000000000000e+00,7.781536877155303955e-02,1.702631720945646521e-06,6.892454166518291458e-06
1.150278225541114807e-01,5.048384517431259155e-02,5.741259455680847168e-01,4.349080427346052602e-06,1.622122828848659992e-03,1.555353985168039799e-03,0.000000000000000000e+00,7.131382822990417480e-02,1.702631720945646521e-06,6.331130862236022949e-06
1.084140464663505554e-01,4.640312865376472473e-02,5.542234182357788086e-01,3.997535714006517082e-06,1.558594522066414356e-03,1.490422058850526810e-03,0.000000000000000000e+00,6.588569283485412598e-02,1.702631720945646521e-06,5.861865247425157577e-06
1.019712239503860474e-01,4.246682673692703247e-02,5.337818264961242676e-01,3.658431069197831675e-06,1.492098905146121979e-03,1.422701636329293251e-03,0.000000000000000000e+00,6.126213818788528442e-02,1.702631720945646521e-06,5.461116415972355753e-06
9.588525444269180298e-02,3.875308111310005188e-02,5.137362480163574219e-01,3.338499482197221369e-06,1.428047078661620617e-03,1.357925706543028355e-03,0.000000000000000000e+00,5.758548527956008911e-02,1.702631720945646521e-06,5.139994755154475570e-06
9.040971100330352783e-02,3.540386259555816650e-02,4.945355951786041260e-01,3.049971155633102171e-06,1.368260476738214493e-03,1.297816284932196140e-03,0.000000000000000000e+00,5.552295595407485962e-02,1.702631720945646521e-06,4.955089025315828621e-06
8.553481101989746094e-02,3.242006525397300720e-02,4.761092066764831543e-01,2.792922941807773896e-06,1.308409962803125381e-03,1.236689859069883823e-03,0.000000000000000000e+00,5.503826588392257690e-02,1.702631720945646521e-06,4.903182798443594947e-06
8.114348351955413818e-02,2.970979362726211548e-02,4.584512114524841309e-01,2.559438371463329531e-06,1.248910673893988132e-03,1.173388794995844364e-03,0.000000000000000000e+00,5.588567256927490234e-02,1.702631720945646521e-06,4.963806986779673025e-06
7.726746797561645508e-02,2.732516638934612274e-02,4.412814676761627197e-01,2.354007847316097468e-06,1.195607823319733143e-03,1.113490085117518902e-03,0.000000000000000000e+00,5.814156308770179749e-02,1.702631720945646521e-06,5.144541319168638438e-06
7.371349632740020752e-02,2.527571283280849457e-02,4.237316846847534180e-01,2.177451278839726001e-06,1.147594302892684937e-03,1.058362540788948536e-03,0.000000000000000000e+00,6.064619868993759155e-02,1.702631720945646521e-06,5.346144007489783689e-06
7.033818215131759644e-02,2.347064577043056488e-02,4.055271148681640625e-01,2.021948375841020606e-06,1.107824849896132946e-03,1.011109910905361176e-03,0.000000000000000000e+00,6.314818561077117920e-02,1.702631720945646521e-06,5.547435648622922599e-06
6.710326671600341797e-02,2.186246961355209351e-02,3.869456648826599121e-01,1.883407549030380324e-06,1.073293038643896580e-03,9.677094058133661747e-04,0.000000000000000000e+00,6.546229124069213867e-02,1.702631720945646521e-06,5.732660156354540959e-06
6.380715221166610718e-02,2.033881098031997681e-02,3.686519265174865723e-01,1.752147682054783218e-06,1.033512409776449203e-03,9.201258071698248386e-04,0.000000000000000000e+00,6.603150069713592529e-02,1.702631720945646521e-06,5.767044513049768284e-06
6.054870039224624634e-02,1.903545856475830078e-02,3.510985374450683594e-01,1.639866241021081805e-06,9.992123814299702644e-04,8.799039060249924660e-04,0.000000000000000000e+00,6.403388082981109619e-02,1.702631720945646521e-06,5.579347089224029332e-06
5.736189335584640503e-02,1.786844059824943542e-02,3.342689573764801025e-01,1.539329787192400545e-06,9.625547099858522415e-04,8.390761795453727245e-04,0.000000000000000000e+00,6.066555902361869812e-02,1.702631720945646521e-06,5.272853286442114040e-06
5.423394590616226196e-02,1.688900403678417206e-02,3.179337382316589355e-01,1.454953689972171560e-06,9.372180793434381485e-04,8.110916824080049992e-04,0.000000000000000000e+00,5.551568418741226196e-02,1.702631720945646521e-06,4.812641236640047282e-06
5.126752331852912903e-02,1.591610163450241089e-02,3.030686080455780029e-01,1.371140001538151409e-06,9.073858382180333138e-04,7.784873014315962791e-04,0.000000000000000000e+00,5.044559389352798462e-02,1.702631720945646521e-06,4.360424554761266336e-06
4.844425618648529053e-02,1.502178143709897995e-02,2.892201840877532959e-01,1.294096023229940329e-06,8.834248292259871960e-04,7.501654908992350101e-04,0.000000000000000000e+00,4.500456899404525757e-02,1.702631720945646521e-06,3.876892151311039925e-06
4.579246044158935547e-02,1.406901888549327850e-02,2.765297293663024902e-01,1.212017537000065204e-06,8.534012013114988804e-04,7.154524791985750198e-04,0.000000000000000000e+00,4.070467501878738403e-02,1.702631720945646521e-06,3.493322310532676056e-06
4.329933971166610718e-02,1.317031215876340866e-02,2.637464702129364014e-01,1.134595777330105193e-06,8.245879434980452061e-04,6.832125363871455193e-04,0.000000000000000000e+00,3.754380345344543457e-02,1.702631720945646521e-06,3.210442173440242186e-06
4.092027992010116577e-02,1.231691986322402954e-02,2.504784762859344482e-01,1.061077796293830033e-06,7.961164810694754124e-04,6.538135348819196224e-04,0.000000000000000000e+00,3.555515408515930176e-02,1.702631720945646521e-06,3.031938604181050323e-06
