# total,u2_scaled,g_scaled,u2_mse,u2_mae,total_mae,u2_initial,u2_boundary,total_initial_mse,total_boundary_mse
3.818109631538391113e-02,2.235685288906097412e-02,1.096879467368125916e-01,1.037361357703048270e-06,7.478259503841400146e-04,1.016498310491442680e-03,0.000000000000000000e+00,4.855444654822349548e-02,1.701867518022481818e-06,2.311093339812941849e-06
3.653678670525550842e-02,2.058029174804687500e-02,1.114034503698348999e-01,9.549286232868325897e-07,7.305500330403447151e-04,9.856713004410266876e-04,0.000000000000000000e+00,4.816149920225143433e-02,1.701867518022481818e-06,2.293743818881921470e-06
3.356845676898956299e-02,1.838116534054279327e-02,1.126445829868316650e-01,8.528889452463772614e-07,6.988463574089109898e-04,9.496996062807738781e-04,0.000000000000000000e+00,3.922834992408752441e-02,1.701867518022481818e-06,1.867122023213596549e-06
3.032771497964859009e-02,1.634294912219047546e-02,1.136187985539436340e-01,7.583154797430324834e-07,6.607603281736373901e-04,9.150659898295998573e-04,0.000000000000000000e+00,2.622885070741176605e-02,1.701867518022481818e-06,1.241872951140976511e-06
2.781904116272926331e-02,1.494324672967195511e-02,1.144779995083808899e-01,6.933689746801974252e-07,6.262631504796445370e-04,8.904882124625146389e-04,0.000000000000000000e+00,1.427992805838584900e-02,1.701867518022481818e-06,6.593207899641129188e-07
2.655505947768688202e-02,1.435103733092546463e-02,1.152067556977272034e-01,6.658903544121130835e-07,6.043650791980326176e-04,8.841381641104817390e-04,0.000000000000000000e+00,6.833469495177268982e-03,1.701867518022481818e-06,2.836122803273610771e-07
2.647359482944011688e-02,1.443494297564029694e-02,1.156062558293342590e-01,6.697836170133086853e-07,6.013255333527922630e-04,9.003937593661248684e-04,0.000000000000000000e+00,4.780272953212261200e-03,1.701867518022481818e-06,1.594481204847397748e-07
2.713101170957088470e-02,1.489760819822549820e-02,1.153748705983161926e-01,6.912513867973757442e-07,6.190104759298264980e-04,9.368211030960083008e-04,0.000000000000000000e+00,6.959159392863512039e-03,1.701867518022481818e-06,2.354772590251741349e-07
2.799520455300807953e-02,1.543429493904113770e-02,1.144117265939712524e-01,7.161536927924316842e-07,6.492030224762856960e-04,9.784488938748836517e-04,0.000000000000000000e+00,1.119736116379499435e-02,1.701867518022481818e-06,4.125739678784157149e-07
2.862270176410675049e-02,1.582125574350357056e-02,1.126865446567535400e-01,7.341087666645762511e-07,6.748270243406295776e-04,1.009255181998014450e-03,0.000000000000000000e+00,1.532791182398796082e-02,1.701867518022481818e-06,5.910346771997865289e-07
2.876798994839191437e-02,1.594762690365314484e-02,1.104231774806976318e-01,7.399724495371629018e-07,6.882540183141827583e-04,1.026174868457019329e-03,0.000000000000000000e+00,1.778045669198036194e-02,1.701867518022481818e-06,6.983258344916976057e-07
2.836498059332370758e-02,1.579079404473304749e-02,1.078512668609619141e-01,7.326951845243456773e-07,6.886071641929447651e-04,1.029140548780560493e-03,0.000000000000000000e+00,1.789059862494468689e-02,1.701867518022481818e-06,7.033875704109959770e-07
2.750506810843944550e-02,1.539619360119104385e-02,1.052620932459831238e-01,7.143857487790228333e-07,6.766287260688841343e-04,1.018885872326791286e-03,0.000000000000000000e+00,1.582664996385574341e-02,1.701867518022481818e-06,6.134545174063532613e-07
2.637882530689239502e-02,1.484910119324922562e-02,1.029402762651443481e-01,6.890006147841631901e-07,6.538000307045876980e-04,9.966942016035318375e-04,0.000000000000000000e+00,1.235697790980339050e-02,1.701867518022481818e-06,4.633815819943265524e-07
2.523325756192207336e-02,1.426604762673377991e-02,1.010611504316329956e-01,6.619467853852256667e-07,6.240714574232697487e-04,9.648136910982429981e-04,0.000000000000000000e+00,8.610939607024192810e-03,1.701867518022481818e-06,3.044041818611731287e-07
2.429882436990737915e-02,1.375441439449787140e-02,9.977420419454574585e-02,6.382069273058732506e-07,5.963801522739231586e-04,9.293896146118640900e-04,0.000000000000000000e+00,5.669893696904182434e-03,1.701867518022481818e-06,1.853671420803948422e-07
2.373222634196281433e-02,1.339549664407968521e-02,9.908860921859741211e-02,6.215531129782903008e-07,5.808079731650650501e-04,9.010008652694523335e-04,0.000000000000000000e+00,4.278687294572591782e-03,1.701867518022481818e-06,1.393349293721257709e-07
2.357449196279048920e-02,1.322114281356334686e-02,9.890465438365936279e-02,6.134631007626012433e-07,5.760032217949628830e-04,8.824948454275727272e-04,0.000000000000000000e+00,4.628844559192657471e-03,1.701867518022481818e-06,1.735281500714336289e-07
2.373330481350421906e-02,1.319753099232912064e-02,9.905578941106796265e-02,6.123675007074780297e-07,5.777400219812989235e-04,8.720110636204481125e-04,0.000000000000000000e+00,6.301939487457275391e-03,1.701867518022481818e-06,2.669528953447297681e-07
2.401973493397235870e-02,1.324795372784137726e-02,9.928072988986968994e-02,6.147071758277888875e-07,5.816151970066130161e-04,8.667463553138077259e-04,0.000000000000000000e+00,8.437090553343296051e-03,1.701867518022481818e-06,3.782216140280070249e-07
2.421860024333000183e-02,1.327665057033300400e-02,9.933774173259735107e-02,6.160386192277655937e-07,5.840340745635330677e-04,8.640089654363691807e-04,0.000000000000000000e+00,1.008175686001777649e-02,1.701867518022481818e-06,4.621187486009148415e-07
2.417714893817901611e-02,1.321029756218194962e-02,9.907756745815277100e-02,6.129598659754265100e-07,5.828425055369734764e-04,8.620009757578372955e-04,0.000000000000000000e+00,1.059095002710819244e-02,1.701867518022481818e-06,4.882991788690560497e-07
2.385860867798328400e-02,1.303293369710445404e-02,9.842770546674728394e-02,6.047301326361775864e-07,5.777467740699648857e-04,8.601166191510856152e-04,0.000000000000000000e+00,9.829044342041015625e-03,1.701867518022481818e-06,4.506119921643403359e-07
2.334499545395374298e-02,1.277932059019804001e-02,9.747002273797988892e-02,5.929625217504508328e-07,5.697737215086817741e-04,8.588921627961099148e-04,0.000000000000000000e+00,8.186720311641693115e-03,1.701867518022481818e-06,3.679743940665503033e-07
2.278054691851139069e-02,1.251837424933910370e-02,9.632264822721481323e-02,5.808545324725855608e-07,5.611075903289020061e-04,8.593560196459293365e-04,0.000000000000000000e+00,6.299080327153205872e-03,1.701867518022481818e-06,2.709943487388954964e-07
2.230278402566909790e-02,1.231310889124870300e-02,9.513451159000396729e-02,5.713301902687817346e-07,5.540376296266913414e-04,8.625556365586817265e-04,0.000000000000000000e+00,4.762232303619384766e-03,1.701867518022481818e-06,1.886478884216558072e-07
2.198779024183750153e-02,1.219452731311321259e-02,9.401238709688186646e-02,5.658279746967309620e-07,5.502463900484144688e-04,8.686984074302017689e-04,0.000000000000000000e+00,3.920254763215780258e-03,1.701867518022481818e-06,1.382272785122040659e-07
2.183589339256286621e-02,1.214987877756357193e-02,9.306021779775619507e-02,5.637562594529299531e-07,5.501111154444515705e-04,8.768697152845561504e-04,0.000000000000000000e+00,3.799931146204471588e-03,1.701867518022481818e-06,1.221237653226125985e-07
2.179055847227573395e-02,1.214613672345876694e-02,9.225729107856750488e-02,5.635826028083101846e-07,5.528231849893927574e-04,8.853798499330878258e-04,0.000000000000000000e+00,4.186921752989292145e-03,1.701867518022481818e-06,1.312679103193659103e-07
2.177284657955169678e-02,1.213615294545888901e-02,9.161096811294555664e-02,5.631193289445945993e-07,5.558981210924685001e-04,8.918322855606675148e-04,0.000000000000000000e+00,4.755969159305095673e-03,1.701867518022481818e-06,1.512154028660006588e-07
2.171592973172664642e-02,1.208801753818988800e-02,9.106855839490890503e-02,5.608858941741345916e-07,5.572196678258478642e-04,8.943305001594126225e-04,0.000000000000000000e+00,5.210568197071552277e-03,1.701867518022481818e-06,1.685007475771271857e-07
2.158354036509990692e-02,1.198705658316612244e-02,9.059671312570571899e-02,5.562012574955588207e-07,5.555988755077123642e-04,8.919381070882081985e-04,0.000000000000000000e+00,5.368121899664402008e-03,1.701867518022481818e-06,1.746977886796230450e-07
2.137278206646442413e-02,1.183764357119798660e-02,9.016229957342147827e-02,5.492684636010380927e-07,5.510878982022404671e-04,8.849114528857171535e-04,0.000000000000000000e+00,5.189086310565471649e-03,1.701867518022481818e-06,1.678049414977067499e-07
2.110629156231880188e-02,1.166139636188745499e-02,8.969037234783172607e-02,5.410906283032090869e-07,5.447575240395963192e-04,8.745853556320071220e-04,0.000000000000000000e+00,4.758571740239858627e-03,1.701867518022481818e-06,1.514234924115953618e-07
2.082090638577938080e-02,1.148157939314842224e-02,8.915367722511291504e-02,5.327470375959819648e-07,5.382618983276188374e-04,8.629331714473664761e-04,0.000000000000000000e+00,4.239586647599935532e-03,1.701867518022481818e-06,1.325633149917848641e-07
2.055247500538825989e-02,1.132064219564199448e-02,8.852638304233551025e-02,5.252795745036564767e-07,5.330350832082331181e-04,8.516430389136075974e-04,0.000000000000000000e+00,3.791944589465856552e-03,1.701867518022481818e-06,1.180591482352610910e-07
2.032180875539779663e-02,1.119111943989992142e-02,8.777875453233718872e-02,5.192696903577598277e-07,5.294124130159616470e-04,8.421356324106454849e-04,0.000000000000000000e+00,3.528147470206022263e-03,1.701867518022481818e-06,1.124949804420793953e-07
2.013712376356124878e-02,1.109554525464773178e-02,8.693466335535049438e-02,5.148350510353338905e-07,5.272072157822549343e-04,8.349787676706910133e-04,0.000000000000000000e+00,3.481120802462100983e-03,1.701867518022481818e-06,1.167666994206228992e-07
1.998667046427726746e-02,1.102719362825155258e-02,8.599080145359039307e-02,5.116635293234139681e-07,5.258630844764411449e-04,8.303010254167020321e-04,0.000000000000000000e+00,3.603962715715169907e-03,1.701867518022481818e-06,1.281206607472995529e-07
1.985163986682891846e-02,1.097275502979755402e-02,8.498662710189819336e-02,5.091375214760773815e-07,5.246903165243566036e-04,8.276572334580123425e-04,0.000000000000000000e+00,3.802219871431589127e-03,1.701867518022481818e-06,1.417891724031505873e-07
1.970915123820304871e-02,1.091863960027694702e-02,8.393166214227676392e-02,5.066265771347389091e-07,5.230889073573052883e-04,8.267015800811350346e-04,0.000000000000000000e+00,3.973445389419794083e-03,1.701867518022481818e-06,1.527413076019001892e-07
1.954579539597034454e-02,1.085359137505292892e-02,8.287568390369415283e-02,5.036083621234865859e-07,5.208356888033449650e-04,8.268549572676420212e-04,0.000000000000000000e+00,4.046362824738025665e-03,1.701867518022481818e-06,1.575852053292692290e-07
1.935448497533798218e-02,1.076749525964260101e-02,8.187377452850341797e-02,4.996134066459489986e-07,5.179294967092573643e-04,8.276855805888772011e-04,0.000000000000000000e+00,3.996126353740692139e-03,1.701867518022481818e-06,1.552290740391981672e-07
1.914018765091896057e-02,1.066062226891517639e-02,8.094660937786102295e-02,4.946545573147886898e-07,5.146062467247247696e-04,8.289066026918590069e-04,0.000000000000000000e+00,3.849046537652611732e-03,1.701867518022481818e-06,1.471539405883959262e-07
1.891327276825904846e-02,1.053781807422637939e-02,8.010237663984298706e-02,4.889564024779247120e-07,5.113532533869147301e-04,8.302962523885071278e-04,0.000000000000000000e+00,3.652157261967658997e-03,1.701867518022481818e-06,1.358203576273808721e-07
1.868618465960025787e-02,1.040634326636791229e-02,7.933978736400604248e-02,4.828559667657827958e-07,5.085308803245425224e-04,8.316320599988102913e-04,0.000000000000000000e+00,3.458606544882059097e-03,1.701867518022481818e-06,1.240430691495930660e-07
1.846792548894882202e-02,1.027006562799215317e-02,7.866926491260528564e-02,4.765326764299970819e-07,5.059498944319784641e-04,8.325850358232855797e-04,0.000000000000000000e+00,3.309325315058231354e-03,1.701867518022481818e-06,1.141273102689410734e-07
1.826448366045951843e-02,1.014033518731594086e-02,7.802337408065795898e-02,4.705131289028940955e-07,5.036628572270274162e-04,8.329316624440252781e-04,0.000000000000000000e+00,3.218118799850344658e-03,1.701867518022481818e-06,1.070354329613110167e-07
1.807006075978279114e-02,1.001396588981151581e-02,7.738326489925384521e-02,4.646495881388545968e-07,5.013266927562654018e-04,8.323400397785007954e-04,0.000000000000000000e+00,3.177674021571874619e-03,1.701867518022481818e-06,1.026977258788974723e-07
1.787776872515678406e-02,9.891671128571033478e-03,7.669381797313690186e-02,4.589750517425272847e-07,4.987710854038596153e-04,8.306779200211167336e-04,0.000000000000000000e+00,3.167170099914073944e-03,1.701867518022481818e-06,1.003713165914632555e-07
1.767696999013423920e-02,9.768580086529254913e-03,7.592044025659561157e-02,4.532636523890687386e-07,4.957783967256546021e-04,8.277029264718294144e-04,0.000000000000000000e+00,3.163463436067104340e-03,1.701867518022481818e-06,9.907410003506811336e-08
1.746201515197753906e-02,9.643145836889743805e-03,7.503993809223175049e-02,4.474434831536200363e-07,4.924076492898166180e-04,8.235283894464373589e-04,0.000000000000000000e+00,3.148765536025166512e-03,1.701867518022481818e-06,9.804487177689225064e-08
1.722955517470836639e-02,9.515215642750263214e-03,7.402769476175308228e-02,4.415074670305330073e-07,4.886897513642907143e-04,8.183136233128607273e-04,0.000000000000000000e+00,3.115695901215076447e-03,1.701867518022481818e-06,9.690282354313239921e-08
1.698553562164306641e-02,9.386955760419368744e-03,7.291879504919052124e-02,4.355562168711912818e-07,4.848382668569684029e-04,8.123664301820099354e-04,0.000000000000000000e+00,3.066993551328778267e-03,1.701867518022481818e-06,9.568194769826732227e-08
1.673427224159240723e-02,9.260961785912513733e-03,7.172162085771560669e-02,4.297100986150326207e-07,4.810730461031198502e-04,8.060609688982367516e-04,0.000000000000000000e+00,3.011489287018775940e-03,1.701867518022481818e-06,9.465396999530639732e-08
1.648141443729400635e-02,9.138975292444229126e-03,7.046483457088470459e-02,4.240498867602582322e-07,4.776547430083155632e-04,7.997502689249813557e-04,0.000000000000000000e+00,2.959555946290493011e-03,1.701867518022481818e-06,9.414782198291504756e-08
1.623008772730827332e-02,9.018826298415660858e-03,6.919395178556442261e-02,4.184749116120656254e-07,4.746139165945351124e-04,7.935895118862390518e-04,0.000000000000000000e+00,2.918647136539220810e-03,1.701867518022481818e-06,9.433757952592713991e-08
1.597875915467739105e-02,8.895300328731536865e-03,6.794288754463195801e-02,4.127433044232020620e-07,4.715983232017606497e-04,7.878231117501854897e-04,0.000000000000000000e+00,2.891692798584699631e-03,1.701867518022481818e-06,9.517536625480715884e-08
1.572400331497192383e-02,8.766079321503639221e-03,6.670434027910232544e-02,4.067474606017640326e-07,4.683976876549422741e-04,7.825440261512994766e-04,0.000000000000000000e+00,2.874904312193393707e-03,1.701867518022481818e-06,9.632397279801807599e-08
1.545836403965950012e-02,8.621644228696823120e-03,6.550613045692443848e-02,4.000456215180747677e-07,4.646710876841098070e-04,7.775591802783310413e-04,0.000000000000000000e+00,2.861059503629803658e-03,1.701867518022481818e-06,9.734621642110141693e-08
1.518122572451829910e-02,8.465651422739028931e-03,6.431442499160766602e-02,3.928075216208526399e-07,4.604555433616042137e-04,7.730337674729526043e-04,0.000000000000000000e+00,2.841312205418944359e-03,1.701867518022481818e-06,9.770388942342833616e-08
1.488985680043697357e-02,8.297415450215339661e-03,6.311605125665664673e-02,3.850013854389544576e-07,4.556955245789140463e-04,7.689961930736899376e-04,0.000000000000000000e+00,2.808365039527416229e-03,1.701867518022481818e-06,9.701169290110556176e-08
1.458509266376495361e-02,8.119665086269378662e-03,6.189461797475814819e-02,3.767536895793455187e-07,4.504968237597495317e-04,7.653849315829575062e-04,0.000000000000000000e+00,2.759658033028244972e-03,1.701867518022481818e-06,9.515687082739532343e-08
1.426994428038597107e-02,7.936031557619571686e-03,6.064194068312644958e-02,3.682330884657858405e-07,4.450050764717161655e-04,7.621716358698904514e-04,0.000000000000000000e+00,2.697183284908533096e-03,1.701867518022481818e-06,9.228515551740201772e-08
1.394475996494293213e-02,7.749135140329599380e-03,5.933104828000068665e-02,3.595610849060904002e-07,4.393616400193423033e-04,7.592509500682353973e-04,0.000000000000000000e+00,2.625192748382687569e-03,1.701867518022481818e-06,8.868795475791557692e-08
1.361168920993804932e-02,7.563014049082994461e-03,5.793740972876548767e-02,3.509250348088244209e-07,4.337992868386209011e-04,7.565421401523053646e-04,0.000000000000000000e+00,2.549343043938279152e-03,1.701867518022481818e-06,8.472156309835554566e-08
1.326963678002357483e-02,7.375671528279781342e-03,5.646489933133125305e-02,3.422323118229542160e-07,4.283009911887347698e-04,7.537920610047876835e-04,0.000000000000000000e+00,2.474751090630888939e-03,1.701867518022481818e-06,8.078544055933889467e-08
1.291819382458925247e-02,7.187752984464168549e-03,5.490104481577873230e-02,3.335128440085100010e-07,4.228764155413955450e-04,7.506348774768412113e-04,0.000000000000000000e+00,2.403361257165670395e-03,1.701867518022481818e-06,7.708705140885285800e-08
1.255488768219947815e-02,6.995769217610359192e-03,5.325713008642196655e-02,3.246047981519950554e-07,4.173095512669533491e-04,7.468825788237154484e-04,0.000000000000000000e+00,2.334055490791797638e-03,1.701867518022481818e-06,7.369862231598744984e-08
1.217858307063579559e-02,6.796726491302251816e-03,5.155348405241966248e-02,3.153691636725852732e-07,4.113947506994009018e-04,7.422057678923010826e-04,0.000000000000000000e+00,2.265074988827109337e-03,1.701867518022481818e-06,7.067741591981757665e-08
1.178768929094076157e-02,6.590256467461585999e-03,4.978109151124954224e-02,3.057889159663318424e-07,4.050665302202105522e-04,7.364967605099081993e-04,0.000000000000000000e+00,2.193233929574489594e-03,1.701867518022481818e-06,6.788133077861857601e-08
