# total,frequency_equation,frequency_initial,physical_equation,physical_initial
4.832699584960937500e+01,8.142925798892974854e-02,4.751270413398742676e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.511962890625000000e+01,9.323702752590179443e-02,4.418725967407226562e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.602542495727539062e+01,1.115876808762550354e-01,4.490954875946044922e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.421994018554687500e+01,1.069741994142532349e-01,4.315019845962524414e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.560394668579101562e+01,1.384471058845520020e-01,4.421947598457336426e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.498726654052734375e+01,1.398896872997283936e-01,4.358837008476257324e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.392382812500000000e+01,1.691379398107528687e-01,4.223244786262512207e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.169425964355468750e+01,1.649437099695205688e-01,4.004482328891754150e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.292755889892578125e+01,1.852181851863861084e-01,4.107537865638732910e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.398375320434570312e+01,1.798459589481353760e-01,4.218529462814331055e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.338890457153320312e+01,1.799439787864685059e-01,4.158946573734283447e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.015359115600585938e+01,1.667641997337341309e-01,3.848595023155212402e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.053465270996093750e+01,1.962730735540390015e-01,3.857192397117614746e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.013815689086914062e+01,1.754690259695053101e-01,3.838346302509307861e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.065767669677734375e+01,1.377566605806350708e-01,3.928011059761047363e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.814229202270507812e+01,1.786621212959289551e-01,3.635567128658294678e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.799680328369140625e+01,1.473525911569595337e-01,3.652327656745910645e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.767513656616210938e+01,1.371419131755828857e-01,3.630371689796447754e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.667968368530273438e+01,1.519201397895812988e-01,3.516047894954681396e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.530760955810546875e+01,1.148954778909683228e-01,3.415865302085876465e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.578163146972656250e+01,1.144954562187194824e-01,3.463667631149291992e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.421246719360351562e+01,1.157700866460800171e-01,3.305476903915405273e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.339615249633789062e+01,9.932106733322143555e-02,3.240294158458709717e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.345500564575195312e+01,1.000608652830123901e-01,3.245439529418945312e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.216006088256835938e+01,9.688196331262588501e-02,3.119124174118041992e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.030887603759765625e+01,1.148329526185989380e-01,2.916054725646972656e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.009907531738281250e+01,1.018403619527816772e-01,2.908067107200622559e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.932390594482421875e+01,1.075014322996139526e-01,2.824889123439788818e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.850200653076171875e+01,1.137445122003555298e-01,2.736456096172332764e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.682240676879882812e+01,1.194360628724098206e-01,2.562804520130157471e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.593769073486328125e+01,1.132665649056434631e-01,2.480502426624298096e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.496326828002929688e+01,1.358510851860046387e-01,2.360475659370422363e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.451774024963378906e+01,1.701332777738571167e-01,2.281640768051147461e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.377516365051269531e+01,1.668496429920196533e-01,2.210666686296463013e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.180355262756347656e+01,1.867472082376480103e-01,1.993608176708221436e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.220279884338378906e+01,2.188182622194290161e-01,2.001461535692214966e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.117081832885742188e+01,2.109672129154205322e-01,1.906114518642425537e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.101283645629882812e+01,2.264577448368072510e-01,1.874825805425643921e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.915762329101562500e+01,2.265667915344238281e-01,1.689195483922958374e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.008518600463867188e+01,2.844855189323425293e-01,1.724032908678054810e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.814328002929687500e+01,2.963778376579284668e-01,1.517950296401977539e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.824830245971679688e+01,3.226702809333801270e-01,1.502159982919692993e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.895469665527343750e+01,3.149630427360534668e-01,1.580506563186645508e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.723937225341796875e+01,3.328188061714172363e-01,1.391118317842483521e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.654680252075195312e+01,3.366756439208984375e-01,1.318004578351974487e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.641411209106445312e+01,3.160694241523742676e-01,1.325341910123825073e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.659799194335937500e+01,3.258353471755981445e-01,1.333963871002197266e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.580685615539550781e+01,2.929726243019104004e-01,1.287713050842285156e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.561066436767578125e+01,3.617668151855468750e-01,1.199299618601799011e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.679505729675292969e+01,4.005119800567626953e-01,1.278993785381317139e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.530296897888183594e+01,3.621930778026580811e-01,1.168103814125061035e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.519303321838378906e+01,3.251582384109497070e-01,1.194145083427429199e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.514183425903320312e+01,2.936747968196868896e-01,1.220508590340614319e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.398526573181152344e+01,2.721500992774963379e-01,1.126376539468765259e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.372390079498291016e+01,3.203347027301788330e-01,1.052055358886718750e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.281220531463623047e+01,2.239525169134140015e-01,1.057268083095550537e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.349465656280517578e+01,3.082038164138793945e-01,1.041261851787567139e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.258593559265136719e+01,2.535341680049896240e-01,1.005059480667114258e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.238801956176757812e+01,2.441492825746536255e-01,9.946526587009429932e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.239048290252685547e+01,2.770878076553344727e-01,9.619604796171188354e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.184017562866210938e+01,2.053763270378112793e-01,9.786412119865417480e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.107996082305908203e+01,2.020068168640136719e-01,9.059892594814300537e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.101814842224121094e+01,1.860860139131546021e-01,9.157288819551467896e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.084448337554931641e+01,2.229686975479125977e-01,8.614796400070190430e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.844288825988769531e+00,1.985519528388977051e-01,7.858769595623016357e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.999097824096679688e+00,2.041450887918472290e-01,7.957646995782852173e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.563839912414550781e+00,2.104994356632232666e-01,7.458845525979995728e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.465388298034667969e+00,1.897396147251129150e-01,7.567992061376571655e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.476849555969238281e+00,1.839177906513214111e-01,6.637671589851379395e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.992375373840332031e+00,1.826365441083908081e-01,6.166009977459907532e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.604251384735107422e+00,2.029634118080139160e-01,5.574617534875869751e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.814340114593505859e+00,1.753665804862976074e-01,5.060674250125885010e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.570268630981445312e+00,1.604886353015899658e-01,4.965382069349288940e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.670914173126220703e+00,1.934676766395568848e-01,4.736237600445747375e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.423278808593750000e+00,1.611765772104263306e-01,3.811512887477874756e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.919374465942382812e+00,2.117884755134582520e-01,3.801489621400833130e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.197928905487060547e+00,1.895011961460113525e-01,3.302916884422302246e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.969758987426757812e+00,2.130861580371856689e-01,2.838897518813610077e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.669621467590332031e+00,1.985775232315063477e-01,2.683845907449722290e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.084120750427246094e+00,1.817566752433776855e-01,2.266554161906242371e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.918050765991210938e+00,1.644437015056610107e-01,2.273613587021827698e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.623239517211914062e+00,1.719657182693481445e-01,1.903582364320755005e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.335919380187988281e+00,1.657344698905944824e-01,1.678574644029140472e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.028105258941650391e+00,1.427329182624816895e-01,1.600776240229606628e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.251172542572021484e+00,1.704975664615631104e-01,1.546196918934583664e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.070244073867797852e+00,1.749119162559509277e-01,1.321124937385320663e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.929689645767211914e+00,1.574831008911132812e-01,1.354858651757240295e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.826699733734130859e+00,1.562668383121490479e-01,1.264031417667865753e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.797747135162353516e+00,1.604696661233901978e-01,1.193050667643547058e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.653623819351196289e+00,1.481617838144302368e-01,1.172006037086248398e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.444146156311035156e+00,1.292298734188079834e-01,1.151847373694181442e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.465735435485839844e+00,1.394810378551483154e-01,1.070925034582614899e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.446199417114257812e+00,1.377806067466735840e-01,1.068393513560295105e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.390039682388305664e+00,1.339052170515060425e-01,1.050987467169761658e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.269358158111572266e+00,1.306213736534118652e-01,9.631444700062274933e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.233702898025512695e+00,1.235257312655448914e-01,9.984456934034824371e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.170112609863281250e+00,1.257079541683197021e-01,9.130328893661499023e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.048632144927978516e+00,1.204913705587387085e-01,8.437182754278182983e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.154580831527709961e+00,1.347012221813201904e-01,8.075686171650886536e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.953410387039184570e+00,1.187590658664703369e-01,7.658197078853845596e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.913153886795043945e+00,1.188562512397766113e-01,7.245914544910192490e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.623541831970214844e+00,9.248362481594085693e-02,6.987055763602256775e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.761758327484130859e+00,1.090078800916671753e-01,6.716794334352016449e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.672396898269653320e+00,1.016262322664260864e-01,6.561345886439085007e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.568571329116821289e+00,9.966996312141418457e-02,5.718717351555824280e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.521934986114501953e+00,9.306877851486206055e-02,5.912471562623977661e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.584607601165771484e+00,1.021265387535095215e-01,5.633422173559665680e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.467553853988647461e+00,9.388237446546554565e-02,5.287300329655408859e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.507940530776977539e+00,9.817540645599365234e-02,5.261864513158798218e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.439023733139038086e+00,9.980021417140960693e-02,4.410216119140386581e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.116568565368652344e+00,7.103757560253143311e-02,4.061927553266286850e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.219426393508911133e+00,8.158254623413085938e-02,4.036009311676025391e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.071777462959289551e+00,7.128694653511047363e-02,3.589079715311527252e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.232391119003295898e+00,8.732200413942337036e-02,3.591710701584815979e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.094346284866333008e+00,7.695491611957550049e-02,3.247971180826425552e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.123678565025329590e+00,8.675792813301086426e-02,2.560992725193500519e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.037088036537170410e+00,7.911132276058197021e-02,2.459747949615120888e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.475902318954467773e-01,6.927754729986190796e-02,2.548147225752472878e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.533594012260437012e-01,6.600201129913330078e-02,1.933392719365656376e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.449308872222900391e-01,6.565926969051361084e-02,1.883381512016057968e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.246010780334472656e-01,7.461294531822204590e-02,1.784716267138719559e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.402156472206115723e-01,7.882937788963317871e-02,1.519218785688281059e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.031022906303405762e-01,5.651371181011199951e-02,1.379651366733014584e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.560490369796752930e-01,6.427414715290069580e-02,1.133075682446360588e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.731151580810546875e-01,6.745064258575439453e-02,9.860871359705924988e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.633893251419067383e-01,5.752658843994140625e-02,8.812344167381525040e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.686575412750244141e-01,6.032477319240570068e-02,6.540975300595164299e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.776331663131713867e-01,6.279756128787994385e-02,4.965760163031518459e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.071207523345947266e-01,5.528305470943450928e-02,5.429020384326577187e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.910760164260864258e-01,5.458242446184158325e-02,4.525180847849696875e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.191680431365966797e-01,5.674902349710464478e-02,5.167782073840498924e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.409398674964904785e-01,4.905902221798896790e-02,5.034966161474585533e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.310743451118469238e-01,4.683133959770202637e-02,6.276096100918948650e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.388577580451965332e-01,4.843527823686599731e-02,5.450499593280255795e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.823242425918579102e-01,4.356982558965682983e-02,4.662598366849124432e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.942378401756286621e-01,4.441203922033309937e-02,5.011744797229766846e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.248800516128540039e-01,4.683795571327209473e-02,5.650051753036677837e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.667927920818328857e-01,3.972149640321731567e-02,6.957784644328057766e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.289880633354187012e-01,4.549643397331237793e-02,7.402371848002076149e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.429966211318969727e-01,3.704157471656799316e-02,7.258086698129773140e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.687806367874145508e-01,3.908063843846321106e-02,7.797427824698388577e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.187103211879730225e-01,3.464250639081001282e-02,7.228526519611477852e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.383355379104614258e-01,3.642436861991882324e-02,7.409183308482170105e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.882676959037780762e-01,3.106125816702842712e-02,7.765510817989706993e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975375294685363770e-01,3.165062516927719116e-02,8.103124564513564110e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.262154698371887207e-01,3.384535759687423706e-02,8.776186150498688221e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.670578896999359131e-01,2.771384268999099731e-02,8.991947979666292667e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.010849893093109131e-01,3.143434599041938782e-02,8.674153359606862068e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.699576854705810547e-01,2.913800068199634552e-02,7.857765303924679756e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.586524724960327148e-01,2.810779213905334473e-02,7.757454295642673969e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.553016185760498047e-01,2.767764776945114136e-02,7.852513226680457592e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.638253808021545410e-01,2.849084138870239258e-02,7.891698041930794716e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.412823379039764404e-01,2.631026878952980042e-02,7.817964651621878147e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.179167807102203369e-01,2.384412288665771484e-02,7.947555277496576309e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.228652179241180420e-01,2.497055754065513611e-02,7.315963157452642918e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.951820194721221924e-01,2.261082082986831665e-02,6.907380884513258934e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.182025551795959473e-01,2.586493641138076782e-02,5.955318920314311981e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.194868862628936768e-01,2.613093890249729156e-02,5.817749188281595707e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.451314866542816162e-01,2.883813530206680298e-02,5.675015272572636604e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.145296275615692139e-01,2.564484998583793640e-02,5.808112910017371178e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.045503497123718262e-01,2.495868131518363953e-02,5.496351514011621475e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.689762413501739502e-01,2.142576128244400024e-02,5.471862968988716602e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.919155359268188477e-01,2.426709234714508057e-02,4.924460663460195065e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.813769578933715820e-01,2.322898060083389282e-02,4.908714327029883862e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.652528285980224609e-01,2.191082388162612915e-02,4.614460340235382318e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.721450030803680420e-01,2.240599133074283600e-02,4.808509838767349720e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.469925433397293091e-01,2.003139071166515350e-02,4.667863249778747559e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.772563993930816650e-01,2.307994291186332703e-02,4.645695444196462631e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.365057021379470825e-01,1.873733848333358765e-02,4.913231241516768932e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.577967643737792969e-01,2.155259251594543457e-02,4.227082245051860809e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.638962566852569580e-01,2.181606367230415344e-02,4.573561600409448147e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.547026872634887695e-01,2.120242454111576080e-02,4.267843032721430063e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.440353035926818848e-01,2.015508897602558136e-02,4.248441546224057674e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.633569538593292236e-01,2.258590795099735260e-02,3.749788156710565090e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.251786440610885620e-01,1.875418052077293396e-02,3.763682907447218895e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.069714963436126709e-01,1.700018718838691711e-02,3.696962376125156879e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.159956991672515869e-01,1.764059439301490784e-02,3.958976594731211662e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.475819289684295654e-01,2.138927206397056580e-02,3.368919715285301208e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.431232929229736328e-01,2.049249410629272461e-02,3.819834964815527201e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.103796601295471191e-01,1.713833026587963104e-02,3.899635630659759045e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.906842887401580811e-01,1.522829290479421616e-02,3.840136632788926363e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.157730013132095337e-01,1.766226813197135925e-02,3.915031556971371174e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.669938415288925171e-01,1.298530027270317078e-02,3.714082995429635048e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.167893201112747192e-01,1.774791069328784943e-02,3.931021492462605238e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.179326713085174561e-01,1.835109293460845947e-02,3.442174347583204508e-04,0.000000000000000000e+00,0.000000000000000000e+00
