# total,u2_scaled,g_scaled,u2_mse,u2_mae,total_mae,u2_initial,u2_boundary,total_initial_mse,total_boundary_mse
6.263769418001174927e-02,3.498096764087677002e-02,2.525569200515747070e-01,2.015214704442769289e-06,1.069243415258824825e-03,1.225609797984361649e-03,0.000000000000000000e+00,2.401031740009784698e-02,1.702738927633618005e-06,1.359594534733332694e-06
6.165972724556922913e-02,3.401813283562660217e-02,2.533628046512603760e-01,1.959747351065743715e-06,1.055525150150060654e-03,1.212527509778738022e-03,0.000000000000000000e+00,2.305314317345619202e-02,1.702738927633618005e-06,1.304106604038679507e-06
6.064830720424652100e-02,3.299980983138084412e-02,2.550140917301177979e-01,1.901082669064635411e-06,1.040843781083822250e-03,1.198270241729915142e-03,0.000000000000000000e+00,2.147087827324867249e-02,1.702738927633618005e-06,1.212228880831389688e-06
5.982989817857742310e-02,3.215039148926734924e-02,2.570778429508209229e-01,1.852148557190957945e-06,1.028088387101888657e-03,1.185724977403879166e-03,0.000000000000000000e+00,1.971720159053802490e-02,1.702738927633618005e-06,1.110187895392300561e-06
5.928710103034973145e-02,3.155568614602088928e-02,2.590833306312561035e-01,1.817888232835684903e-06,1.018629758618772030e-03,1.176302437670528889e-03,0.000000000000000000e+00,1.823081634938716888e-02,1.702738927633618005e-06,1.023360141516604926e-06
5.896145477890968323e-02,3.118293546140193939e-02,2.604738771915435791e-01,1.796414721866312902e-06,1.012414111755788326e-03,1.169914496131241322e-03,0.000000000000000000e+00,1.731130108237266541e-02,1.702738927633618005e-06,9.691189006844069809e-07
5.870768055319786072e-02,3.092886507511138916e-02,2.607384622097015381e-01,1.781777768883330282e-06,1.008356804959475994e-03,1.165416324511170387e-03,0.000000000000000000e+00,1.704968139529228210e-02,1.702738927633618005e-06,9.528238251732545905e-07
5.840634182095527649e-02,3.070494718849658966e-02,2.596938908100128174e-01,1.768878291841247119e-06,1.005461788736283779e-03,1.161856926046311855e-03,0.000000000000000000e+00,1.732001639902591705e-02,1.702738927633618005e-06,9.673274234955897555e-07
5.800257995724678040e-02,3.048335388302803040e-02,2.573425471782684326e-01,1.756112396833486855e-06,1.003122655674815178e-03,1.158678787760436535e-03,0.000000000000000000e+00,1.784968748688697815e-02,1.702738927633618005e-06,9.970165137929143384e-07
5.752732977271080017e-02,3.029598854482173920e-02,2.539710104465484619e-01,1.745318627399683464e-06,1.001307158730924129e-03,1.156080747023224831e-03,0.000000000000000000e+00,1.834239810705184937e-02,1.702738927633618005e-06,1.024873313326679636e-06
5.704942718148231506e-02,3.019099496304988861e-02,2.500158846378326416e-01,1.739270146572380327e-06,1.000131946057081223e-03,1.154302852228283882e-03,0.000000000000000000e+00,1.856844872236251831e-02,1.702738927633618005e-06,1.037696620187489316e-06
5.662259832024574280e-02,3.018037602305412292e-02,2.459699958562850952e-01,1.738658284011762589e-06,9.996842127293348312e-04,1.153445336967706680e-03,0.000000000000000000e+00,1.845221966505050659e-02,1.702738927633618005e-06,1.031114720717596356e-06
5.624056980013847351e-02,3.021976165473461151e-02,2.421572655439376831e-01,1.740927245919010602e-06,9.995098225772380829e-04,1.153027056716382504e-03,0.000000000000000000e+00,1.805081591010093689e-02,1.702738927633618005e-06,1.008379967970540747e-06
5.586183071136474609e-02,3.022598847746849060e-02,2.388418018817901611e-01,1.741285927892022301e-06,9.986489312723278999e-04,1.152171986177563667e-03,0.000000000000000000e+00,1.751660928130149841e-02,1.702738927633618005e-06,9.782072538655484095e-07
5.543996766209602356e-02,3.012523055076599121e-02,2.361281961202621460e-01,1.735481419018469751e-06,9.962760377675294876e-04,1.149952295236289501e-03,0.000000000000000000e+00,1.701917871832847595e-02,1.702738927633618005e-06,9.502931561655714177e-07
5.494925752282142639e-02,2.987261675298213959e-02,2.340811342000961304e-01,1.720928707982238848e-06,9.918448049575090408e-04,1.145838061347603798e-03,0.000000000000000000e+00,1.668529026210308075e-02,1.702738927633618005e-06,9.318633829025202431e-07
5.441474169492721558e-02,2.949409186840057373e-02,2.326391041278839111e-01,1.699122208265180234e-06,9.856887627393007278e-04,1.140064792707562447e-03,0.000000000000000000e+00,1.656741648912429810e-02,1.702738927633618005e-06,9.258696991309989244e-07
5.388512834906578064e-02,2.905249223113059998e-02,2.316848933696746826e-01,1.673681936154025607e-06,9.786579757928848267e-04,1.133573474362492561e-03,0.000000000000000000e+00,1.664145104587078094e-02,1.702738927633618005e-06,9.308605513069778681e-07
5.340667441487312317e-02,2.861974760890007019e-02,2.310409843921661377e-01,1.648752231631078757e-06,9.716593776829540730e-04,1.127120340242981911e-03,0.000000000000000000e+00,1.682829111814498901e-02,1.702738927633618005e-06,9.422236644240911119e-07
5.298990756273269653e-02,2.824004925787448883e-02,2.304722815752029419e-01,1.626878201932413504e-06,9.652730077505111694e-04,1.121328445151448250e-03,0.000000000000000000e+00,1.702627725899219513e-02,1.702738927633618005e-06,9.540667633700650185e-07
5.260644108057022095e-02,2.792102657258510590e-02,2.297036200761795044e-01,1.608499474059499335e-06,9.597000316716730595e-04,1.116437488235533237e-03,0.000000000000000000e+00,1.715052686631679535e-02,1.702738927633618005e-06,9.614807368052424863e-07
5.219729989767074585e-02,2.763620577752590179e-02,2.284585088491439819e-01,1.592091393831651658e-06,9.547881199978291988e-04,1.112092984840273857e-03,0.000000000000000000e+00,1.715242117643356323e-02,1.702738927633618005e-06,9.616612715035444126e-07
5.171959847211837769e-02,2.735569328069686890e-02,2.266062796115875244e-01,1.575931378283712547e-06,9.501063032075762749e-04,1.107999123632907867e-03,0.000000000000000000e+00,1.703277789056301117e-02,1.702738927633618005e-06,9.546681667416123673e-07
5.115921795368194580e-02,2.706588804721832275e-02,2.241059392690658569e-01,1.559236125103780068e-06,9.454291430301964283e-04,1.103686634451150894e-03,0.000000000000000000e+00,1.682734116911888123e-02,1.702738927633618005e-06,9.425831422049668618e-07
5.054428055882453918e-02,2.677908912301063538e-02,2.210520803928375244e-01,1.542713789604022168e-06,9.406585013493895531e-04,1.099148765206336975e-03,0.000000000000000000e+00,1.659984327852725983e-02,1.702738927633618005e-06,9.291209153161616996e-07
4.992316663265228271e-02,2.651543170213699341e-02,2.176715731620788574e-01,1.527524887023901101e-06,9.360826225019991398e-04,1.094603678211569786e-03,0.000000000000000000e+00,1.640577986836433411e-02,1.702738927633618005e-06,9.175174682241049595e-07
4.932809621095657349e-02,2.628358639776706696e-02,2.141624242067337036e-01,1.514168502581014764e-06,9.315745555795729160e-04,1.090097939595580101e-03,0.000000000000000000e+00,1.628262922167778015e-02,1.702738927633618005e-06,9.099794624489732087e-07
4.875988140702247620e-02,2.606262639164924622e-02,2.107348442077636719e-01,1.501439214735000860e-06,9.272902389056980610e-04,1.085597323253750801e-03,0.000000000000000000e+00,1.623769104480743408e-02,1.702738927633618005e-06,9.069718203136289958e-07
4.818972200155258179e-02,2.581697888672351837e-02,2.074763029813766479e-01,1.487287818235927261e-06,9.226886904798448086e-04,1.080787507817149162e-03,0.000000000000000000e+00,1.625114865601062775e-02,1.702738927633618005e-06,9.073891078514861874e-07
4.758391901850700378e-02,2.551361173391342163e-02,2.044150531291961670e-01,1.469811081733496394e-06,9.174885926768183708e-04,1.075535314157605171e-03,0.000000000000000000e+00,1.628801971673965454e-02,1.702738927633618005e-06,9.092460686588310637e-07
4.691282287240028381e-02,2.512520924210548401e-02,2.015667259693145752e-01,1.447435579393641092e-06,9.112512343563139439e-04,1.069244230166077614e-03,0.000000000000000000e+00,1.630944386124610901e-02,1.702738927633618005e-06,9.103227966988924891e-07
4.617116600275039673e-02,2.465810440480709076e-02,1.988433897495269775e-01,1.420526359652285464e-06,9.039775468409061432e-04,1.061961520463228226e-03,0.000000000000000000e+00,1.628723368048667908e-02,1.702738927633618005e-06,9.090076673601288348e-07
4.537763819098472595e-02,2.414780296385288239e-02,1.960857808589935303e-01,1.391128307659528218e-06,8.958765538409352303e-04,1.054036663845181465e-03,0.000000000000000000e+00,1.621257886290550232e-02,1.702738927633618005e-06,9.047861340150120668e-07
4.454494640231132507e-02,2.361688576638698578e-02,1.931872665882110596e-01,1.360542682959930971e-06,8.872780017554759979e-04,1.045563491061329842e-03,0.000000000000000000e+00,1.609333232045173645e-02,1.702738927633618005e-06,8.981025416687771212e-07
4.367942363023757935e-02,2.309075184166431427e-02,1.899356842041015625e-01,1.330232748841808643e-06,8.784938836470246315e-04,1.037021982483565807e-03,0.000000000000000000e+00,1.595101319253444672e-02,1.702738927633618005e-06,8.901726005206000991e-07
4.276912659406661987e-02,2.256831526756286621e-02,1.861989796161651611e-01,1.300135750170738902e-06,8.694724529050290585e-04,1.028228900395333767e-03,0.000000000000000000e+00,1.580912247300148010e-02,1.702738927633618005e-06,8.823276402836199850e-07
4.180178791284561157e-02,2.204377576708793640e-02,1.818931698799133301e-01,1.269917788704333361e-06,8.602679008617997169e-04,1.019214512780308723e-03,0.000000000000000000e+00,1.568698696792125702e-02,1.702738927633618005e-06,8.756492206885013729e-07
4.076801612973213196e-02,2.150932885706424713e-02,1.769984513521194458e-01,1.239128778252052143e-06,8.506380836479365826e-04,1.009829342365264893e-03,0.000000000000000000e+00,1.558842882513999939e-02,1.702738927633618005e-06,8.703218554728664458e-07
3.967203944921493530e-02,2.096055634319782257e-02,1.716107279062271118e-01,1.207514628731587436e-06,8.404615218751132488e-04,9.999724570661783218e-04,0.000000000000000000e+00,1.550410408526659012e-02,1.702738927633618005e-06,8.657881380713661201e-07
3.851649537682533264e-02,2.039587125182151794e-02,1.657919436693191528e-01,1.174983594864897896e-06,8.296871674247086048e-04,9.895341936498880386e-04,0.000000000000000000e+00,1.541433390229940414e-02,1.702738927633618005e-06,8.608843700130819343e-07
3.730092942714691162e-02,1.979574002325534821e-02,1.597551852464675903e-01,1.140410745392728131e-06,8.177899289876222610e-04,9.779991814866662025e-04,0.000000000000000000e+00,1.529672741889953613e-02,1.702738927633618005e-06,8.543026410734455567e-07
3.600456938147544861e-02,1.913174055516719818e-02,1.535909771919250488e-01,1.102158648791373707e-06,8.041714318096637726e-04,9.648664272390305996e-04,0.000000000000000000e+00,1.513730827718973160e-02,1.702738927633618005e-06,8.452367410427541472e-07
3.461347147822380066e-02,1.838468946516513824e-02,1.473583132028579712e-01,1.059121814250829630e-06,7.884803926572203636e-04,9.497870923951268196e-04,0.000000000000000000e+00,1.492952182888984680e-02,1.702738927633618005e-06,8.333054211107082665e-07
3.312195092439651489e-02,1.754496246576309204e-02,1.410878449678421021e-01,1.010746018437203020e-06,7.705264724791049957e-04,9.325502323918044567e-04,0.000000000000000000e+00,1.468204241245985031e-02,1.702738927633618005e-06,8.190232279048359487e-07
3.153705969452857971e-02,1.662747189402580261e-02,1.346884667873382568e-01,9.578903927831561305e-07,7.505008252337574959e-04,9.134038118645548820e-04,0.000000000000000000e+00,1.440739817917346954e-02,1.702738927633618005e-06,8.031345259951194748e-07
2.988123893737792969e-02,1.565981283783912659e-02,1.280961483716964722e-01,9.021446203405503184e-07,7.289661443792283535e-04,8.927442249841988087e-04,0.000000000000000000e+00,1.411811076104640961e-02,1.702738927633618005e-06,7.863937980800983496e-07
2.817030064761638641e-02,1.466747559607028961e-02,1.212120875716209412e-01,8.449771371488168370e-07,7.062060176394879818e-04,8.710515103302896023e-04,0.000000000000000000e+00,1.381615549325942993e-02,1.702738927633618005e-06,7.689500307606067508e-07
2.641280181705951691e-02,1.366474106907844543e-02,1.139906197786331177e-01,7.872106948525470216e-07,6.823479197919368744e-04,8.481597178615629673e-04,0.000000000000000000e+00,1.348999142646789551e-02,1.702738927633618005e-06,7.501760137529345229e-07
2.462331950664520264e-02,1.266284473240375519e-02,1.064801737666130066e-01,7.294925694623088930e-07,6.570325349457561970e-04,8.238642476499080658e-04,0.000000000000000000e+00,1.312456838786602020e-02,1.702738927633618005e-06,7.292276222869986668e-07
2.282854355871677399e-02,1.166451349854469299e-02,9.893108904361724854e-02,6.719797625009960029e-07,6.301876856014132500e-04,7.979567744769155979e-04,0.000000000000000000e+00,1.270922087132930756e-02,1.702738927633618005e-06,7.054973139020148665e-07
2.106599695980548859e-02,1.067980471998453140e-02,9.161741286516189575e-02,6.152517357804754283e-07,6.020734435878694057e-04,7.707705954089760780e-04,0.000000000000000000e+00,1.224451325833797455e-02,1.702738927633618005e-06,6.790057796024484560e-07
1.935309916734695435e-02,9.698561392724514008e-03,8.480644971132278442e-02,5.587235136772505939e-07,5.730288103222846985e-04,7.427102536894381046e-04,0.000000000000000000e+00,1.173893921077251434e-02,1.702738927633618005e-06,6.502206133518484421e-07
1.770783215761184692e-02,8.720981888473033905e-03,7.866417616605758667e-02,5.024062375014182180e-07,5.438339430838823318e-04,7.145867566578090191e-04,0.000000000000000000e+00,1.120432559400796890e-02,1.702738927633618005e-06,6.197976745170308277e-07
1.616609469056129456e-02,7.777298800647258759e-03,7.324121147394180298e-02,4.480416464502923191e-07,5.162724992260336876e-04,6.879142601974308491e-04,0.000000000000000000e+00,1.064674183726310730e-02,1.702738927633618005e-06,5.880753519704740029e-07
1.478398591279983521e-02,6.925323978066444397e-03,6.852361559867858887e-02,3.989602817000559298e-07,4.914913442917168140e-04,6.637165788561105728e-04,0.000000000000000000e+00,1.006299350410699844e-02,1.702738927633618005e-06,5.548852186620933935e-07
1.358324196189641953e-02,6.188924424350261688e-03,6.449900567531585693e-02,3.565371571312425658e-07,4.682440776377916336e-04,6.407432956621050835e-04,0.000000000000000000e+00,9.444165974855422974e-03,1.702738927633618005e-06,5.197492782826884650e-07
