# total,u2_scaled,g_scaled,u2_mse,u2_mae,total_mae,u2_initial,u2_boundary,total_initial_mse,total_boundary_mse
3.426731824874877930e-01,2.357746064662933350e-01,6.187054514884948730e-01,2.083191089332103729e-02,1.127885431051254272e-01,1.132974773645401001e-01,0.000000000000000000e+00,4.502803981304168701e-01,2.072241477435454726e-04,3.910967335104942322e-02
2.468803524971008301e-01,1.737971156835556030e-01,5.282428264617919922e-01,1.535587664693593979e-02,9.698854386806488037e-02,9.755036234855651855e-02,0.000000000000000000e+00,2.025895118713378906e-01,2.072241477435454726e-04,1.748546585440635681e-02
1.385652124881744385e-01,8.970031887292861938e-02,3.892190456390380859e-01,7.925488986074924469e-03,7.118840515613555908e-02,7.173651456832885742e-02,0.000000000000000000e+00,9.943000972270965576e-02,2.072241477435454726e-04,8.616012521088123322e-03
8.114141970872879028e-02,4.220691323280334473e-02,2.883329689502716064e-01,3.729199990630149841e-03,5.120105296373367310e-02,5.161704868078231812e-02,0.000000000000000000e+00,1.010120511054992676e-01,2.072241477435454726e-04,8.915733546018600464e-03
6.996744126081466675e-02,3.391777351498603821e-02,2.390839308500289917e-01,2.996810944750905037e-03,4.656103625893592834e-02,4.666179791092872620e-02,0.000000000000000000e+00,1.214126944541931152e-01,2.072241477435454726e-04,1.079322397708892822e-02
8.154607564210891724e-02,4.640201106667518616e-02,2.243024706840515137e-01,4.099857993423938751e-03,5.592230707406997681e-02,5.569801479578018188e-02,0.000000000000000000e+00,1.271382272243499756e-01,2.072241477435454726e-04,1.131124142557382584e-02
9.842564910650253296e-02,6.391010433435440063e-02,2.260881811380386353e-01,5.646789912134408951e-03,6.720582395792007446e-02,6.680285185575485229e-02,0.000000000000000000e+00,1.190673112869262695e-01,2.072241477435454726e-04,1.057013310492038727e-02
1.124094277620315552e-01,7.828690111637115479e-02,2.334642708301544189e-01,6.917053367942571640e-03,7.510925829410552979e-02,7.464021444320678711e-02,0.000000000000000000e+00,1.077610477805137634e-01,2.072241477435454726e-04,9.523794986307621002e-03
1.203695833683013916e-01,8.622868359088897705e-02,2.406484931707382202e-01,7.618750911206007004e-03,7.879158854484558105e-02,7.830258458852767944e-02,0.000000000000000000e+00,1.007604897022247314e-01,2.072241477435454726e-04,8.859444409608840942e-03
1.210903078317642212e-01,8.679159730672836304e-02,2.445919960737228394e-01,7.668487727642059326e-03,7.831308990716934204e-02,7.783777266740798950e-02,0.000000000000000000e+00,9.839515388011932373e-02,2.072241477435454726e-04,8.624834008514881134e-03
1.149443686008453369e-01,8.070493489503860474e-02,2.443504184484481812e-01,7.130700163543224335e-03,7.465082406997680664e-02,7.422794401645660400e-02,0.000000000000000000e+00,9.804388880729675293e-02,2.072241477435454726e-04,8.598248474299907684e-03
1.044021695852279663e-01,7.027281075716018677e-02,2.409620434045791626e-01,6.208966951817274094e-03,6.914395838975906372e-02,6.879271566867828369e-02,0.000000000000000000e+00,1.003315672278404236e-01,2.072241477435454726e-04,8.833257481455802917e-03
9.304197877645492554e-02,5.852934718132019043e-02,2.364141345024108887e-01,5.171371158212423325e-03,6.305040419101715088e-02,6.276924908161163330e-02,0.000000000000000000e+00,1.087121888995170593e-01,2.072241477435454726e-04,9.625623933970928192e-03
8.368631452322006226e-02,4.797574505209922791e-02,2.323340922594070435e-01,4.238906316459178925e-03,5.724548920989036560e-02,5.702771991491317749e-02,0.000000000000000000e+00,1.247715950012207031e-01,2.072241477435454726e-04,1.110333483666181564e-02
7.727103680372238159e-02,3.981182351708412170e-02,2.291847467422485352e-01,3.517581149935722351e-03,5.220060050487518311e-02,5.204063653945922852e-02,0.000000000000000000e+00,1.454073786735534668e-01,2.072241477435454726e-04,1.298076938837766647e-02
7.299423217773437500e-02,3.397049754858016968e-02,2.264470010995864868e-01,3.001469187438488007e-03,4.792062565684318542e-02,4.781084135174751282e-02,0.000000000000000000e+00,1.637903749942779541e-01,2.072241477435454726e-04,1.464531384408473969e-02
6.927591562271118164e-02,2.970796264708042145e-02,2.232692986726760864e-01,2.624852582812309265e-03,4.420021921396255493e-02,4.413144662976264954e-02,0.000000000000000000e+00,1.724102497100830078e-01,2.072241477435454726e-04,1.542670186609029770e-02
6.481736153364181519e-02,2.628467604517936707e-02,2.191440016031265259e-01,2.322387881577014923e-03,4.079845547676086426e-02,4.075701534748077393e-02,0.000000000000000000e+00,1.661828458309173584e-01,2.072241477435454726e-04,1.487120427191257477e-02
5.928297713398933411e-02,2.339783869683742523e-02,2.142191231250762939e-01,2.067320514470338821e-03,3.769388049840927124e-02,3.766561299562454224e-02,0.000000000000000000e+00,1.446322798728942871e-01,2.072241477435454726e-04,1.293370686471462250e-02
5.352809652686119080e-02,2.122107148170471191e-02,2.091565281152725220e-01,1.874991692602634430e-03,3.532870858907699585e-02,3.529334440827369690e-02,0.000000000000000000e+00,1.139137074351310730e-01,2.072241477435454726e-04,1.015763450413942337e-02
4.935913160443305969e-02,2.021927759051322937e-02,2.047621309757232666e-01,1.786478096619248390e-03,3.427533432841300964e-02,3.422308340668678284e-02,0.000000000000000000e+00,8.663643896579742432e-02,2.072241477435454726e-04,7.662357762455940247e-03
4.832892492413520813e-02,2.066368795931339264e-02,2.013078629970550537e-01,1.825744169764220715e-03,3.454760462045669556e-02,3.450787439942359924e-02,0.000000000000000000e+00,7.534448802471160889e-02,2.072241477435454726e-04,6.571982055902481079e-03
4.979385435581207275e-02,2.206098847091197968e-02,1.982495486736297607e-01,1.949202851392328739e-03,3.558268770575523376e-02,3.561029210686683655e-02,0.000000000000000000e+00,7.907912135124206543e-02,2.072241477435454726e-04,6.830195430666208267e-03
5.088536813855171204e-02,2.333261631429195404e-02,1.946238130331039429e-01,2.061557956039905548e-03,3.668930754065513611e-02,3.674856200814247131e-02,0.000000000000000000e+00,8.090369403362274170e-02,2.072241477435454726e-04,6.969487294554710388e-03
5.040943622589111328e-02,2.411878108978271484e-02,1.906241178512573242e-01,2.131019486114382744e-03,3.748436644673347473e-02,3.755888715386390686e-02,0.000000000000000000e+00,7.228238880634307861e-02,2.072241477435454726e-04,6.240930408239364624e-03
4.996234178543090820e-02,2.483304403722286224e-02,1.873683631420135498e-01,2.194128232076764107e-03,3.809475153684616089e-02,3.820930048823356628e-02,0.000000000000000000e+00,6.392459571361541748e-02,2.072241477435454726e-04,5.566561594605445862e-03
5.009737983345985413e-02,2.525348402559757233e-02,1.853151619434356689e-01,2.231276361271739006e-03,3.853323683142662048e-02,3.872752562165260315e-02,0.000000000000000000e+00,6.312382221221923828e-02,2.072241477435454726e-04,5.553223192691802979e-03
4.916583001613616943e-02,2.447882667183876038e-02,1.839150190353393555e-01,2.162831136956810951e-03,3.829708695411682129e-02,3.855567425489425659e-02,0.000000000000000000e+00,6.295502185821533203e-02,2.072241477435454726e-04,5.560234189033508301e-03
4.648796468973159790e-02,2.238806337118148804e-02,1.828005760908126831e-01,1.978101441636681557e-03,3.680046275258064270e-02,3.707414492964744568e-02,0.000000000000000000e+00,5.819843336939811707e-02,2.072241477435454726e-04,5.117912776768207550e-03
4.381368681788444519e-02,2.008966170251369476e-02,1.823194622993469238e-01,1.775025972165167332e-03,3.515053540468215942e-02,3.539546206593513489e-02,0.000000000000000000e+00,5.492080748081207275e-02,2.072241477435454726e-04,4.775301553308963776e-03
4.277362674474716187e-02,1.870758645236492157e-02,1.825483143329620361e-01,1.652912469580769539e-03,3.416757285594940186e-02,3.438296914100646973e-02,0.000000000000000000e+00,5.811207741498947144e-02,2.072241477435454726e-04,5.004823207855224609e-03
4.220291599631309509e-02,1.804370619356632233e-02,1.823604851961135864e-01,1.594255096279084682e-03,3.352547064423561096e-02,3.372696042060852051e-02,0.000000000000000000e+00,5.923162400722503662e-02,2.072241477435454726e-04,5.088258534669876099e-03
4.068349301815032959e-02,1.737897656857967377e-02,1.807220280170440674e-01,1.535522751510143280e-03,3.273976221680641174e-02,3.295588120818138123e-02,0.000000000000000000e+00,5.232311040163040161e-02,2.072241477435454726e-04,4.512503743171691895e-03
3.929598629474639893e-02,1.679414696991443634e-02,1.779290884733200073e-01,1.483850064687430859e-03,3.201485052704811096e-02,3.227047622203826904e-02,0.000000000000000000e+00,4.708931222558021545e-02,2.072241477435454726e-04,4.112875089049339294e-03
3.876784816384315491e-02,1.644852198660373688e-02,1.746777743101119995e-01,1.453312230296432972e-03,3.165639936923980713e-02,3.198738023638725281e-02,0.000000000000000000e+00,4.851546883583068848e-02,2.072241477435454726e-04,4.292302299290895462e-03
3.795251622796058655e-02,1.598565094172954559e-02,1.711637973785400391e-01,1.412415062077343464e-03,3.118598274886608124e-02,3.151032701134681702e-02,0.000000000000000000e+00,4.850484430789947510e-02,2.072241477435454726e-04,4.307673312723636627e-03
3.636260330677032471e-02,1.528600882738828659e-02,1.675147116184234619e-01,1.350598176941275597e-03,3.018222190439701080e-02,3.045127168297767639e-02,0.000000000000000000e+00,4.325122386217117310e-02,2.072241477435454726e-04,3.817659337073564529e-03
3.515663370490074158e-02,1.477654464542865753e-02,1.639781296253204346e-01,1.305584330111742020e-03,2.945597656071186066e-02,2.957992255687713623e-02,0.000000000000000000e+00,3.982275724411010742e-02,2.072241477435454726e-04,3.464522305876016617e-03
3.486078977584838867e-02,1.466657314449548721e-02,1.605646163225173950e-01,1.295867958106100559e-03,2.944844216108322144e-02,2.946381643414497375e-02,0.000000000000000000e+00,4.137754067778587341e-02,2.072241477435454726e-04,3.561018500477075577e-03
3.430556505918502808e-02,1.459991186857223511e-02,1.569765955209732056e-01,1.289977924898266792e-03,2.942728996276855469e-02,2.939801104366779327e-02,0.000000000000000000e+00,4.007994383573532104e-02,2.072241477435454726e-04,3.445887006819248199e-03
3.337767347693443298e-02,1.453666761517524719e-02,1.535099297761917114e-01,1.284389989450573921e-03,2.924574539065361023e-02,2.922829985618591309e-02,0.000000000000000000e+00,3.490010648965835571e-02,2.072241477435454726e-04,3.027226310223340988e-03
3.299042955040931702e-02,1.465032529085874557e-02,1.506679505109786987e-01,1.294432324357330799e-03,2.926058322191238403e-02,2.929239347577095032e-02,0.000000000000000000e+00,3.273309022188186646e-02,2.072241477435454726e-04,2.882203552871942520e-03
3.254031389951705933e-02,1.451248675584793091e-02,1.483216136693954468e-01,1.282253535464406013e-03,2.911671623587608337e-02,2.915812656283378601e-02,0.000000000000000000e+00,3.195667639374732971e-02,2.072241477435454726e-04,2.833671867847442627e-03
3.143450245261192322e-02,1.388462167233228683e-02,1.461693793535232544e-01,1.226778374984860420e-03,2.849829569458961487e-02,2.848706021904945374e-02,0.000000000000000000e+00,2.932941913604736328e-02,2.072241477435454726e-04,2.585588023066520691e-03
3.050492145121097565e-02,1.323686446994543076e-02,1.443469971418380737e-01,1.169545692391693592e-03,2.808265388011932373e-02,2.798167243599891663e-02,0.000000000000000000e+00,2.833357825875282288e-02,2.072241477435454726e-04,2.463608514517545700e-03
2.992021478712558746e-02,1.279354933649301529e-02,1.427682191133499146e-01,1.130376476794481277e-03,2.784482575953006744e-02,2.770556882023811340e-02,0.000000000000000000e+00,2.849842607975006104e-02,2.072241477435454726e-04,2.462533768266439438e-03
2.893158793449401855e-02,1.226550247520208359e-02,1.410664916038513184e-01,1.083720824681222439e-03,2.718993090093135834e-02,2.708550728857517242e-02,0.000000000000000000e+00,2.559436671435832977e-02,2.072241477435454726e-04,2.230684272944927216e-03
2.811720035970211029e-02,1.177922450006008148e-02,1.393242776393890381e-01,1.040755771100521088e-03,2.644902281463146210e-02,2.642835304141044617e-02,0.000000000000000000e+00,2.405548468232154846e-02,2.072241477435454726e-04,2.141846809536218643e-03
2.767031639814376831e-02,1.142752636224031448e-02,1.376003772020339966e-01,1.009681262075901031e-03,2.603310160338878632e-02,2.607517875730991364e-02,0.000000000000000000e+00,2.482753992080688477e-02,2.072241477435454726e-04,2.241287846118211746e-03
2.688965760171413422e-02,1.103018969297409058e-02,1.356649547815322876e-01,9.745744755491614342e-04,2.566904760897159576e-02,2.570085600018501282e-02,0.000000000000000000e+00,2.292972803115844727e-02,2.072241477435454726e-04,2.068291418254375458e-03
2.616723999381065369e-02,1.072722859680652618e-02,1.335581392049789429e-01,9.478062856942415237e-04,2.552322484552860260e-02,2.552249096333980560e-02,0.000000000000000000e+00,2.084197662770748138e-02,2.072241477435454726e-04,1.854661968536674976e-03
2.569115348160266876e-02,1.048084441572427750e-02,1.312854737043380737e-01,9.260369115509092808e-04,2.540582977235317230e-02,2.539976686239242554e-02,0.000000000000000000e+00,2.081761509180068970e-02,2.072241477435454726e-04,1.836724812164902687e-03
2.490776963531970978e-02,1.004878897219896317e-02,1.288067102432250977e-01,8.878625812940299511e-04,2.486928738653659821e-02,2.489784732460975647e-02,0.000000000000000000e+00,1.978309266269207001e-02,2.072241477435454726e-04,1.766339410096406937e-03
2.437683753669261932e-02,9.739700704813003540e-03,1.264459788799285889e-01,8.605530601926147938e-04,2.437467686831951141e-02,2.444577217102050781e-02,0.000000000000000000e+00,1.992538943886756897e-02,2.072241477435454726e-04,1.814523013308644295e-03
2.396836318075656891e-02,9.547105990350246429e-03,1.241584271192550659e-01,8.435363997705280781e-04,2.411448769271373749e-02,2.419953979551792145e-02,0.000000000000000000e+00,2.005414664745330811e-02,2.072241477435454726e-04,1.837048912420868874e-03
2.339776419103145599e-02,9.297466836869716644e-03,1.218082532286643982e-01,8.214793633669614792e-04,2.396604046225547791e-02,2.404823340475559235e-02,0.000000000000000000e+00,1.919473335146903992e-02,2.072241477435454726e-04,1.739756902679800987e-03
2.310365065932273865e-02,9.121960029006004333e-03,1.196001917123794556e-01,8.059724932536482811e-04,2.391258627176284790e-02,2.399897761642932892e-02,0.000000000000000000e+00,2.021669596433639526e-02,2.072241477435454726e-04,1.808752422221004963e-03
2.260105684399604797e-02,8.857635781168937683e-03,1.175510585308074951e-01,7.826181245036423206e-04,2.358056418597698212e-02,2.368533425033092499e-02,0.000000000000000000e+00,1.988313905894756317e-02,2.072241477435454726e-04,1.793454051949083805e-03
2.213826403021812439e-02,8.589977398514747620e-03,1.156705692410469055e-01,7.589691667817533016e-04,2.314866520464420319e-02,2.327598258852958679e-02,0.000000000000000000e+00,1.981228217482566833e-02,2.072241477435454726e-04,1.821930520236492157e-03
2.172250673174858093e-02,8.309505879878997803e-03,1.137250736355781555e-01,7.341880118474364281e-04,2.282635681331157684e-02,2.296904101967811584e-02,0.000000000000000000e+00,2.040494605898857117e-02,2.072241477435454726e-04,1.887812744826078415e-03
2.116971835494041443e-02,7.992594502866268158e-03,1.115984767675399780e-01,7.061872165650129318e-04,2.262273803353309631e-02,2.277454175055027008e-02,0.000000000000000000e+00,2.017275989055633545e-02,2.072241477435454726e-04,1.851245528087019920e-03
2.080878056585788727e-02,7.784542627632617950e-03,1.095219850540161133e-01,6.878047133795917034e-04,2.249092422425746918e-02,2.264915592968463898e-02,0.000000000000000000e+00,2.072037756443023682e-02,2.072241477435454726e-04,1.888200175017118454e-03
2.029017545282840729e-02,7.479405496269464493e-03,1.074468046426773071e-01,6.608442636206746101e-04,2.208057045936584473e-02,2.225145138800144196e-02,0.000000000000000000e+00,2.066088840365409851e-02,2.072241477435454726e-04,1.902904361486434937e-03
1.989708468317985535e-02,7.192577701061964035e-03,1.053536385297775269e-01,6.355015211738646030e-04,2.162556722760200500e-02,2.180683240294456482e-02,0.000000000000000000e+00,2.169143222272396088e-02,2.072241477435454726e-04,2.021312480792403221e-03
1.942975446581840515e-02,6.949432659894227982e-03,1.030466780066490173e-01,6.140184123069047928e-04,2.133340947329998016e-02,2.151701040565967560e-02,0.000000000000000000e+00,2.175653725862503052e-02,2.072241477435454726e-04,2.027807524427771568e-03
1.895975880324840546e-02,6.774873007088899612e-03,1.005931273102760315e-01,5.985951866023242474e-04,2.119132690131664276e-02,2.137055620551109314e-02,0.000000000000000000e+00,2.125572599470615387e-02,2.072241477435454726e-04,1.964961644262075424e-03
1.851725950837135315e-02,6.559018045663833618e-03,9.816780686378479004e-02,5.795232136733829975e-04,2.089825458824634552e-02,2.107353322207927704e-02,0.000000000000000000e+00,2.141460031270980835e-02,2.072241477435454726e-04,1.976490952074527740e-03
1.801384799182415009e-02,6.254142150282859802e-03,9.581846743822097778e-02,5.525859305635094643e-04,2.037299610674381256e-02,2.054953575134277344e-02,0.000000000000000000e+00,2.177859470248222351e-02,2.072241477435454726e-04,2.028557239100337029e-03
1.760153099894523621e-02,6.030844990164041519e-03,9.349197894334793091e-02,5.328565021045506001e-04,1.997089944779872894e-02,2.014431171119213104e-02,0.000000000000000000e+00,2.221487089991569519e-02,2.072241477435454726e-04,2.076765988022089005e-03
1.711452007293701172e-02,5.840016528964042664e-03,9.104864299297332764e-02,5.159957800060510635e-04,1.971790008246898651e-02,1.988242007791996002e-02,0.000000000000000000e+00,2.169638127088546753e-02,2.072241477435454726e-04,2.017103601247072220e-03
1.671163178980350494e-02,5.670230370014905930e-03,8.868860453367233276e-02,5.009942105971276760e-04,1.946277357637882233e-02,1.961865834891796112e-02,0.000000000000000000e+00,2.172541618347167969e-02,2.072241477435454726e-04,2.008006675168871880e-03
1.622629724442958832e-02,5.414375104010105133e-03,8.649451285600662231e-02,4.783881595358252525e-04,1.898968964815139771e-02,1.914269477128982544e-02,0.000000000000000000e+00,2.162469737231731415e-02,2.072241477435454726e-04,2.010805532336235046e-03
1.579793542623519897e-02,5.168691743165254593e-03,8.439857512712478638e-02,4.566807474475353956e-04,1.850252225995063782e-02,1.865334063768386841e-02,0.000000000000000000e+00,2.189387381076812744e-02,2.072241477435454726e-04,2.049144124612212181e-03
1.531276386231184006e-02,4.936815239489078522e-03,8.218426257371902466e-02,4.361932515166699886e-04,1.811852306127548218e-02,1.826697215437889099e-02,0.000000000000000000e+00,2.157522365450859070e-02,2.072241477435454726e-04,2.016027225181460381e-03
1.487304084002971649e-02,4.746429622173309326e-03,7.997655123472213745e-02,4.193716740701347589e-04,1.780649647116661072e-02,1.795289292931556702e-02,0.000000000000000000e+00,2.128955349326133728e-02,2.072241477435454726e-04,1.979704946279525757e-03
1.440261304378509521e-02,4.493305925279855728e-03,7.792383432388305664e-02,3.970068937633186579e-04,1.730814203619956970e-02,1.745653338730335236e-02,0.000000000000000000e+00,2.116923779249191284e-02,2.072241477435454726e-04,1.975922845304012299e-03
1.396269444376230240e-02,4.221195355057716370e-03,7.598029077053070068e-02,3.729645104613155127e-04,1.671264320611953735e-02,1.686375588178634644e-02,0.000000000000000000e+00,2.143469825387001038e-02,2.072241477435454726e-04,2.013452583923935890e-03
1.350469235330820084e-02,3.994293976575136185e-03,7.394384592771530151e-02,3.529165987856686115e-04,1.623582467436790466e-02,1.638883166015148163e-02,0.000000000000000000e+00,2.116014249622821808e-02,2.072241477435454726e-04,1.987493596971035004e-03
1.306250691413879395e-02,3.809008281677961349e-03,7.188083231449127197e-02,3.365456650499254465e-04,1.585151813924312592e-02,1.600785367190837860e-02,0.000000000000000000e+00,2.065414935350418091e-02,2.072241477435454726e-04,1.931337872520089149e-03
1.261478383094072342e-02,3.570908214896917343e-03,6.995999068021774292e-02,3.155083104502409697e-04,1.527719013392925262e-02,1.543500181287527084e-02,0.000000000000000000e+00,2.047877013683319092e-02,2.072241477435454726e-04,1.916860463097691536e-03
1.218669489026069641e-02,3.318748669698834419e-03,6.817932426929473877e-02,2.932286879513412714e-04,1.459012925624847412e-02,1.474565453827381134e-02,0.000000000000000000e+00,2.050012722611427307e-02,2.072241477435454726e-04,1.927997684106230736e-03
1.176969241350889206e-02,3.114981343969702721e-03,6.635443866252899170e-02,2.752247673925012350e-04,1.403606124222278595e-02,1.419294066727161407e-02,0.000000000000000000e+00,2.019267715513706207e-02,2.072241477435454726e-04,1.898344373330473900e-03
1.137174107134342194e-02,2.940727863460779190e-03,6.450252234935760498e-02,2.598285791464149952e-04,1.357441022992134094e-02,1.373770087957382202e-02,0.000000000000000000e+00,1.980761438608169556e-02,2.072241477435454726e-04,1.853864290751516819e-03
1.098413113504648209e-02,2.748799510300159454e-03,6.281392276287078857e-02,2.428706939099356532e-04,1.301156450062990189e-02,1.317950431257486343e-02,0.000000000000000000e+00,1.953940093517303467e-02,2.072241477435454726e-04,1.830308930948376656e-03
1.061054226011037827e-02,2.550496254116296768e-03,6.126661971211433411e-02,2.253495622426271439e-04,1.236998848617076874e-02,1.253630965948104858e-02,0.000000000000000000e+00,1.933384127914905548e-02,2.072241477435454726e-04,1.820625737309455872e-03
1.024570968002080917e-02,2.378513338044285774e-03,5.967720597982406616e-02,2.101539866998791695e-04,1.185182482004165649e-02,1.202945131808519363e-02,0.000000000000000000e+00,1.899475418031215668e-02,2.072241477435454726e-04,1.789659028872847557e-03
9.901219978928565979e-03,2.234273124486207962e-03,5.809314548969268799e-02,1.974096376216039062e-04,1.146015245467424393e-02,1.166883669793605804e-02,0.000000000000000000e+00,1.857632771134376526e-02,2.072241477435454726e-04,1.745644258335232735e-03
9.567240253090858459e-03,2.075952710583806038e-03,5.668041482567787170e-02,1.834211725508794188e-04,1.094409357756376266e-02,1.116876024752855301e-02,0.000000000000000000e+00,1.823245733976364136e-02,2.072241477435454726e-04,1.717688515782356262e-03
9.254872798919677734e-03,1.914350315928459167e-03,5.539567023515701294e-02,1.691427896730601788e-04,1.031526830047369003e-02,1.053324155509471893e-02,0.000000000000000000e+00,1.800955459475517273e-02,2.072241477435454726e-04,1.705036964267492294e-03
8.948548696935176849e-03,1.783975632861256599e-03,5.408428981900215149e-02,1.576235081302002072e-04,9.861828759312629700e-03,1.010118611156940460e-02,0.000000000000000000e+00,1.756143942475318909e-02,2.072241477435454726e-04,1.662257127463817596e-03
8.666725829243659973e-03,1.675353618338704109e-03,5.282117426395416260e-02,1.480261998949572444e-04,9.501773864030838013e-03,9.776524268090724945e-03,0.000000000000000000e+00,1.709254272282123566e-02,2.072241477435454726e-04,1.613687025383114815e-03
8.390920236706733704e-03,1.545598264783620834e-03,5.172746628522872925e-02,1.365616190014407039e-04,8.882600814104080200e-03,9.143696166574954987e-03,0.000000000000000000e+00,1.672574877738952637e-02,2.072241477435454726e-04,1.583192613907158375e-03
8.143556304275989532e-03,1.433727680705487728e-03,5.071995779871940613e-02,1.266772742383182049e-04,8.270096033811569214e-03,8.512322790920734406e-03,0.000000000000000000e+00,1.637832820415496826e-02,2.072241477435454726e-04,1.554881921038031578e-03
7.904906757175922394e-03,1.343672745861113071e-03,4.969157278537750244e-02,1.187204470625147223e-04,7.902365177869796753e-03,8.168277330696582794e-03,0.000000000000000000e+00,1.592076942324638367e-02,2.072241477435454726e-04,1.508652232587337494e-03
7.689848076552152634e-03,1.263436395674943924e-03,4.874702915549278259e-02,1.116311614168807864e-04,7.585939019918441772e-03,7.869838736951351166e-03,0.000000000000000000e+00,1.551708579063415527e-02,2.072241477435454726e-04,1.468622358515858650e-03
7.481989450752735138e-03,1.176583115011453629e-03,4.794077202677726746e-02,1.039572234731167555e-04,7.155594415962696075e-03,7.381519302725791931e-03,0.000000000000000000e+00,1.511328667402267456e-02,2.072241477435454726e-04,1.436774851754307747e-03
7.292258553206920624e-03,1.103149028494954109e-03,4.716400429606437683e-02,9.746893192641437054e-05,6.859812885522842407e-03,7.067170459777116776e-03,0.000000000000000000e+00,1.472708769142627716e-02,2.072241477435454726e-04,1.403784612193703651e-03
7.113008294254541397e-03,1.045237295329570770e-03,4.638786986470222473e-02,9.235215111402794719e-05,6.707732100039720535e-03,6.971738301217556000e-03,0.000000000000000000e+00,1.428984105587005615e-02,2.072241477435454726e-04,1.360643887892365456e-03
6.946751847863197327e-03,9.861896978691220284e-04,4.570925235748291016e-02,8.713498391443863511e-05,6.482230499386787415e-03,6.743076723068952560e-03,0.000000000000000000e+00,1.389637030661106110e-02,2.072241477435454726e-04,1.326078898273408413e-03
